"","edgeuid","median_average_speed"
"19241",153756319,6.35
"19242",153756320,4.95
"19243",153756323,6.7
"19244",153756355,4.97
"19245",153756379,0
"19246",153756387,5.93
"19247",153756390,4.62
"19248",153756392,5.21
"19249",153756419,4.895
"19250",153756421,20.355
"19251",153756422,2.07
"19252",153756423,16.19
"19253",153756424,6.94
"19254",153756425,5.66
"19255",153756426,3.565
"19256",153756429,0
"19257",153756433,2.74
"19258",153756436,9.19
"19259",153756437,4.24
"19260",153756440,2.255
"19261",153756442,0.43
"19262",153756443,0
"19263",153756446,1.11
"19264",153756447,5.18
"19265",153757015,6.56
"19266",153757016,3.73
"19267",153757037,1.54
"19268",153757040,3.6
"19269",153757044,3.4
"19270",153757058,7.24
"19271",153757060,4.295
"19272",153757061,4.28
"19273",153757071,5.69
"19274",153757074,7.14
"19275",153757075,7.33
"19276",153757077,7.2
"19277",153757079,7.4
"19278",153757094,2.8
"19279",153757095,8.205
"19280",153757096,2.14
"19281",153757097,5.73
"19282",153757099,6.27
"19283",153757110,7.445
"19284",153757114,7.095
"19285",153757115,6.74
"19286",153757116,7.89
"19287",153757117,7.66
"19288",153757119,6.58
"19289",153757122,6.0625
"19290",153757124,7.09
"19291",153757128,6.44
"19292",153757129,6.98
"19293",153757130,6.48
"19294",153757131,4.01
"19295",153757132,8.12
"19296",153757134,6.095
"19297",153757135,5.985
"19298",153757136,4.815
"19299",153757137,6.47
"19300",153757139,5.3
"19301",153757201,7.3
"19302",153758972,2.4
"19303",153759207,4.38
"19304",153759331,7.77
"19305",153759336,7.22
"19306",153759343,7.01
"19307",153759344,6.675
"19308",153759345,7.15
"19309",153759348,7.68
"19310",153759350,8.67
"19311",153759355,9.975
"19312",153759359,10.85
"19313",153759437,0
"19314",153759583,12.34
"19315",153759584,11.84
"19316",153759599,10
"19317",153759602,6.5
"19318",153759603,8.215
"19319",153759607,4.9
"19320",153759609,6.77
"19321",153759610,5.61
"19322",153759612,5.01
"19323",153759659,6.33
"19324",153759660,6.815
"19325",153759661,7.81
"19326",153759665,7.01
"19327",153759668,8.91
"19328",153759675,9.05
"19329",153759693,8.62
"19330",153759694,7.835
"19331",153759701,6.37
"19332",153759716,7.59
"19333",153759717,7.7
"19334",153759718,8.29
"19335",153759719,9.05
"19336",153759721,8.4
"19337",153759730,8.27
"19338",153759736,7.35
"19339",153759737,6.22
"19340",153759763,6.16
"19341",153759765,5.75
"19342",153759768,5.92
"19343",153759772,5.525
"19344",153759775,6.01
"19345",153759788,8.17
"19346",153759789,8.385
"19347",153759792,8.64
"19348",153759795,8.795
"19349",153759796,9.245
"19350",153759798,9.03
"19351",153759799,8.44
"19352",153759812,7.6
"19353",153759813,3.15
"19354",153759814,0.03
"19355",153759837,6.84
"19356",153759839,0.09
"19357",153759840,0.56
"19358",153759843,6.11
"19359",153759856,6.84
"19360",153760163,3.66
"19361",153760193,0.19
"19362",153760250,4.74
"19363",153760251,3.905
"19364",153760252,0.02
"19365",153760255,3.49
"19366",153760256,2.03
"19367",153760260,2.87
"19368",153760262,4.57
"19369",153760263,1.395
"19370",153760264,1.74
"19371",153760275,1.63
"19372",153760286,0
"19373",153760290,2.51
"19374",153760292,0.85
"19375",153760293,0
"19376",153760301,4.48
"19377",153760302,4.38
"19378",153760303,2.595
"19379",153760304,3.985
"19380",153760306,3.18
"19381",153760310,5.325
"19382",153760312,4.61
"19383",153760313,3.38
"19384",153760320,5.75
"19385",153760322,3.45
"19386",153760323,4.42
"19387",153760324,3.69
"19388",153761192,0.64
"19389",153761193,0.52
"19390",153761194,2.9
"19391",153761223,14.64
"19392",153761224,0.82
"19393",153761225,10.315
"19394",153761226,12.62
"19395",153761227,2.78
"19396",153761228,12.515
"19397",153761230,15.71
"19398",153761231,13.71
"19399",153761242,12.45
"19400",153761344,9.445
"19401",153761345,4.95
"19402",153761346,9.945
"19403",153761350,8.895
"19404",153761351,8.165
"19405",153761353,10.955
"19406",153761354,6.1775
"19407",153761355,11.46
"19408",153761368,4.91
"19409",153761378,2.355
"19410",153761379,1.1325
"19411",153761380,4.3
"19412",153761387,2.71
"19413",153761397,2.885
"19414",153761399,3.56
"19415",153761417,0
"19416",153761418,0
"19417",153761441,1.4
"19418",153761472,2.6
"19419",153761473,5.85
"19420",153761476,1.87
"19421",153761486,2.855
"19422",153761490,3.105
"19423",153761491,3.095
"19424",153761492,2.87
"19425",153761494,3.97
"19426",153761495,5.785
"19427",153761500,0
"19428",153761501,3.34
"19429",153761502,0
"19430",153761504,0.6
"19431",153761507,3.3
"19432",153761515,6.635
"19433",153761519,7
"19434",153761523,5.935
"19435",153761527,7.36
"19436",153761529,7.625
"19437",153761542,1.775
"19438",153761568,8.345
"19439",153761570,8.78
"19440",153761571,9.735
"19441",153761572,7.33
"19442",153761575,7.365
"19443",153761579,7.855
"19444",153761604,7.84
"19445",153761609,7.23
"19446",153761610,5.98
"19447",153761622,7.215
"19448",153761626,2.1
"19449",153761632,1.385
"19450",153761636,7.46
"19451",153761640,7.2
"19452",153761646,6.93
"19453",153761707,7.47
"19454",153761708,8.66
"19455",153761710,8.9125
"19456",153761711,6.9075
"19457",153761721,7.305
"19458",153761723,2.655
"19459",153761724,4.44
"19460",153761725,6.35
"19461",153761726,4.86
"19462",153761730,5.9425
"19463",153761733,5.65
"19464",153761790,5.9325
"19465",153761792,5.53
"19466",153761796,5.53
"19467",153761798,5.93
"19468",153761800,5.885
"19469",153761801,6.04
"19470",153761912,6.66
"19471",153761914,5.24
"19472",153761916,5.135
"19473",153761917,5.46
"19474",153761922,5.7
"19475",153762065,7.04
"19476",153762068,9.52
"19477",153762077,7.1
"19478",153762088,7.45
"19479",153762089,7.23
"19480",153762092,7.42
"19481",153762103,7.28
"19482",153762105,7.13
"19483",153762107,6.76
"19484",153762111,8.36
"19485",153762120,5.06
"19486",153762129,4.58
"19487",153762308,6.36
"19488",153762309,5.3
"19489",153762311,6.135
"19490",153762312,6.26
"19491",153762313,6.175
"19492",153762315,6.99
"19493",153762319,7.09
"19494",153762324,7.325
"19495",153762332,7.14
"19496",153762333,5.705
"19497",153762334,4.565
"19498",153762335,8.83
"19499",153762338,7.63
"19500",153762347,8.475
"19501",153762355,7.635
"19502",153762357,7.675
"19503",153762361,7.37
"19504",153762364,7.165
"19505",153762366,7.365
"19506",153762368,6.58
"19507",153762369,7.79
"19508",153762396,5.32
"19509",153762397,7.09
"19510",153762400,7.03
"19511",153762403,6.26
"19512",153762404,7.21
"19513",153762406,5.01
"19514",153762411,6.76
"19515",153762413,5.12
"19516",153762416,8.095
"19517",153762418,7.14
"19518",153762421,7.41
"19519",153762422,8.155
"19520",153762423,8.31
"19521",153762424,6.665
"19522",153762425,5.765
"19523",153762426,7.125
"19524",153762427,10.93
"19525",153762428,7.97
"19526",153762429,9.72
"19527",153762430,8.265
"19528",153762431,7.41
"19529",153762432,26.57
"19530",153762435,5.35
"19531",153762436,2.335
"19532",153762437,6.98
"19533",153762438,11.38
"19534",153762439,3.94
"19535",153762440,4.68
"19536",153762441,6.16
"19537",153762442,9.42
"19538",153762443,8.52
"19539",153762445,9.82
"19540",153762449,8.785
"19541",153762453,5.57
"19542",153762463,9.985
"19543",153762464,9.8725
"19544",153762468,8.41
"19545",153762470,8.645
"19546",153762477,8.17
"19547",153762840,7.76
"19548",153762851,7.41
"19549",153762872,6.825
"19550",153762874,6.69
"19551",153762879,6.335
"19552",153762880,4.13
"19553",153762882,6.68
"19554",153762885,5.34
"19555",153762886,5.09
"19556",153762887,6.81
"19557",153762943,7.415
"19558",153762944,6.18
"19559",153762945,6.605
"19560",153762952,7.86
"19561",153762955,9.955
"19562",153762957,9.36
"19563",153762960,9.31
"19564",153762961,9.2675
"19565",153762982,8.21
"19566",153762984,7.48
"19567",153762987,8.405
"19568",153762988,8.145
"19569",153762993,9.88
"19570",153763009,5.75
"19571",153763011,5.07
"19572",153763013,3.43
"19573",153763039,1.82
"19574",153763054,3.49
"19575",153763071,0.03
"19576",153763072,7.02
"19577",153763073,6.85
"19578",153763075,6.84
"19579",153763076,6.88
"19580",153763078,8.9
"19581",153763079,7.84
"19582",153763080,10.2
"19583",153763083,7.875
"19584",153763094,8.71
"19585",153763095,10.43
"19586",153763101,7.84
"19587",153763103,7.78
"19588",153763105,7.6075
"19589",153763106,8.115
"19590",153763107,7.52
"19591",153763197,7.31
"19592",153763200,7.4
"19593",153763201,8.07
"19594",153763256,6.22
"19595",153763259,5.93
"19596",153763264,7.415
"19597",153763834,7.85
"19598",153763998,6.97
"19599",153764010,4.73
"19600",153764016,7.3
"19601",153764020,7.35
"19602",153764023,6.735
"19603",153764041,7.765
"19604",153764092,5.71
"19605",153764096,6.23
"19606",153764838,7.59
"19607",153764842,7.78
"19608",153764864,3.07
"19609",153764874,5.3
"19610",153764878,4.96
"19611",153764926,2.2
"19612",153764937,2.49
"19613",153765004,6.665
"19614",153765007,6.8
"19615",153765009,6.835
"19616",153765026,7.42
"19617",153765027,7.435
"19618",153765028,7.25
"19619",153765029,7.345
"19620",153765035,6.875
"19621",153765036,7.19
"19622",153765183,4.27
"19623",153765187,9.42
"19624",153765188,1.57
"19625",153765189,5.31
"19626",153765191,7.51
"19627",153765193,7.79
"19628",153765199,5.46
"19629",153765200,7.69
"19630",153765201,4.88
"19631",153765210,4.33
"19632",153765211,2.34
"19633",153765229,1.45
"19634",153765230,1.21
"19635",153765232,0.95
"19636",153765234,3.48
"19637",153765235,2.97
"19638",153765236,2.49
"19639",153765250,8.96
"19640",153765252,3.34
"19641",153765257,4.8
"19642",153765266,5
"19643",153765268,8.54
"19644",153765272,7.65
"19645",153765281,8.77
"19646",153765282,5.92
"19647",153765287,8.77
"19648",153765288,9.04
"19649",153765289,6.48
"19650",153765290,4.58
"19651",153765291,2.95
"19652",153765292,8.47
"19653",153765293,3.75
"19654",153765295,8.14
"19655",153765300,4.77
"19656",153765304,8.76
"19657",153765307,7.88
"19658",153765308,5.18
"19659",153765315,9.35
"19660",153765317,9.16
"19661",153765320,7.04
"19662",153765321,9
"19663",153765323,4.46
"19664",153765329,8.595
"19665",153765330,5.03
"19666",153765333,5.215
"19667",153765336,8.56
"19668",153765337,5.465
"19669",153765338,8.25
"19670",153765340,5.355
"19671",153765342,1.525
"19672",153765343,0
"19673",153765344,1.4925
"19674",153765345,3.615
"19675",153765346,3.72
"19676",153765347,4.98
"19677",153765350,1.915
"19678",153765352,0.72
"19679",153765354,2.2
"19680",153765355,0.26
"19681",153765360,1.385
"19682",153765361,2.22
"19683",153765365,0.92
"19684",153765367,2
"19685",153765376,7.77
"19686",153765377,7.58
"19687",153765378,4.955
"19688",153765379,7.97
"19689",153765380,5.08
"19690",153765381,4.835
"19691",153765383,3.13
"19692",153765385,5.68
"19693",153765386,8.26
"19694",153765388,8.4
"19695",153765389,5.13
"19696",153765390,5.27
"19697",153765391,4.425
"19698",153765393,8.3
"19699",153765395,4.86
"19700",153765398,8.33
"19701",153765399,9.23
"19702",153765401,9.65
"19703",153765403,6.365
"19704",153765405,5.25
"19705",153765427,9.115
"19706",153765440,9.91
"19707",153765441,10.065
"19708",153765458,9.15
"19709",153765459,8.77
"19710",153765462,8.46
"19711",153765465,6.4
"19712",153765473,5.68
"19713",153765475,6.37
"19714",153765476,6.45
"19715",153765477,2.73
"19716",153765478,6.15
"19717",153765482,2.97
"19718",153765483,9.15
"19719",153765484,4.85
"19720",153765485,0.42
"19721",153765491,3.57
"19722",153765492,3.34
"19723",153765493,3.97
"19724",153765494,3.86
"19725",153765497,4.42
"19726",153765498,4.31
"19727",153765503,4
"19728",153765505,3.07
"19729",153765516,1.87
"19730",153765518,2.07
"19731",153765520,1.09
"19732",153765521,0.84
"19733",153765522,0.46
"19734",153765523,2.05
"19735",153765527,4.39
"19736",153765528,0.13
"19737",153765563,0
"19738",153765586,8.65
"19739",153765588,9.14
"19740",153765592,9.13
"19741",153765594,6.89
"19742",153765598,5.06
"19743",153765599,12.7
"19744",153765600,6.365
"19745",153765601,8.43
"19746",153765607,5.09
"19747",153765608,5.32
"19748",153765617,5.6
"19749",153765618,6.205
"19750",153765672,3.75
"19751",153765673,4.22
"19752",153765690,1.93
"19753",153765691,1.45
"19754",153765731,8.41
"19755",153765732,4.87
"19756",153765733,6.5
"19757",153765768,8.08
"19758",153765769,8.735
"19759",153765770,4.23
"19760",153765771,3.085
"19761",153765772,5.745
"19762",153765774,3.39
"19763",153765775,5.85
"19764",153765776,16.25
"19765",153765777,4.93
"19766",153765779,5.69
"19767",153765780,2.21
"19768",153765782,5.4
"19769",153765784,2.96
"19770",153765785,2.66
"19771",153765787,6.06
"19772",153765788,6.39
"19773",153765791,3.04
"19774",153765874,2.16
"19775",153765875,1.89
"19776",153765878,2.16
"19777",153766042,2.03
"19778",153766050,3.665
"19779",153766051,2.34
"19780",153766052,4.36
"19781",153766054,6.29
"19782",153766060,2.115
"19783",153766063,6.975
"19784",153766064,6.37
"19785",153766065,5.71
"19786",153766067,4.99
"19787",153766070,5.74
"19788",153766150,1.46
"19789",153766158,1.64
"19790",153766176,0
"19791",153766190,0
"19792",153766359,2.06
"19793",153766360,5.83
"19794",153766362,3.54
"19795",153766368,1.91
"19796",153766407,4.79
"19797",153766410,4.46
"19798",153766412,0.84
"19799",153766413,2.7
"19800",153766415,1.41
"19801",153766417,2.07
"19802",153766420,1.32
"19803",153766425,2.6
"19804",153766426,2.26
"19805",153766427,3.99
"19806",153766428,2.08
"19807",153766438,3.9
"19808",153766446,2.01
"19809",153766453,4.45
"19810",153766454,0.84
"19811",153766456,2.9
"19812",153766457,4.97
"19813",153766458,3.44
"19814",153766460,0.05
"19815",153766461,1.03
"19816",153766462,1.21
"19817",153766463,3.755
"19818",153766465,1.2
"19819",153766468,1.51
"19820",153766471,4.395
"19821",153766480,8.69
"19822",153766481,0.28
"19823",153766483,2.41
"19824",153766506,7.83
"19825",153766509,7.69
"19826",153766512,1.86
"19827",153766513,2.01
"19828",153766516,10.13
"19829",153766521,1.735
"19830",153766522,6
"19831",153766539,5.99
"19832",153766543,2.39
"19833",153766555,5.56
"19834",153766559,6.38
"19835",153766560,6.45
"19836",153766562,1.98
"19837",153766564,2.15
"19838",153766566,3.52
"19839",153766567,2.64
"19840",153766569,3.55
"19841",153766574,7.16
"19842",153766577,5.47
"19843",153766580,1.78
"19844",153766585,1.67
"19845",153766593,1.77
"19846",153766596,1.01
"19847",153766597,0.75
"19848",153766598,1.71
"19849",153766619,0.7
"19850",153766668,4.89
"19851",153766669,2.29
"19852",153766671,3.91
"19853",153766675,1.76
"19854",153766676,4.25
"19855",153766705,1.815
"19856",153766746,2.37
"19857",153766774,2.57
"19858",153766776,2.99
"19859",153766779,2.73
"19860",153766780,2.73
"19861",153766788,3.04
"19862",153766793,4.28
"19863",153766794,5.825
"19864",153766796,1.47
"19865",153766798,2.79
"19866",153766799,1.32
"19867",153766800,0
"19868",153766803,2.385
"19869",153766804,4.06
"19870",153766807,4.7575
"19871",153766808,3.1775
"19872",153766809,5.6675
"19873",153766814,2.75
"19874",153766816,3.58
"19875",153766818,3.54
"19876",153766819,2.63
"19877",153766820,1.25
"19878",153766824,4.37
"19879",153766825,4.38
"19880",153766827,4.53
"19881",153766828,8.04
"19882",153766836,0.4
"19883",153766854,1.71
"19884",153766855,1.72
"19885",153766885,9.92
"19886",153766886,9.53
"19887",153766887,7.9
"19888",153766888,5.225
"19889",153766889,7.54
"19890",153766891,6.82
"19891",153766897,2.36
"19892",153766898,6.465
"19893",153766900,4.945
"19894",153766901,2.615
"19895",153766922,4.42
"19896",153766923,5.675
"19897",153766930,6.215
"19898",153766933,5.2
"19899",153766955,4.475
"19900",153766964,4.225
"19901",153766969,3.595
"19902",153766970,3.68
"19903",153766973,6.37
"19904",153766974,4.255
"19905",153766975,5.01
"19906",153766982,3.22
"19907",153766984,4.125
"19908",153766985,3.89
"19909",153766986,3.6
"19910",153767013,3.8
"19911",153767014,4.35
"19912",153767016,6.745
"19913",153767030,3.605
"19914",153767031,3.27
"19915",153767035,3.91
"19916",153767036,3.58
"19917",153767046,6.9
"19918",153767047,7.28
"19919",153767052,6.76
"19920",153767086,6.34
"19921",153767087,6.325
"19922",153767088,6.385
"19923",153767090,6.21
"19924",153767091,5.93
"19925",153767092,6.125
"19926",153767094,5.835
"19927",153767101,5.355
"19928",153767106,5.715
"19929",153767158,5.41
"19930",153767162,5.305
"19931",153767163,3.635
"19932",153767170,3.155
"19933",153767172,0.515
"19934",153767174,1.545
"19935",153767175,3.275
"19936",153767177,4.55
"19937",153767179,5.12
"19938",153767182,4.16
"19939",153767185,4.47
"19940",153767186,1.675
"19941",153767188,6.255
"19942",153767279,3.055
"19943",153767280,0.225
"19944",153767301,0
"19945",153767373,4.99
"19946",153767375,1.98
"19947",153767379,1.83
"19948",153767381,2.12
"19949",153767382,2.06
"19950",153767383,1.22
"19951",153767385,1.93
"19952",153767386,1.57
"19953",153767387,8.4
"19954",153767388,1.54
"19955",153767390,2.5
"19956",153767409,4.03
"19957",153767410,1.76
"19958",153767417,1.5
"19959",153767419,6.73
"19960",153767420,2.32
"19961",153767435,2.29
"19962",153767437,2.77
"19963",153767454,2.07
"19964",153767457,1.78
"19965",153767461,6.72
"19966",153767466,3
"19967",153767469,2.52
"19968",153767470,2.825
"19969",153767471,7.15
"19970",153767474,6.95
"19971",153767475,3.4675
"19972",153767478,2.04
"19973",153767479,2.26
"19974",153767480,1.07
"19975",153767492,1.255
"19976",153767511,2.16
"19977",153767513,2.17
"19978",153767516,6.95
"19979",153767518,3.46
"19980",153767519,2.54
"19981",153767548,4.265
"19982",153767550,1.84
"19983",153767563,10.05
"19984",153767566,2.18
"19985",153767568,2.115
"19986",153767569,3.595
"19987",153767571,1.26
"19988",153767573,1.265
"19989",153767574,2.25
"19990",153767576,0.58
"19991",153767578,4.425
"19992",153767579,7.625
"19993",153767580,7.06
"19994",153767618,3.51
"19995",153767634,2.715
"19996",153767636,2.63
"19997",153767637,6.115
"19998",153767642,7.53
"19999",153767669,3.87
"20000",153767871,14.09
"20001",153767872,5.62
"20002",153767875,12.005
"20003",153767877,12.415
"20004",153767886,6.28
"20005",153767887,14.74
"20006",153767898,4.59
"20007",153767902,2.66
"20008",153767905,2.495
"20009",153767906,2.68
"20010",153767907,3.575
"20011",153767908,4.98
"20012",153767909,3.905
"20013",153767922,4.22
"20014",153767923,3.06
"20015",153767924,4.175
"20016",153767925,2.84
"20017",153767926,3.07
"20018",153767927,0.51
"20019",153767932,8.36
"20020",153767933,4.11
"20021",153767934,3.83
"20022",153767936,8.52
"20023",153767937,2.99
"20024",153767938,3.14
"20025",153767939,10.32
"20026",153767940,11.285
"20027",153767941,5.73
"20028",153767944,4.05
"20029",153767945,0.18
"20030",153767948,1.86
"20031",153767960,2.48
"20032",153768000,15.435
"20033",153768001,8.28
"20034",153768002,6.445
"20035",153768012,3.54
"20036",153768014,5.78
"20037",153768016,7.07
"20038",153768017,7.18
"20039",153768018,6.98
"20040",153768019,5.94
"20041",153768022,7.41
"20042",153768027,7.245
"20043",153768029,8.35
"20044",153768030,7.36
"20045",153768032,9.35
"20046",153768034,9.485
"20047",153768039,6.68
"20048",153768041,9.345
"20049",153768043,8.96
"20050",153768049,6.51
"20051",153768053,8.745
"20052",153768057,6.55
"20053",153768058,6.24
"20054",153768066,6.25
"20055",153768068,8.45
"20056",153768072,8.72
"20057",153768146,9.1
"20058",153768173,6.78
"20059",153768174,7.115
"20060",153768175,8.74
"20061",153768176,9.06
"20062",153768178,9.06
"20063",153768185,8.755
"20064",153768229,6.78
"20065",153768230,6.7
"20066",153768231,1.03
"20067",153768232,6.79
"20068",153768234,1.04
"20069",153768235,9.165
"20070",153768236,9.51
"20071",153768246,4.855
"20072",153768247,6.555
"20073",153768248,8.58
"20074",153768254,9.2
"20075",153768260,8.69
"20076",153768263,8.76
"20077",153768434,6.755
"20078",153768442,6.53
"20079",153768445,9.185
"20080",153768454,7.095
"20081",153768457,8.91
"20082",153768462,6.76
"20083",153768463,7.205
"20084",153768464,6.575
"20085",153768473,9.58
"20086",153768476,6.09
"20087",153768477,5.365
"20088",153768479,5.835
"20089",153768483,6.91
"20090",153768484,7.06
"20091",153768485,6.74
"20092",153768488,7.2
"20093",153768489,7.46
"20094",153768492,7.79
"20095",153768493,8.025
"20096",153768494,8
"20097",153768495,7.08
"20098",153768507,9.735
"20099",153768515,8.055
"20100",153768575,9.8
"20101",153768576,9.46
"20102",153768578,8.735
"20103",153768616,7.01
"20104",153768617,8.725
"20105",153768620,6.91
"20106",153768621,7.24
"20107",153768622,9.17
"20108",153768623,9.44
"20109",153768640,4.93
"20110",153768641,7.4
"20111",153768642,7.62
"20112",153768649,4.79
"20113",153768650,9.46
"20114",153768651,7.73
"20115",153768652,6.79
"20116",153768672,9.13
"20117",153768673,9.09
"20118",153768674,9.44
"20119",153768677,9.48
"20120",153768685,9.215
"20121",153768688,8.25
"20122",153768689,4.785
"20123",153768690,11.6
"20124",153768692,11.67
"20125",153768693,4.975
"20126",153768694,6.51
"20127",153768696,10.97
"20128",153768701,7.83
"20129",153768703,3.28
"20130",153768704,10.3
"20131",153768707,9.775
"20132",153768709,9.785
"20133",153768713,10.02
"20134",153768715,10.495
"20135",153768719,11.42
"20136",153768720,3.69
"20137",153768721,74.2
"20138",153768722,12.4375
"20139",153768737,17.14
"20140",153768739,2.72
"20141",153768743,16.35
"20142",153768744,13.645
"20143",153768764,2.73
"20144",153768767,5.245
"20145",153768768,5.7775
"20146",153768784,8.16
"20147",153768787,7.98
"20148",153768858,0
"20149",153768869,8.565
"20150",153768872,7.375
"20151",153768873,2.125
"20152",153768877,8.035
"20153",153768879,8.945
"20154",153768888,6.01
"20155",153768889,6.315
"20156",153768892,4.93
"20157",153768893,6.725
"20158",153768894,5.415
"20159",153768895,3.02
"20160",153768897,0.525
"20161",153768965,6.96
"20162",153768967,4.535
"20163",153769033,10.38
"20164",153769038,11.38
"20165",153769041,8.82
"20166",153769044,12.31
"20167",153769054,2.73
"20168",153769059,10.7
"20169",153769061,3.19
"20170",153769062,10.3
"20171",153769064,7.34
"20172",153769071,3.57
"20173",153769075,6.72
"20174",153769076,5.085
"20175",153769140,1.72
"20176",153769177,5.5
"20177",153769178,7.6
"20178",153769179,4.93
"20179",153769222,5.87
"20180",153769223,2.19
"20181",153769228,4.47
"20182",153769229,3.245
"20183",153769232,6.23
"20184",153769244,4.36
"20185",153769259,5.68
"20186",153769265,7.285
"20187",153769266,4.04
"20188",153769273,13.58
"20189",153769276,13.79
"20190",153769277,12.38
"20191",153769283,2.27
"20192",153769293,2.38
"20193",153769347,2.415
"20194",153769351,10.38
"20195",153769352,4.53
"20196",153769354,5.635
"20197",153769355,5.58
"20198",153769356,5.57
"20199",153769367,5.04
"20200",153769385,6.79
"20201",153769393,7.59
"20202",153769394,6.815
"20203",153769432,8.53
"20204",153769439,8.12
"20205",153769446,5.735
"20206",153769458,6.98
"20207",153769460,6.24
"20208",153769466,5.49
"20209",153769467,5.9
"20210",153769469,5.66
"20211",153769472,5.95
"20212",153769493,5.16
"20213",153769498,2.675
"20214",153769499,0.73
"20215",153769500,1.09
"20216",153769502,3.92
"20217",153769504,12.47
"20218",153769506,0.4
"20219",153769514,8.175
"20220",153769515,5.915
"20221",153769518,5.91
"20222",153769520,5.38
"20223",153769521,5.75
"20224",153769522,4.82
"20225",153769525,6.395
"20226",153769527,9.71
"20227",153769534,14.09
"20228",153769535,12.84
"20229",153769536,13.82
"20230",153769550,8.64
"20231",153769552,5.94
"20232",153769553,5.38
"20233",153769554,8.25
"20234",153769555,5.78
"20235",153769558,7.84
"20236",153769577,14.04
"20237",153769584,9.82
"20238",153769585,4.215
"20239",153769586,3.85
"20240",153769595,5.08
"20241",153769597,4.685
"20242",153769599,7.93
"20243",153769602,0.2
"20244",153769609,4.1625
"20245",153769613,2.975
"20246",153769618,6.285
"20247",153769647,1.25
"20248",153769649,2.09
"20249",153769652,2.11
"20250",153769660,2.6
"20251",153769672,2.8
"20252",153769676,1.71
"20253",153769681,1.92
"20254",153769685,1.93
"20255",153769691,1.65
"20256",153769693,2.04
"20257",153769694,2.2
"20258",153769703,2.45
"20259",153769704,3.73
"20260",153769705,3.83
"20261",153769708,9.94
"20262",153769711,14.65
"20263",153769713,1.03
"20264",153769714,9.85
"20265",153769715,7.82
"20266",153769720,2.62
"20267",153769728,1.41
"20268",153769730,1.29
"20269",153769733,2.63
"20270",153769734,3.33
"20271",153769735,0.46
"20272",153769736,3.18
"20273",153769743,1.01
"20274",153769744,2.24
"20275",153769747,1.89
"20276",153769748,5.67
"20277",153769749,0
"20278",153769750,1.01
"20279",153769760,1.32
"20280",153769762,2.24
"20281",153769764,2.13
"20282",153769765,1.95
"20283",153769766,2.62
"20284",153769770,2.12
"20285",153769771,1.83
"20286",153769773,2.16
"20287",153769774,2.33
"20288",153769803,5.66
"20289",153769806,9.7
"20290",153769821,9.27
"20291",153769823,8.645
"20292",153769833,8.555
"20293",153769834,8.02
"20294",153769836,8.13
"20295",153769839,8.07
"20296",153769850,8.4
"20297",153769861,8.6525
"20298",153769922,13.13
"20299",153769923,1.34
"20300",153769924,3.03
"20301",153769925,10.15
"20302",153769926,9.635
"20303",153769927,11.85
"20304",153769930,11.55
"20305",153769934,7.35
"20306",153769935,3.53
"20307",153769936,4
"20308",153769937,3.67
"20309",153769941,11.52
"20310",153769942,6.205
"20311",153769947,13.29
"20312",153769948,12.84
"20313",153769957,13.45
"20314",153769958,10.89
"20315",153769960,10.32
"20316",153769961,9.55
"20317",153769962,9.73
"20318",153769971,9.75
"20319",153769973,9
"20320",153769983,7.36
"20321",153769985,4.95
"20322",153769986,1.56
"20323",153769989,2.62
"20324",153769990,3.96
"20325",153770004,5.98
"20326",153770005,5.33
"20327",153770008,5.9
"20328",153770009,2.95
"20329",153770010,6.03
"20330",153770012,5.87
"20331",153770013,4.42
"20332",153770014,6.14
"20333",153770015,7.28
"20334",153770028,11.44
"20335",153770031,11.34
"20336",153770032,11.81
"20337",153770037,11.17
"20338",153770038,11.56
"20339",153770039,11.16
"20340",153770045,9.295
"20341",153770046,8.515
"20342",153770047,8.265
"20343",153770048,9.12
"20344",153770050,8.15
"20345",153770074,0
"20346",153770077,3.45
"20347",153770078,4.52
"20348",153770081,4.65
"20349",153770083,4.68
"20350",153770087,4.15
"20351",153770088,3.23
"20352",153770095,2.48
"20353",153770096,2.16
"20354",153770148,0
"20355",153770151,5.41
"20356",153770159,0
"20357",153770165,5.03
"20358",153770169,4.17
"20359",153770170,0
"20360",153770171,0
"20361",153770175,4.75
"20362",153770177,8.8
"20363",153770181,7.48
"20364",153770183,8.58
"20365",153770184,5
"20366",153770186,4.7
"20367",153770187,5.67
"20368",153770188,1.8
"20369",153770198,8.41
"20370",153770201,8.41
"20371",153770206,1.61
"20372",153770209,1.3
"20373",153770211,1.65
"20374",153770212,1.81
"20375",153770214,2.685
"20376",153770215,6.325
"20377",153770238,4.28
"20378",153770239,4.97
"20379",153770240,2.81
"20380",153770242,3.95
"20381",153770243,5.12
"20382",153770245,4.25
"20383",153770251,7.86
"20384",153770252,2.98
"20385",153770253,7.75
"20386",153770257,4.47
"20387",153770258,5.015
"20388",153770267,5.205
"20389",153770268,5.38
"20390",153770270,4.85
"20391",153770271,6.26
"20392",153770272,6.16
"20393",153770273,6.14
"20394",153770274,6.02
"20395",153770275,6.54
"20396",153770276,6.735
"20397",153770277,7.1
"20398",153770278,7.45
"20399",153770279,3.24
"20400",153770280,7.59
"20401",153770284,4.195
"20402",153770285,3.245
"20403",153770291,1.05
"20404",153770294,7.44
"20405",153770295,8.725
"20406",153770298,8.755
"20407",153770300,9.22
"20408",153770302,7.685
"20409",153770304,8.24
