"","edgeuid","weekday","total_trips"
"43414",153827113,"Tue",5
"43415",153827116,"Tue",5
"43416",153827119,"Tue",5
"43417",153827121,"Sun",770
"43418",153827121,"Mon",345
"43419",153827121,"Tue",375
"43420",153827121,"Wed",270
"43421",153827121,"Thu",360
"43422",153827121,"Fri",465
"43423",153827121,"Sat",980
"43424",153827123,"Sun",765
"43425",153827123,"Mon",345
"43426",153827123,"Tue",375
"43427",153827123,"Wed",270
"43428",153827123,"Thu",355
"43429",153827123,"Fri",465
"43430",153827123,"Sat",975
"43431",153827125,"Sun",125
"43432",153827125,"Mon",60
"43433",153827125,"Tue",65
"43434",153827125,"Wed",25
"43435",153827125,"Thu",20
"43436",153827125,"Fri",40
"43437",153827125,"Sat",110
"43438",153827127,"Sun",5
"43439",153827127,"Tue",10
"43440",153827127,"Fri",5
"43441",153827127,"Sat",15
"43442",153827128,"Sun",15
"43443",153827128,"Wed",5
"43444",153827128,"Thu",20
"43445",153827128,"Fri",15
"43446",153827128,"Sat",40
"43447",153827129,"Sun",10
"43448",153827129,"Wed",5
"43449",153827129,"Thu",20
"43450",153827129,"Fri",15
"43451",153827129,"Sat",40
"43452",153827131,"Sun",15
"43453",153827131,"Wed",5
"43454",153827131,"Thu",20
"43455",153827131,"Fri",10
"43456",153827131,"Sat",40
"43457",153827132,"Sun",100
"43458",153827132,"Mon",40
"43459",153827132,"Tue",35
"43460",153827132,"Wed",25
"43461",153827132,"Thu",15
"43462",153827132,"Fri",20
"43463",153827132,"Sat",100
"43464",153827137,"Tue",5
"43465",153827138,"Sun",105
"43466",153827138,"Mon",60
"43467",153827138,"Tue",45
"43468",153827138,"Wed",25
"43469",153827138,"Thu",15
"43470",153827138,"Fri",30
"43471",153827138,"Sat",110
"43472",153827139,"Sun",105
"43473",153827139,"Mon",50
"43474",153827139,"Tue",40
"43475",153827139,"Wed",25
"43476",153827139,"Thu",15
"43477",153827139,"Fri",30
"43478",153827139,"Sat",100
"43479",153827141,"Sun",105
"43480",153827141,"Mon",55
"43481",153827141,"Tue",40
"43482",153827141,"Wed",25
"43483",153827141,"Thu",15
"43484",153827141,"Fri",35
"43485",153827141,"Sat",105
"43486",153827142,"Sun",15
"43487",153827142,"Tue",5
"43488",153827142,"Wed",10
"43489",153827142,"Thu",20
"43490",153827142,"Fri",15
"43491",153827142,"Sat",40
"43492",153827143,"Tue",5
"43493",153827151,"Sun",1160
"43494",153827151,"Mon",360
"43495",153827151,"Tue",405
"43496",153827151,"Wed",360
"43497",153827151,"Thu",530
"43498",153827151,"Fri",550
"43499",153827151,"Sat",1310
"43500",153827152,"Sat",5
"43501",153827153,"Sun",1155
"43502",153827153,"Mon",355
"43503",153827153,"Tue",390
"43504",153827153,"Wed",360
"43505",153827153,"Thu",530
"43506",153827153,"Fri",545
"43507",153827153,"Sat",1290
"43508",153827154,"Sun",1165
"43509",153827154,"Mon",360
"43510",153827154,"Tue",400
"43511",153827154,"Wed",370
"43512",153827154,"Thu",535
"43513",153827154,"Fri",545
"43514",153827154,"Sat",1290
"43515",153827155,"Sun",90
"43516",153827155,"Mon",40
"43517",153827155,"Tue",20
"43518",153827155,"Wed",20
"43519",153827155,"Thu",35
"43520",153827155,"Fri",40
"43521",153827155,"Sat",140
"43522",153827156,"Sun",1155
"43523",153827156,"Mon",360
"43524",153827156,"Tue",400
"43525",153827156,"Wed",370
"43526",153827156,"Thu",555
"43527",153827156,"Fri",540
"43528",153827156,"Sat",1295
"43529",153827160,"Sun",1150
"43530",153827160,"Mon",370
"43531",153827160,"Tue",405
"43532",153827160,"Wed",365
"43533",153827160,"Thu",530
"43534",153827160,"Fri",535
"43535",153827160,"Sat",1305
"43536",153827162,"Sun",980
"43537",153827162,"Mon",305
"43538",153827162,"Tue",305
"43539",153827162,"Wed",285
"43540",153827162,"Thu",460
"43541",153827162,"Fri",415
"43542",153827162,"Sat",1130
"43543",153827170,"Sun",1155
"43544",153827170,"Mon",365
"43545",153827170,"Tue",405
"43546",153827170,"Wed",365
"43547",153827170,"Thu",530
"43548",153827170,"Fri",535
"43549",153827170,"Sat",1310
"43550",153827172,"Sun",1140
"43551",153827172,"Mon",365
"43552",153827172,"Tue",405
"43553",153827172,"Wed",360
"43554",153827172,"Thu",530
"43555",153827172,"Fri",540
"43556",153827172,"Sat",1305
"43557",153827176,"Sun",1145
"43558",153827176,"Mon",365
"43559",153827176,"Tue",405
"43560",153827176,"Wed",365
"43561",153827176,"Thu",540
"43562",153827176,"Fri",540
"43563",153827176,"Sat",1310
"43564",153827177,"Sun",10
"43565",153827177,"Sat",10
"43566",153827180,"Sun",20
"43567",153827180,"Wed",10
"43568",153827180,"Fri",10
"43569",153827180,"Sat",10
"43570",153827184,"Sun",10
"43571",153827184,"Sat",5
"43572",153827201,"Sun",890
"43573",153827201,"Mon",325
"43574",153827201,"Tue",380
"43575",153827201,"Wed",355
"43576",153827201,"Thu",400
"43577",153827201,"Fri",470
"43578",153827201,"Sat",1110
"43579",153827204,"Sun",10
"43580",153827204,"Sat",5
"43581",153827206,"Sun",900
"43582",153827206,"Mon",325
"43583",153827206,"Tue",375
"43584",153827206,"Wed",350
"43585",153827206,"Thu",405
"43586",153827206,"Fri",480
"43587",153827206,"Sat",1105
"43588",153827211,"Sun",910
"43589",153827211,"Mon",325
"43590",153827211,"Tue",375
"43591",153827211,"Wed",355
"43592",153827211,"Thu",400
"43593",153827211,"Fri",475
"43594",153827211,"Sat",1110
"43595",153827227,"Sun",20
"43596",153827227,"Wed",10
"43597",153827227,"Fri",10
"43598",153827227,"Sat",10
"43599",153827228,"Sun",20
"43600",153827228,"Wed",10
"43601",153827228,"Fri",10
"43602",153827228,"Sat",10
"43603",153827230,"Sun",20
"43604",153827230,"Wed",10
"43605",153827230,"Fri",10
"43606",153827230,"Sat",10
"43607",153827232,"Sun",15
"43608",153827232,"Wed",5
"43609",153827232,"Fri",10
"43610",153827234,"Sun",20
"43611",153827234,"Wed",10
"43612",153827234,"Fri",10
"43613",153827234,"Sat",10
"43614",153827241,"Sun",20
"43615",153827241,"Wed",10
"43616",153827241,"Fri",10
"43617",153827241,"Sat",10
"43618",153827243,"Sun",20
"43619",153827243,"Wed",10
"43620",153827243,"Fri",10
"43621",153827243,"Sat",10
"43622",153827245,"Sun",20
"43623",153827245,"Wed",10
"43624",153827245,"Fri",10
"43625",153827246,"Sun",15
"43626",153827246,"Wed",10
"43627",153827246,"Fri",5
"43628",153827246,"Sat",10
"43629",153827248,"Sun",20
"43630",153827248,"Wed",10
"43631",153827248,"Fri",10
"43632",153827248,"Sat",10
"43633",153827249,"Sun",20
"43634",153827249,"Wed",10
"43635",153827249,"Fri",10
"43636",153827249,"Sat",10
"43637",153827250,"Sun",20
"43638",153827250,"Wed",10
"43639",153827250,"Fri",10
"43640",153827250,"Sat",10
"43641",153827253,"Sun",20
"43642",153827253,"Wed",10
"43643",153827253,"Fri",10
"43644",153827253,"Sat",10
"43645",153827254,"Sun",950
"43646",153827254,"Mon",355
"43647",153827254,"Tue",430
"43648",153827254,"Wed",380
"43649",153827254,"Thu",440
"43650",153827254,"Fri",510
"43651",153827254,"Sat",1140
"43652",153827256,"Sun",1040
"43653",153827256,"Mon",380
"43654",153827256,"Tue",475
"43655",153827256,"Wed",390
"43656",153827256,"Thu",480
"43657",153827256,"Fri",550
"43658",153827256,"Sat",1270
"43659",153827257,"Sun",1040
"43660",153827257,"Mon",380
"43661",153827257,"Tue",470
"43662",153827257,"Wed",395
"43663",153827257,"Thu",490
"43664",153827257,"Fri",545
"43665",153827257,"Sat",1275
"43666",153827258,"Sun",970
"43667",153827258,"Mon",365
"43668",153827258,"Tue",440
"43669",153827258,"Wed",340
"43670",153827258,"Thu",440
"43671",153827258,"Fri",550
"43672",153827258,"Sat",1145
"43673",153827261,"Sun",750
"43674",153827261,"Mon",300
"43675",153827261,"Tue",335
"43676",153827261,"Wed",275
"43677",153827261,"Thu",360
"43678",153827261,"Fri",425
"43679",153827261,"Sat",930
"43680",153827262,"Tue",5
"43681",153827264,"Tue",5
"43682",153827266,"Tue",5
"43683",153827268,"Tue",5
"43684",153827270,"Sun",1040
"43685",153827270,"Mon",405
"43686",153827270,"Tue",475
"43687",153827270,"Wed",395
"43688",153827270,"Thu",495
"43689",153827270,"Fri",590
"43690",153827270,"Sat",1300
"43691",153827271,"Sun",1055
"43692",153827271,"Mon",405
"43693",153827271,"Tue",485
"43694",153827271,"Wed",400
"43695",153827271,"Thu",505
"43696",153827271,"Fri",590
"43697",153827271,"Sat",1325
"43698",153827272,"Sun",105
"43699",153827272,"Mon",35
"43700",153827272,"Tue",60
"43701",153827272,"Wed",25
"43702",153827272,"Thu",20
"43703",153827272,"Fri",40
"43704",153827272,"Sat",145
"43705",153827273,"Sun",40
"43706",153827273,"Mon",5
"43707",153827273,"Tue",15
"43708",153827273,"Wed",20
"43709",153827273,"Thu",10
"43710",153827273,"Fri",15
"43711",153827273,"Sat",45
"43712",153827275,"Sun",10
"43713",153827275,"Fri",5
"43714",153827275,"Sat",10
"43715",153827276,"Sun",10
"43716",153827276,"Fri",5
"43717",153827276,"Sat",10
"43718",153827277,"Sun",10
"43719",153827277,"Fri",5
"43720",153827277,"Sat",10
"43721",153827278,"Sun",1085
"43722",153827278,"Mon",395
"43723",153827278,"Tue",490
"43724",153827278,"Wed",405
"43725",153827278,"Thu",500
"43726",153827278,"Fri",565
"43727",153827278,"Sat",1310
"43728",153827279,"Sun",10
"43729",153827279,"Fri",5
"43730",153827279,"Sat",10
"43731",153827283,"Sun",10
"43732",153827283,"Tue",5
"43733",153827283,"Fri",5
"43734",153827283,"Sat",10
"43735",153827287,"Sun",10
"43736",153827287,"Tue",5
"43737",153827287,"Fri",5
"43738",153827287,"Sat",10
"43739",153827289,"Sun",885
"43740",153827289,"Mon",325
"43741",153827289,"Tue",380
"43742",153827289,"Wed",365
"43743",153827289,"Thu",390
"43744",153827289,"Fri",475
"43745",153827289,"Sat",1100
"43746",153827290,"Sun",1035
"43747",153827290,"Mon",380
"43748",153827290,"Tue",460
"43749",153827290,"Wed",400
"43750",153827290,"Thu",490
"43751",153827290,"Fri",540
"43752",153827290,"Sat",1270
"43753",153827291,"Sun",1035
"43754",153827291,"Mon",380
"43755",153827291,"Tue",460
"43756",153827291,"Wed",400
"43757",153827291,"Thu",490
"43758",153827291,"Fri",540
"43759",153827291,"Sat",1270
"43760",153827292,"Sun",1035
"43761",153827292,"Mon",380
"43762",153827292,"Tue",460
"43763",153827292,"Wed",400
"43764",153827292,"Thu",485
"43765",153827292,"Fri",525
"43766",153827292,"Sat",1255
"43767",153827293,"Sun",1035
"43768",153827293,"Mon",380
"43769",153827293,"Tue",460
"43770",153827293,"Wed",395
"43771",153827293,"Thu",490
"43772",153827293,"Fri",535
"43773",153827293,"Sat",1270
"43774",153827295,"Sun",50
"43775",153827295,"Mon",30
"43776",153827295,"Tue",35
"43777",153827295,"Wed",5
"43778",153827295,"Thu",35
"43779",153827295,"Fri",20
"43780",153827295,"Sat",80
"43781",153827300,"Sun",45
"43782",153827300,"Mon",30
"43783",153827300,"Tue",35
"43784",153827300,"Wed",5
"43785",153827300,"Thu",35
"43786",153827300,"Fri",10
"43787",153827300,"Sat",70
"43788",153827301,"Sun",10
"43789",153827301,"Mon",10
"43790",153827301,"Thu",10
"43791",153827301,"Fri",10
"43792",153827314,"Sun",10
"43793",153827314,"Tue",5
"43794",153827314,"Fri",5
"43795",153827314,"Sat",10
"43796",153827315,"Sun",10
"43797",153827315,"Tue",5
"43798",153827315,"Fri",5
"43799",153827315,"Sat",10
"43800",153827318,"Sun",10
"43801",153827318,"Tue",5
"43802",153827318,"Fri",5
"43803",153827318,"Sat",10
"43804",153827320,"Sun",10
"43805",153827320,"Tue",5
"43806",153827320,"Fri",5
"43807",153827320,"Sat",10
"43808",153827323,"Sun",10
"43809",153827323,"Tue",5
"43810",153827323,"Fri",5
"43811",153827323,"Sat",10
"43812",153827324,"Tue",5
"43813",153827325,"Tue",5
"43814",153827335,"Sun",30
"43815",153827335,"Mon",10
"43816",153827335,"Tue",30
"43817",153827335,"Wed",5
"43818",153827335,"Thu",20
"43819",153827335,"Sat",55
"43820",153827336,"Sun",30
"43821",153827336,"Mon",10
"43822",153827336,"Tue",30
"43823",153827336,"Wed",5
"43824",153827336,"Thu",20
"43825",153827336,"Sat",55
"43826",153827342,"Sun",5
"43827",153827342,"Mon",10
"43828",153827342,"Thu",10
"43829",153827342,"Fri",10
"43830",153827344,"Mon",10
"43831",153827344,"Fri",10
"43832",153827346,"Mon",10
"43833",153827346,"Fri",10
"43834",153827350,"Sun",30
"43835",153827350,"Mon",10
"43836",153827350,"Tue",30
"43837",153827350,"Wed",5
"43838",153827350,"Thu",20
"43839",153827350,"Sat",55
"43840",153827356,"Sun",30
"43841",153827356,"Mon",10
"43842",153827356,"Tue",30
"43843",153827356,"Wed",5
"43844",153827356,"Thu",20
"43845",153827356,"Sat",55
"43846",153827357,"Sun",30
"43847",153827357,"Mon",10
"43848",153827357,"Tue",30
"43849",153827357,"Wed",5
"43850",153827357,"Thu",20
"43851",153827357,"Sat",55
"43852",153827358,"Sun",20
"43853",153827358,"Mon",5
"43854",153827358,"Tue",25
"43855",153827358,"Wed",5
"43856",153827358,"Thu",15
"43857",153827358,"Sat",50
"43858",153827359,"Sun",915
"43859",153827359,"Mon",330
"43860",153827359,"Tue",385
"43861",153827359,"Wed",350
"43862",153827359,"Thu",400
"43863",153827359,"Fri",480
"43864",153827359,"Sat",1115
"43865",153827361,"Sun",920
"43866",153827361,"Mon",325
"43867",153827361,"Tue",385
"43868",153827361,"Wed",350
"43869",153827361,"Thu",395
"43870",153827361,"Fri",485
"43871",153827361,"Sat",1110
"43872",153827364,"Sun",920
"43873",153827364,"Mon",325
"43874",153827364,"Tue",370
"43875",153827364,"Wed",345
"43876",153827364,"Thu",400
"43877",153827364,"Fri",490
"43878",153827364,"Sat",1105
"43879",153827368,"Sun",30
"43880",153827368,"Mon",15
"43881",153827368,"Tue",30
"43882",153827368,"Wed",5
"43883",153827368,"Thu",20
"43884",153827368,"Sat",65
"43885",153827370,"Sun",30
"43886",153827370,"Mon",15
"43887",153827370,"Tue",30
"43888",153827370,"Wed",5
"43889",153827370,"Thu",20
"43890",153827370,"Sat",65
"43891",153827371,"Sun",30
"43892",153827371,"Mon",15
"43893",153827371,"Tue",30
"43894",153827371,"Wed",5
"43895",153827371,"Thu",15
"43896",153827371,"Sat",65
"43897",153827373,"Sun",30
"43898",153827373,"Mon",15
"43899",153827373,"Tue",30
"43900",153827373,"Wed",5
"43901",153827373,"Thu",20
"43902",153827373,"Sat",65
"43903",153827375,"Sun",30
"43904",153827375,"Mon",15
"43905",153827375,"Tue",30
"43906",153827375,"Wed",5
"43907",153827375,"Thu",20
"43908",153827375,"Sat",65
"43909",153827378,"Sun",30
"43910",153827378,"Mon",15
"43911",153827378,"Tue",30
"43912",153827378,"Wed",5
"43913",153827378,"Thu",20
"43914",153827378,"Sat",65
"43915",153827381,"Sun",30
"43916",153827381,"Mon",20
"43917",153827381,"Tue",30
"43918",153827381,"Wed",5
"43919",153827381,"Thu",20
"43920",153827381,"Sat",65
"43921",153827383,"Mon",5
"43922",153827402,"Wed",5
"43923",153827402,"Fri",5
"43924",153827403,"Sun",15
"43925",153827403,"Mon",10
"43926",153827403,"Tue",5
"43927",153827403,"Wed",5
"43928",153827403,"Thu",15
"43929",153827403,"Fri",15
"43930",153827403,"Sat",25
"43931",153827404,"Sun",10
"43932",153827404,"Mon",5
"43933",153827404,"Tue",5
"43934",153827404,"Thu",5
"43935",153827404,"Sat",15
"43936",153827405,"Sun",5
"43937",153827405,"Thu",15
"43938",153827405,"Fri",5
"43939",153827405,"Sat",15
"43940",153827406,"Wed",5
"43941",153827406,"Fri",5
"43942",153827407,"Sun",5
"43943",153827407,"Wed",5
"43944",153827407,"Thu",15
"43945",153827407,"Fri",15
"43946",153827407,"Sat",20
"43947",153827409,"Sun",10
"43948",153827409,"Wed",5
"43949",153827409,"Thu",20
"43950",153827409,"Fri",10
"43951",153827409,"Sat",35
"43952",153827410,"Sun",5
"43953",153827410,"Wed",5
"43954",153827410,"Thu",5
"43955",153827410,"Sat",15
"43956",153827411,"Sun",10
"43957",153827411,"Wed",5
"43958",153827411,"Thu",10
"43959",153827411,"Fri",5
"43960",153827411,"Sat",40
"43961",153827412,"Sun",15
"43962",153827412,"Mon",5
"43963",153827412,"Wed",5
"43964",153827412,"Thu",15
"43965",153827412,"Fri",10
"43966",153827412,"Sat",20
"43967",153827413,"Sun",25
"43968",153827413,"Wed",10
"43969",153827413,"Thu",10
"43970",153827413,"Sat",40
"43971",153827415,"Sun",35
"43972",153827415,"Wed",20
"43973",153827415,"Thu",25
"43974",153827415,"Fri",5
"43975",153827415,"Sat",55
"43976",153827417,"Sun",35
"43977",153827417,"Wed",20
"43978",153827417,"Thu",25
"43979",153827417,"Fri",5
"43980",153827417,"Sat",60
"43981",153827418,"Sun",105
"43982",153827418,"Mon",30
"43983",153827418,"Tue",40
"43984",153827418,"Wed",30
"43985",153827418,"Thu",25
"43986",153827418,"Fri",15
"43987",153827418,"Sat",100
"43988",153827420,"Sun",95
"43989",153827420,"Mon",15
"43990",153827420,"Tue",35
"43991",153827420,"Wed",35
"43992",153827420,"Thu",5
"43993",153827420,"Fri",15
"43994",153827420,"Sat",110
"43995",153827421,"Sun",100
"43996",153827421,"Mon",15
"43997",153827421,"Tue",35
"43998",153827421,"Wed",35
"43999",153827421,"Thu",5
"44000",153827421,"Fri",15
"44001",153827421,"Sat",100
"44002",153827422,"Sun",95
"44003",153827422,"Mon",15
"44004",153827422,"Tue",40
"44005",153827422,"Wed",35
"44006",153827422,"Thu",15
"44007",153827422,"Fri",15
"44008",153827422,"Sat",120
"44009",153827424,"Sun",10
"44010",153827424,"Wed",5
"44011",153827424,"Thu",20
"44012",153827424,"Fri",10
"44013",153827424,"Sat",40
"44014",153827426,"Sun",10
"44015",153827426,"Wed",5
"44016",153827426,"Thu",20
"44017",153827426,"Fri",10
"44018",153827426,"Sat",40
"44019",153827430,"Sun",100
"44020",153827430,"Mon",30
"44021",153827430,"Tue",40
"44022",153827430,"Wed",30
"44023",153827430,"Thu",10
"44024",153827430,"Fri",15
"44025",153827430,"Sat",95
"44026",153827431,"Sun",60
"44027",153827431,"Mon",20
"44028",153827431,"Tue",20
"44029",153827431,"Wed",30
"44030",153827431,"Thu",30
"44031",153827431,"Fri",35
"44032",153827431,"Sat",100
"44033",153827432,"Sun",105
"44034",153827432,"Mon",15
"44035",153827432,"Tue",35
"44036",153827432,"Wed",35
"44037",153827432,"Thu",10
"44038",153827432,"Fri",20
"44039",153827432,"Sat",85
"44040",153827438,"Sun",95
"44041",153827438,"Mon",15
"44042",153827438,"Tue",35
"44043",153827438,"Wed",35
"44044",153827438,"Thu",10
"44045",153827438,"Fri",15
"44046",153827438,"Sat",100
"44047",153827444,"Sun",105
"44048",153827444,"Mon",30
"44049",153827444,"Tue",35
"44050",153827444,"Wed",25
"44051",153827444,"Thu",15
"44052",153827444,"Fri",15
"44053",153827444,"Sat",95
"44054",153827466,"Tue",5
"44055",153827466,"Fri",5
"44056",153827466,"Sat",10
"44057",153827467,"Tue",5
"44058",153827467,"Fri",5
"44059",153827467,"Sat",10
"44060",153827470,"Tue",5
"44061",153827470,"Fri",5
"44062",153827470,"Sat",10
"44063",153827472,"Tue",5
"44064",153827472,"Fri",5
"44065",153827472,"Sat",10
"44066",153827479,"Tue",5
"44067",153827479,"Fri",5
"44068",153827479,"Sat",10
"44069",153827481,"Tue",5
"44070",153827481,"Fri",5
"44071",153827481,"Sat",10
"44072",153827491,"Tue",5
"44073",153827491,"Fri",5
"44074",153827491,"Sat",10
"44075",153827493,"Tue",5
"44076",153827493,"Fri",5
"44077",153827493,"Sat",10
"44078",153827494,"Tue",5
"44079",153827494,"Fri",5
"44080",153827494,"Sat",10
"44081",153827496,"Tue",5
"44082",153827496,"Sat",5
"44083",153827500,"Tue",5
"44084",153827500,"Fri",5
"44085",153827500,"Sat",10
"44086",153827502,"Tue",5
"44087",153827502,"Fri",5
"44088",153827502,"Sat",10
"44089",153827503,"Tue",5
"44090",153827503,"Fri",5
"44091",153827503,"Sat",10
"44092",153827504,"Tue",5
"44093",153827504,"Fri",5
"44094",153827504,"Sat",10
"44095",153827506,"Tue",5
"44096",153827506,"Fri",5
"44097",153827506,"Sat",10
"44098",153827508,"Tue",5
"44099",153827508,"Fri",5
"44100",153827508,"Sat",10
"44101",153827509,"Tue",5
"44102",153827509,"Fri",5
"44103",153827509,"Sat",10
"44104",153827525,"Tue",5
"44105",153827525,"Fri",5
"44106",153827525,"Sat",10
"44107",153827527,"Tue",5
"44108",153827527,"Fri",5
"44109",153827527,"Sat",10
"44110",153827590,"Sat",10
"44111",153827592,"Sun",5
"44112",153827593,"Sun",5
"44113",153827619,"Sun",5
"44114",153827620,"Sun",5
"44115",153827625,"Sat",10
"44116",153827627,"Sun",5
"44117",153827655,"Sun",95
"44118",153827655,"Mon",25
"44119",153827655,"Tue",20
"44120",153827655,"Wed",15
"44121",153827655,"Thu",20
"44122",153827655,"Fri",15
"44123",153827655,"Sat",60
"44124",153827657,"Sun",95
"44125",153827657,"Mon",20
"44126",153827657,"Tue",20
"44127",153827657,"Wed",10
"44128",153827657,"Thu",20
"44129",153827657,"Fri",15
"44130",153827657,"Sat",60
"44131",153827659,"Sun",25
"44132",153827659,"Mon",10
"44133",153827659,"Tue",5
"44134",153827659,"Wed",5
"44135",153827659,"Thu",20
"44136",153827659,"Fri",10
"44137",153827659,"Sat",15
"44138",153827665,"Sun",60
"44139",153827665,"Tue",10
"44140",153827665,"Thu",5
"44141",153827665,"Sat",40
"44142",153827668,"Sun",25
"44143",153827668,"Mon",10
"44144",153827668,"Tue",5
"44145",153827668,"Wed",5
"44146",153827668,"Thu",20
"44147",153827668,"Fri",10
"44148",153827668,"Sat",15
"44149",153827706,"Fri",10
"44150",153827709,"Fri",10
"44151",153827713,"Sun",5
"44152",153827715,"Fri",10
"44153",153827716,"Sun",5
"44154",153827716,"Fri",25
"44155",153827718,"Sun",5
"44156",153827718,"Wed",5
"44157",153827718,"Fri",50
"44158",153827718,"Sat",20
"44159",153827720,"Sun",15
"44160",153827720,"Fri",10
"44161",153827720,"Sat",20
"44162",153827722,"Sun",15
"44163",153827722,"Fri",70
"44164",153827722,"Sat",20
"44165",153827723,"Sun",15
"44166",153827723,"Fri",70
"44167",153827723,"Sat",20
"44168",153827725,"Sun",15
"44169",153827725,"Fri",10
"44170",153827725,"Sat",20
"44171",153827732,"Sun",20
"44172",153827732,"Tue",10
"44173",153827732,"Sat",35
"44174",153827740,"Sun",945
"44175",153827740,"Mon",275
"44176",153827740,"Tue",340
"44177",153827740,"Wed",315
"44178",153827740,"Thu",445
"44179",153827740,"Fri",415
"44180",153827740,"Sat",1085
"44181",153827741,"Sun",85
"44182",153827741,"Mon",25
"44183",153827741,"Tue",5
"44184",153827741,"Wed",15
"44185",153827741,"Thu",20
"44186",153827741,"Fri",20
"44187",153827741,"Sat",80
"44188",153827744,"Sun",10
"44189",153827744,"Sat",5
"44190",153827757,"Sun",10
"44191",153827757,"Mon",5
"44192",153827757,"Tue",5
"44193",153827757,"Sat",10
"44194",153827766,"Sat",10
"44195",153827771,"Sat",10
"44196",153827804,"Sun",35
"44197",153827804,"Tue",10
"44198",153827804,"Thu",5
"44199",153827804,"Sat",35
"44200",153827806,"Sun",20
"44201",153827806,"Tue",10
"44202",153827806,"Sat",35
"44203",153827807,"Sun",20
"44204",153827807,"Tue",10
"44205",153827807,"Sat",30
"44206",153827808,"Sun",50
"44207",153827808,"Tue",10
"44208",153827808,"Thu",5
"44209",153827808,"Sat",40
"44210",153827809,"Sat",5
"44211",153827810,"Sun",30
"44212",153827810,"Sat",10
"44213",153827814,"Sun",5
"44214",153827817,"Sun",30
"44215",153827817,"Sat",15
"44216",153827824,"Sun",25
"44217",153827824,"Mon",10
"44218",153827824,"Tue",5
"44219",153827824,"Wed",5
"44220",153827824,"Thu",20
"44221",153827824,"Fri",10
"44222",153827824,"Sat",15
"44223",153827826,"Sun",5
"44224",153827827,"Sun",5
"44225",153827830,"Sun",20
"44226",153827830,"Mon",10
"44227",153827830,"Tue",5
"44228",153827830,"Wed",5
"44229",153827830,"Thu",20
"44230",153827830,"Fri",10
"44231",153827830,"Sat",15
"44232",153827839,"Sun",25
"44233",153827839,"Sat",15
"44234",153827840,"Sun",5
"44235",153827841,"Sun",25
"44236",153827841,"Sat",15
"44237",153827846,"Sun",30
"44238",153827846,"Sat",15
"44239",153827848,"Sun",5
"44240",153827848,"Sat",5
"44241",153827850,"Sun",30
"44242",153827850,"Thu",5
"44243",153827850,"Fri",5
"44244",153827850,"Sat",15
"44245",153827851,"Sun",20
"44246",153827851,"Mon",10
"44247",153827851,"Wed",5
"44248",153827851,"Thu",20
"44249",153827851,"Fri",10
"44250",153827851,"Sat",15
"44251",153827862,"Sun",20
"44252",153827862,"Mon",10
"44253",153827862,"Wed",5
"44254",153827862,"Thu",20
"44255",153827862,"Fri",10
"44256",153827862,"Sat",15
"44257",153827863,"Sun",30
"44258",153827863,"Thu",5
"44259",153827863,"Fri",5
"44260",153827863,"Sat",15
"44261",153827865,"Sun",50
"44262",153827865,"Mon",10
"44263",153827865,"Wed",5
"44264",153827865,"Thu",25
"44265",153827865,"Fri",20
"44266",153827865,"Sat",30
"44267",153827868,"Sun",10
"44268",153827868,"Mon",5
"44269",153827868,"Tue",5
"44270",153827868,"Sat",10
"44271",153827869,"Sun",10
"44272",153827869,"Mon",5
"44273",153827869,"Tue",5
"44274",153827869,"Sat",10
"44275",153827873,"Sun",10
"44276",153827873,"Mon",5
"44277",153827873,"Tue",5
"44278",153827873,"Sat",10
"44279",153827875,"Sun",10
"44280",153827875,"Mon",5
"44281",153827875,"Tue",5
"44282",153827875,"Sat",10
"44283",153827877,"Sun",10
"44284",153827877,"Mon",5
"44285",153827877,"Tue",5
"44286",153827877,"Sat",10
"44287",153827893,"Sun",10
"44288",153827893,"Mon",5
"44289",153827893,"Tue",5
"44290",153827893,"Sat",10
"44291",153827897,"Sun",10
"44292",153827897,"Mon",5
"44293",153827897,"Tue",5
"44294",153827897,"Sat",10
"44295",153827902,"Sun",10
"44296",153827902,"Mon",5
"44297",153827902,"Tue",5
"44298",153827902,"Sat",10
"44299",153827904,"Sun",10
"44300",153827904,"Mon",5
"44301",153827904,"Tue",5
"44302",153827904,"Sat",10
"44303",153827906,"Sun",10
"44304",153827906,"Mon",5
"44305",153827906,"Tue",5
"44306",153827906,"Sat",10
"44307",153827908,"Sun",10
"44308",153827908,"Mon",5
"44309",153827908,"Tue",5
"44310",153827908,"Sat",10
"44311",153827924,"Sun",15
"44312",153827924,"Mon",5
"44313",153827924,"Sat",5
"44314",153827925,"Sun",15
"44315",153827925,"Mon",5
"44316",153827925,"Sat",5
"44317",153827928,"Sun",15
"44318",153827928,"Mon",5
"44319",153827928,"Sat",5
"44320",153827929,"Sun",15
"44321",153827929,"Mon",5
"44322",153827929,"Sat",10
"44323",153827931,"Sun",15
"44324",153827931,"Mon",5
"44325",153827931,"Sat",10
"44326",153827934,"Sun",50
"44327",153827934,"Mon",10
"44328",153827934,"Wed",5
"44329",153827934,"Thu",30
"44330",153827934,"Fri",20
"44331",153827934,"Sat",30
"44332",153827952,"Sun",10
"44333",153827952,"Mon",10
"44334",153827952,"Tue",5
"44335",153827953,"Sun",10
"44336",153827953,"Mon",5
"44337",153827953,"Tue",5
"44338",153827953,"Sat",10
"44339",153827954,"Sun",10
"44340",153827954,"Mon",10
"44341",153827954,"Tue",5
"44342",153827955,"Sun",50
