"","edgeuid","total_trips"
"26216",153831001,120
"26217",153831002,5
"26218",153831017,5
"26219",153831018,5
"26220",153831019,250
"26221",153831020,5
"26222",153831036,125
"26223",153831041,125
"26224",153831088,125
"26225",153831090,120
"26226",153831097,250
"26227",153831099,120
"26228",153831106,120
"26229",153831109,120
"26230",153831110,110
"26231",153831111,120
"26232",153831112,120
"26233",153831114,120
"26234",153831116,120
"26235",153831135,15
"26236",153831144,125
"26237",153831145,125
"26238",153831146,125
"26239",153831150,125
"26240",153831152,240
"26241",153831153,125
"26242",153831155,125
"26243",153831158,125
"26244",153831159,245
"26245",153831160,5
"26246",153831162,5
"26247",153831164,125
"26248",153831224,160
"26249",153831241,145
"26250",153831245,145
"26251",153831246,145
"26252",153831255,150
"26253",153831259,160
"26254",153831260,160
"26255",153831261,135
"26256",153831270,145
"26257",153831271,15
"26258",153831272,20
"26259",153831274,20
"26260",153831275,20
"26261",153831278,20
"26262",153831281,20
"26263",153831282,20
"26264",153831283,160
"26265",153831284,155
"26266",153831285,150
"26267",153831295,135
"26268",153831299,135
"26269",153831300,140
"26270",153831301,135
"26271",153831308,135
"26272",153831313,275
"26273",153831314,135
"26274",153831315,135
"26275",153831317,265
"26276",153831322,140
"26277",153831323,140
"26278",153831326,135
"26279",153831328,135
"26280",153831335,140
"26281",153831336,280
"26282",153831337,150
"26283",153831338,160
"26284",153831341,155
"26285",153831344,155
"26286",153831347,160
"26287",153831365,10
"26288",153831381,5
"26289",153831383,5
"26290",153831386,5
"26291",153831388,5
"26292",153831399,5
"26293",153831422,5
"26294",153831426,5
"26295",153831433,5
"26296",153831434,5
"26297",153831435,5
"26298",153831447,5
"26299",153831449,25
"26300",153831453,25
"26301",153831455,30
"26302",153831456,25
"26303",153831458,30
"26304",153831462,25
"26305",153831464,25
"26306",153831465,25
"26307",153831467,25
"26308",153831468,30
"26309",153831469,705
"26310",153831470,710
"26311",153831471,705
"26312",153831473,710
"26313",153831475,585
"26314",153831476,120
"26315",153831478,610
"26316",153831479,715
"26317",153831480,25
"26318",153831481,120
"26319",153831482,60
"26320",153831483,590
"26321",153831484,715
"26322",153831493,705
"26323",153831501,30
"26324",153831502,35
"26325",153831503,15
"26326",153831504,705
"26327",153831505,645
"26328",153831508,650
"26329",153831510,5
"26330",153831511,5
"26331",153831513,5
"26332",153831535,105
"26333",153831536,655
"26334",153831537,645
"26335",153831538,645
"26336",153831539,40
"26337",153831541,645
"26338",153831542,735
"26339",153831544,655
"26340",153831546,10
"26341",153831549,700
"26342",153831550,705
"26343",153831551,700
"26344",153831552,5
"26345",153831553,5
"26346",153831555,5
"26347",153831556,5
"26348",153831558,5
"26349",153831574,660
"26350",153831577,40
"26351",153831578,660
"26352",153831581,10
"26353",153831582,10
"26354",153831583,10
"26355",153831584,10
"26356",153831585,10
"26357",153831589,10
"26358",153831590,10
"26359",153831592,10
"26360",153831594,10
"26361",153831604,665
"26362",153831607,660
"26363",153831608,10
"26364",153831613,10
"26365",153831618,10
"26366",153831619,10
"26367",153831621,10
"26368",153831623,10
"26369",153831624,10
"26370",153831687,155
"26371",153831692,155
"26372",153831693,165
"26373",153831700,160
"26374",153831702,670
"26375",153831703,655
"26376",153831704,10
"26377",153831705,115
"26378",153831706,655
"26379",153831707,35
"26380",153831708,20
"26381",153831709,60
"26382",153831710,155
"26383",153831711,10
"26384",153831712,155
"26385",153831714,155
"26386",153831729,150
"26387",153831730,155
"26388",153831731,765
"26389",153831732,770
"26390",153831733,120
"26391",153831734,80
"26392",153831735,1220
"26393",153831737,895
"26394",153831738,80
"26395",153831742,10
"26396",153831748,10
"26397",153831749,890
"26398",153831751,120
"26399",153831755,810
"26400",153831756,10
"26401",153831757,790
"26402",153831758,55
"26403",153831765,720
"26404",153831766,720
"26405",153831770,705
"26406",153831772,705
"26407",153831773,240
"26408",153831774,225
"26409",153831775,250
"26410",153831787,705
"26411",153831788,675
"26412",153831792,710
"26413",153831797,250
"26414",153831807,255
"26415",153831809,5
"26416",153831814,5
"26417",153831815,255
"26418",153831816,250
"26419",153831817,5
"26420",153831818,260
"26421",153831820,240
"26422",153831821,240
"26423",153831825,710
"26424",153831831,705
"26425",153831840,5
"26426",153831841,5
"26427",153831855,5
"26428",153831856,700
"26429",153831857,5
"26430",153831860,690
"26431",153831861,55
"26432",153831863,40
"26433",153831866,125
"26434",153831870,145
"26435",153831872,145
"26436",153831876,165
"26437",153831882,810
"26438",153831914,180
"26439",153831915,175
"26440",153831916,175
"26441",153831919,170
"26442",153831920,530
"26443",153831922,230
"26444",153831925,250
"26445",153831930,245
"26446",153831932,265
"26447",153831938,260
"26448",153831942,260
"26449",153831945,255
"26450",153831946,200
"26451",153831947,200
"26452",153831950,455
"26453",153831951,475
"26454",153831952,5
"26455",153831954,5
"26456",153831956,230
"26457",153831957,260
"26458",153831958,5
"26459",153831959,5
"26460",153831962,600
"26461",153831963,240
"26462",153831964,185
"26463",153831965,180
"26464",153831966,405
"26465",153831971,10
"26466",153831973,30
"26467",153831974,15
"26468",153831976,5
"26469",153831977,5
"26470",153831979,5
"26471",153831980,205
"26472",153831985,180
"26473",153831987,5
"26474",153831991,5
"26475",153831995,175
"26476",153832001,5
"26477",153832002,5
"26478",153832003,10
"26479",153832004,175
"26480",153832006,180
"26481",153832010,390
"26482",153832021,285
"26483",153832022,70
"26484",153832028,290
"26485",153832029,330
"26486",153832030,360
"26487",153832031,20
"26488",153832032,40
"26489",153832036,5
"26490",153832037,5
"26491",153832038,155
"26492",153832041,185
"26493",153832042,160
"26494",153832044,160
"26495",153832045,5
"26496",153832046,5
"26497",153832047,5
"26498",153832048,5
"26499",153832049,5
"26500",153832050,5
"26501",153832059,5
"26502",153832060,175
"26503",153832062,155
"26504",153832063,415
"26505",153832110,5
"26506",153832112,10
"26507",153832113,10
"26508",153832132,20
"26509",153832134,25
"26510",153832136,10
"26511",153832137,5
"26512",153832138,5
"26513",153832139,810
"26514",153832141,805
"26515",153832143,805
"26516",153832152,10
"26517",153832154,5
"26518",153832155,5
"26519",153832157,5
"26520",153832162,25
"26521",153832163,25
"26522",153832164,30
"26523",153832165,30
"26524",153832166,25
"26525",153832167,25
"26526",153832171,25
"26527",153832172,25
"26528",153832187,5
"26529",153832188,5
"26530",153832194,5
"26531",153832195,5
"26532",153832196,5
"26533",153832200,5
"26534",153832202,5
"26535",153832209,5
"26536",153832213,160
"26537",153832216,160
"26538",153832217,360
"26539",153832221,160
"26540",153832222,160
"26541",153832227,805
"26542",153832237,160
"26543",153832239,160
"26544",153832241,160
"26545",153832245,160
"26546",153832246,145
"26547",153832249,160
"26548",153832250,160
"26549",153832264,25
"26550",153832265,25
"26551",153832266,805
"26552",153832273,470
"26553",153832274,145
"26554",153832275,800
"26555",153832276,875
"26556",153832280,145
"26557",153832281,145
"26558",153832282,20
"26559",153832283,170
"26560",153832290,755
"26561",153832291,170
"26562",153832292,115
"26563",153832293,580
"26564",153832295,395
"26565",153832298,585
"26566",153832299,10
"26567",153832300,385
"26568",153832301,575
"26569",153832305,5
"26570",153832306,385
"26571",153832312,580
"26572",153832313,390
"26573",153832314,5
"26574",153832331,155
"26575",153832332,150
"26576",153832336,150
"26577",153832337,155
"26578",153832346,165
"26579",153832347,165
"26580",153832348,165
"26581",153832352,165
"26582",153832353,155
"26583",153832354,375
"26584",153832387,155
"26585",153832392,155
"26586",153832393,145
"26587",153832394,150
"26588",153832396,155
"26589",153832398,335
"26590",153832399,155
"26591",153832401,155
"26592",153832403,155
"26593",153832521,30
"26594",153832575,5
"26595",153832576,5
"26596",153832578,5
"26597",153832590,5
"26598",153832638,585
"26599",153832639,345
"26600",153832669,910
"26601",153832670,15
"26602",153832697,860
"26603",153832700,855
"26604",153832703,710
"26605",153832704,705
"26606",153832711,100
"26607",153832712,155
"26608",153832713,110
"26609",153832714,690
"26610",153832715,5
"26611",153832719,655
"26612",153832721,5
"26613",153832722,5
"26614",153832724,5
"26615",153832728,5
"26616",153832736,10
"26617",153832737,10
"26618",153832738,10
"26619",153832739,10
"26620",153832740,10
"26621",153832751,5
"26622",153832761,10
"26623",153832762,10
"26624",153832764,10
"26625",153832766,15
"26626",153832768,10
"26627",153832776,10
"26628",153832778,5
"26629",153832779,5
"26630",153832780,10
"26631",153832791,15
"26632",153832794,10
"26633",153832796,10
"26634",153832797,15
"26635",153832798,10
"26636",153832799,10
"26637",153832802,10
"26638",153832803,70
"26639",153832804,90
"26640",153832807,5
"26641",153832808,55
"26642",153832809,655
"26643",153832811,80
"26644",153832813,755
"26645",153832814,755
"26646",153832815,245
"26647",153832817,90
"26648",153832823,5
"26649",153832824,85
"26650",153832826,970
"26651",153832841,80
"26652",153832842,10
"26653",153832843,1015
"26654",153832846,200
"26655",153832847,785
"26656",153832854,5
"26657",153832855,75
"26658",153832856,745
"26659",153832859,80
"26660",153832860,965
"26661",153832861,5
"26662",153832862,750
"26663",153832864,10
"26664",153832865,970
"26665",153832867,10
"26666",153832869,5
"26667",153832870,760
"26668",153832871,5
"26669",153832872,10
"26670",153832876,5
"26671",153832877,5
"26672",153832881,205
"26673",153832882,5
"26674",153832883,765
"26675",153832884,10
"26676",153832885,5
"26677",153832899,65
"26678",153832900,65
"26679",153832904,50
"26680",153832908,80
"26681",153832911,75
"26682",153832912,70
"26683",153832917,75
"26684",153832919,75
"26685",153832920,75
"26686",153832926,235
"26687",153832927,205
"26688",153832935,590
"26689",153832936,15
"26690",153832937,330
"26691",153832938,635
"26692",153832939,635
"26693",153832940,135
"26694",153832941,40
"26695",153832942,250
"26696",153832943,5
"26697",153832945,5
"26698",153832946,5
"26699",153832951,595
"26700",153832952,605
"26701",153832954,330
"26702",153832957,595
"26703",153832958,335
"26704",153832961,605
"26705",153832981,545
"26706",153832983,570
"26707",153832984,565
"26708",153832987,565
"26709",153832989,400
"26710",153832997,5
"26711",153832998,555
"26712",153832999,405
"26713",153833002,545
"26714",153833005,555
"26715",153833007,535
"26716",153833008,15
"26717",153833009,380
"26718",153833010,575
"26719",153833011,345
"26720",153833013,535
"26721",153833017,555
"26722",153833018,580
"26723",153833023,555
"26724",153833025,370
"26725",153833026,585
"26726",153833027,585
"26727",153833028,575
"26728",153833029,10
"26729",153833030,355
"26730",153833032,5
"26731",153833211,10
"26732",153833212,5
"26733",153833213,5
"26734",153833216,10
"26735",153833219,10
"26736",153833220,10
"26737",153833233,5
"26738",153833235,5
"26739",153833237,5
"26740",153833239,5
"26741",153833244,10
"26742",153833256,10
"26743",153833257,10
"26744",153833259,10
"26745",153833260,5
"26746",153833261,5
"26747",153833262,10
"26748",153833263,10
"26749",153833264,10
"26750",153833265,5
"26751",153833266,10
"26752",153833267,20
"26753",153833268,10
"26754",153833269,10
"26755",153833270,10
"26756",153833271,10
"26757",153833273,5
"26758",153833275,10
"26759",153833279,10
"26760",153833281,10
"26761",153833285,5
"26762",153833292,5
"26763",153833293,5
"26764",153833299,5
"26765",153833300,5
"26766",153833304,5
"26767",153833305,5
"26768",153833306,10
"26769",153833434,5
"26770",153833579,20
"26771",153833583,5
"26772",153833584,5
"26773",153833585,25
"26774",153833588,25
"26775",153833589,10
"26776",153833592,10
"26777",153833597,10
"26778",153833598,10
"26779",153833599,10
"26780",153834474,30
"26781",153834499,5
"26782",153834526,10
"26783",153834529,10
"26784",153834530,5
"26785",153834532,5
"26786",153834533,5
"26787",153834536,5
"26788",153834588,5
"26789",153834591,5
"26790",153834605,5
"26791",153834606,5
"26792",153834607,5
"26793",153834647,55
"26794",153834648,10
"26795",153834649,10
"26796",153834650,60
"26797",153834656,10
"26798",153834657,30
"26799",153834659,10
"26800",153834662,10
"26801",153834666,5
"26802",153834679,60
"26803",153834697,5
"26804",153834703,5
"26805",153834707,15
"26806",153834711,5
"26807",153834729,5
"26808",153834733,5
"26809",153834734,5
"26810",153834735,5
"26811",153834755,5
"26812",153834757,15
"26813",153834775,30
"26814",153834776,30
"26815",153834777,145
"26816",153834780,30
"26817",153834798,30
"26818",153834801,5
"26819",153834808,30
"26820",153834810,135
"26821",153834813,5
"26822",153834814,30
"26823",153834884,5
"26824",153834885,5
"26825",153834886,5
"26826",153834979,5
"26827",153834980,5
"26828",153834981,5
"26829",153834987,5
"26830",153834993,5
"26831",153834994,10
"26832",153835000,5
"26833",153835001,10
"26834",153835002,5
"26835",153835003,5
"26836",153835007,5
"26837",153835008,5
"26838",153835013,5
"26839",153835025,5
"26840",153835027,5
"26841",153835028,5
"26842",153835030,5
"26843",153835032,5
"26844",153835034,5
"26845",153835036,5
"26846",153835037,5
"26847",153835039,5
"26848",153835040,5
"26849",153835042,5
"26850",153835044,5
"26851",153835046,5
"26852",153835048,5
"26853",153835050,5
"26854",153835052,5
"26855",153835054,5
"26856",153835056,5
"26857",153835057,5
"26858",153835058,5
"26859",153835060,5
"26860",153835062,5
"26861",153835063,5
"26862",153835065,5
"26863",153835069,15
"26864",153835073,5
"26865",153835074,15
"26866",153835075,60
"26867",153835076,55
"26868",153835077,15
"26869",153835078,25
"26870",153835079,55
"26871",153835080,55
"26872",153835081,55
"26873",153835082,45
"26874",153835084,55
"26875",153835087,15
"26876",153835088,75
"26877",153835090,25
"26878",153835091,5
"26879",153835092,50
"26880",153835093,50
"26881",153835094,25
"26882",153835096,80
"26883",153835100,95
"26884",153835101,85
"26885",153835113,5
"26886",153835114,10
"26887",153835126,10
"26888",153835127,10
"26889",153835128,5
"26890",153835132,10
"26891",153835133,10
"26892",153835134,20
"26893",153835138,5
"26894",153835160,5
"26895",153835163,5
"26896",153835192,90
"26897",153835193,90
"26898",153835196,90
"26899",153835198,90
"26900",153835199,95
"26901",153835202,5
"26902",153835211,90
"26903",153835219,15
"26904",153835220,10
"26905",153835223,90
"26906",153835224,10
"26907",153835229,90
"26908",153835230,90
"26909",153835231,90
"26910",153835235,15
"26911",153835236,15
"26912",153835237,15
"26913",153835238,95
"26914",153835240,10
"26915",153835241,185
"26916",153835250,15
"26917",153835251,15
"26918",153835252,90
"26919",153835253,20
"26920",153835254,40
"26921",153835255,35
"26922",153835257,20
"26923",153835259,20
"26924",153835260,10
"26925",153835265,10
"26926",153835266,90
"26927",153835270,90
"26928",153835271,10
"26929",153835272,90
"26930",153835274,90
"26931",153835275,90
"26932",153835277,95
"26933",153835278,185
"26934",153835279,90
"26935",153835289,90
"26936",153835290,90
"26937",153835292,70
"26938",153835293,5
"26939",153835295,90
"26940",153835297,90
"26941",153835298,200
"26942",153835300,100
"26943",153835301,5
"26944",153835302,100
"26945",153835303,100
"26946",153835304,100
"26947",153835305,5
"26948",153835306,100
"26949",153835307,5
"26950",153835309,5
"26951",153835312,105
"26952",153835313,100
"26953",153835315,5
"26954",153835316,10
"26955",153835317,35
"26956",153835318,5
"26957",153835319,5
"26958",153835321,5
"26959",153835322,5
"26960",153835325,10
"26961",153835328,25
"26962",153835341,10
"26963",153835360,10
"26964",153835361,10
"26965",153835362,10
"26966",153835363,10
"26967",153835369,10
"26968",153835370,15
"26969",153835372,15
"26970",153835375,45
"26971",153835376,45
"26972",153835377,60
"26973",153835379,45
"26974",153835380,45
"26975",153835381,50
"26976",153835382,115
"26977",153835383,50
"26978",153835385,185
"26979",153835386,10
"26980",153835387,35
"26981",153835389,85
"26982",153835390,70
"26983",153835398,30
"26984",153835399,50
"26985",153835400,55
"26986",153835401,25
"26987",153835413,85
"26988",153835416,85
"26989",153835417,85
"26990",153835428,20
"26991",153835429,25
"26992",153835430,65
"26993",153835433,35
"26994",153835434,25
"26995",153835435,25
"26996",153835436,60
"26997",153835437,25
"26998",153835438,90
"26999",153835439,5
"27000",153835440,20
"27001",153835441,25
"27002",153835445,30
"27003",153835995,5
"27004",153836000,5
"27005",153836001,5
"27006",153836013,5
"27007",153836014,5
"27008",153836015,5
"27009",153836019,10
"27010",153836021,25
"27011",153836023,5
"27012",153836025,5
"27013",153836038,10
"27014",153836040,5
"27015",153836041,10
"27016",153836043,10
"27017",153836044,10
"27018",153836048,10
"27019",153836050,5
"27020",153836058,5
"27021",153836059,5
"27022",153836062,5
"27023",153836063,20
"27024",153836150,15
"27025",153836151,15
"27026",153836152,20
"27027",153836162,25
"27028",153836165,5
"27029",153836167,20
"27030",153836168,10
"27031",153836169,20
"27032",153836170,10
"27033",153836172,5
"27034",153836174,25
"27035",153836175,20
"27036",153836176,5
"27037",153836177,30
"27038",153836180,5
"27039",153836181,5
"27040",153836185,20
"27041",153836187,20
"27042",153836188,20
"27043",153836191,20
"27044",153836192,20
"27045",153836193,20
"27046",153836195,15
"27047",153836197,15
"27048",153836198,15
"27049",153836199,15
"27050",153836204,5
"27051",153836205,20
"27052",153836208,20
"27053",153836209,5
"27054",153836210,5
"27055",153836223,5
"27056",153836229,10
"27057",153836231,10
"27058",153836232,25
"27059",153836234,10
"27060",153836235,20
"27061",153836236,20
"27062",153836237,25
"27063",153836238,5
"27064",153836239,20
"27065",153836242,20
"27066",153836245,30
"27067",153836247,30
"27068",153836274,5
"27069",153836293,5
"27070",153836294,5
"27071",153836302,5
"27072",153836303,5
"27073",153836304,5
"27074",153836321,10
"27075",153836322,30
"27076",153836330,5
"27077",153836332,5
"27078",153836334,5
"27079",153836335,5
"27080",153836336,5
"27081",153836338,20
"27082",153836343,20
"27083",153836344,10
"27084",153836345,5
"27085",153836346,5
"27086",153836352,20
"27087",153836353,40
"27088",153836356,20
"27089",153836362,10
"27090",153836368,10
"27091",153836369,10
"27092",153836371,10
"27093",153836374,10
"27094",153836375,10
"27095",153836376,10
"27096",153836385,5
"27097",153836386,15
"27098",153836387,10
"27099",153836388,5
"27100",153836389,10
"27101",153836392,5
"27102",153836394,5
"27103",153836396,5
"27104",153836401,5
"27105",153836402,5
"27106",153836404,55
"27107",153836405,5
"27108",153836406,35
"27109",153836408,5
"27110",153836410,5
"27111",153836411,5
"27112",153836412,30
"27113",153836417,25
"27114",153836418,30
"27115",153836419,25
"27116",153836420,5
"27117",153836422,40
"27118",153836423,5
"27119",153836424,5
"27120",153836426,45
"27121",153836433,25
"27122",153836435,5
"27123",153836436,15
"27124",153836438,15
"27125",153836439,55
"27126",153836440,5
"27127",153836442,15
"27128",153836443,15
"27129",153836451,25
"27130",153836452,55
"27131",153836465,5
"27132",153836483,5
"27133",153836488,50
"27134",153836489,5
"27135",153836496,45
"27136",153836498,65
"27137",153836502,10
"27138",153836504,5
"27139",153836505,5
"27140",153836506,5
"27141",153836512,5
"27142",153836514,5
"27143",153836516,5
"27144",153836520,25
"27145",153836522,10
"27146",153836523,10
"27147",153836527,25
"27148",153836529,10
"27149",153836530,15
"27150",153836531,10
"27151",153836532,5
"27152",153836533,5
"27153",153836536,5
"27154",153836538,5
"27155",153836540,5
"27156",153836543,10
"27157",153836544,10
"27158",153836545,10
"27159",153836555,5
"27160",153836568,15
"27161",153836569,15
"27162",153836574,15
"27163",153836584,5
"27164",153836591,5
"27165",153836600,5
"27166",153836602,5
"27167",153836604,10
"27168",153836605,5
"27169",153836606,5
"27170",153836607,5
"27171",153836608,5
"27172",153836609,5
"27173",153836610,5
"27174",153836612,5
"27175",153836617,5
"27176",153836619,5
"27177",153836621,5
"27178",153836622,15
"27179",153836623,5
"27180",153836624,10
"27181",153836625,10
"27182",153836626,20
"27183",153836631,20
"27184",153836633,20
"27185",153836635,20
"27186",153836637,15
"27187",153836640,5
"27188",153836642,5
"27189",153836650,5
"27190",153836652,5
"27191",153836655,5
"27192",153836661,5
"27193",153836668,5
"27194",153836669,5
"27195",153836671,5
"27196",153836675,5
"27197",153836677,15
"27198",153836678,10
"27199",153836680,5
"27200",153836682,5
"27201",153836683,5
"27202",153836684,25
"27203",153836685,5
"27204",153836686,15
"27205",153836687,10
"27206",153836691,40
"27207",153836692,20
"27208",153836693,15
"27209",153836694,5
"27210",153836695,30
"27211",153836703,10
"27212",153836706,10
"27213",153836708,10
"27214",153836709,10
"27215",153836710,10
"27216",153836711,10
"27217",153836720,10
"27218",153836722,5
"27219",153836724,5
"27220",153836726,5
"27221",153836729,5
"27222",153836741,15
"27223",153836767,25
"27224",153836768,20
"27225",153836769,20
"27226",153836770,15
"27227",153836771,10
"27228",153836772,15
"27229",153836774,15
"27230",153836776,15
"27231",153836779,15
"27232",153836787,5
"27233",153836789,5
"27234",153836792,15
"27235",153836794,15
"27236",153836796,5
"27237",153836797,5
"27238",153836798,15
"27239",153836799,15
"27240",153836801,15
"27241",153836802,15
"27242",153836812,15
"27243",153836814,15
"27244",153836816,25
"27245",153836817,5
"27246",153836832,5
"27247",153836834,5
"27248",153836840,5
"27249",153836845,5
"27250",153836846,5
"27251",153836850,5
"27252",153836851,5
"27253",153836853,5
"27254",153836855,5
"27255",153836857,5
"27256",153836865,5
"27257",153836867,5
"27258",153836868,5
"27259",153836876,5
"27260",153836877,5
"27261",153836878,15
"27262",153836880,10
"27263",153836882,10
"27264",153836883,5
"27265",153836885,5
"27266",153836887,5
"27267",153836913,10
"27268",153836914,5
"27269",153836916,10
"27270",153836921,5
"27271",153836931,25
"27272",153836933,5
"27273",153836934,15
"27274",153836935,5
"27275",153836936,10
"27276",153836992,5
"27277",153836994,5
"27278",153837001,5
"27279",153837008,5
"27280",153837009,5
"27281",153837011,10
"27282",153837012,10
"27283",153837016,10
"27284",153837017,15
"27285",153837022,5
"27286",153837023,5
"27287",153837025,5
"27288",153837026,10
"27289",153837029,5
"27290",153837040,15
"27291",153837041,30
"27292",153837042,25
"27293",153837043,15
"27294",153837044,15
"27295",153837045,30
"27296",153837051,10
"27297",153837052,15
"27298",153837053,10
"27299",153837054,15
"27300",153837055,15
"27301",153837056,15
"27302",153837057,35
"27303",153837061,5
"27304",153837062,15
"27305",153837067,10
"27306",153837068,20
"27307",153837069,15
"27308",153837071,10
"27309",153837073,10
"27310",153837074,15
"27311",153837076,15
"27312",153837077,5
"27313",153837078,20
"27314",153837081,15
"27315",153837084,15
"27316",153837091,20
"27317",153837094,10
"27318",153837095,10
"27319",153837096,15
"27320",153837102,15
"27321",153837104,10
"27322",153837105,10
"27323",153837106,10
"27324",153837107,10
"27325",153837113,15
"27326",153837116,5
"27327",153837151,15
"27328",153837152,15
"27329",153837153,15
"27330",153837154,30
"27331",153837162,15
"27332",153837163,15
"27333",153837165,15
"27334",153837174,30
"27335",153837175,10
"27336",153837182,10
"27337",153837188,15
"27338",153837191,30
"27339",153837219,10
"27340",153837225,10
"27341",153837226,10
"27342",153837227,10
"27343",153837230,10
"27344",153837231,10
"27345",153837234,30
"27346",153837235,10
"27347",153837236,10
"27348",153837240,10
"27349",153837241,30
"27350",153837268,10
"27351",153837271,10
"27352",153837272,10
"27353",153837274,10
"27354",153837275,10
"27355",153837276,10
"27356",153837282,10
"27357",153837284,10
"27358",153837285,10
"27359",153837287,30
"27360",153837452,5
"27361",153837482,10
"27362",153837483,5
"27363",153837484,10
"27364",153837487,10
"27365",153837494,5
"27366",153837495,5
"27367",153837499,5
"27368",153837500,5
"27369",153837545,5
"27370",153837547,20
"27371",153837548,5
"27372",153837550,10
"27373",153837560,5
"27374",153837562,5
"27375",153837566,5
"27376",153837570,5
"27377",153837571,5
"27378",153837572,5
"27379",153837578,5
"27380",153837585,5
"27381",153837587,5
"27382",153837588,5
"27383",153837589,5
"27384",153837590,5
"27385",153837591,5
"27386",153837595,5
"27387",153837604,5
"27388",153837607,5
"27389",153837608,5
"27390",153837609,5
"27391",153837610,5
"27392",153837614,5
"27393",153837616,5
"27394",153837617,5
"27395",153837619,5
"27396",153837620,5
"27397",153837655,5
"27398",153837668,5
"27399",153837669,5
"27400",153837676,5
"27401",153837678,5
"27402",153837826,30
"27403",153837827,5
"27404",153837828,5
"27405",153837832,10
"27406",153837833,5
"27407",153837834,10
"27408",153837835,10
"27409",153837836,5
"27410",153837837,10
"27411",153837840,10
"27412",153837841,10
"27413",153837844,5
"27414",153837855,5
"27415",153837856,10
"27416",153837858,10
"27417",153837859,10
"27418",153837881,5
"27419",153837882,5
"27420",153837883,5
"27421",153837905,5
"27422",153837907,5
"27423",153837908,5
"27424",153837909,15
"27425",153837910,10
"27426",153837911,25
"27427",153837915,10
"27428",153837916,5
"27429",153837917,5
"27430",153837918,5
"27431",153837919,5
"27432",153837920,25
"27433",153837921,5
"27434",153837923,5
"27435",153837940,5
"27436",153837941,5
"27437",153837943,25
"27438",153837948,5
"27439",153837951,30
"27440",153838012,195
"27441",153838013,195
"27442",153838014,65
"27443",153838017,65
"27444",153838018,35
"27445",153838019,20
"27446",153838021,55
"27447",153838022,15
"27448",153838024,25
"27449",153838028,25
"27450",153838035,55
"27451",153838037,20
"27452",153838041,195
"27453",153838042,90
"27454",153838043,5
"27455",153838049,85
"27456",153838050,5
"27457",153838052,5
"27458",153838053,5
"27459",153838054,5
"27460",153838057,85
"27461",153838058,85
"27462",153838059,85
"27463",153838061,215
"27464",153838073,5
"27465",153838077,10
"27466",153838079,5
"27467",153838084,210
"27468",153838086,85
"27469",153838087,5
"27470",153838088,85
"27471",153838091,85
"27472",153838095,5
"27473",153838096,5
"27474",153838103,90
"27475",153838105,80
"27476",153838108,215
"27477",153838110,85
"27478",153838111,85
"27479",153838113,80
"27480",153838114,85
"27481",153838116,85
"27482",153838173,10
"27483",153838174,10
"27484",153838176,10
"27485",153838179,20
"27486",153838183,10
"27487",153838185,10
"27488",153838186,5
"27489",153838187,5
"27490",153838202,5
"27491",153838203,25
"27492",153838204,30
"27493",153838206,5
"27494",153838207,30
"27495",153838208,110
"27496",153838212,10
"27497",153838215,30
"27498",153838216,25
"27499",153838220,10
"27500",153838223,20
"27501",153838239,85
"27502",153838240,85
"27503",153838241,85
"27504",153838245,85
"27505",153838250,10
"27506",153838287,85
"27507",153838288,85
"27508",153838289,80
"27509",153838290,170
"27510",153838292,170
"27511",153838297,165
"27512",153838298,70
"27513",153838305,80
"27514",153838309,80
"27515",153838311,175
"27516",153838314,80
"27517",153838315,80
"27518",153838316,155
"27519",153838317,80
"27520",153838364,5
"27521",153838365,5
"27522",153838367,10
"27523",153838373,5
"27524",153838383,175
"27525",153838388,155
"27526",153838389,75
"27527",153838390,75
"27528",153838391,5
"27529",153838393,60
"27530",153838394,50
"27531",153838400,80
"27532",153838412,80
"27533",153838436,5
"27534",153838437,5
"27535",153838438,5
"27536",153838445,5
"27537",153838447,5
"27538",153838448,5
"27539",153838451,5
"27540",153838454,5
"27541",153838455,5
"27542",153838456,5
"27543",153838457,5
"27544",153838458,5
"27545",153838461,5
"27546",153838462,5
"27547",153838463,5
"27548",153838465,5
"27549",153838468,5
"27550",153838470,5
"27551",153838471,5
"27552",153838478,45
"27553",153838481,80
"27554",153838483,75
"27555",153838503,5
"27556",153838504,5
"27557",153838505,5
"27558",153838506,5
"27559",153838508,5
"27560",153838510,5
"27561",153838511,5
"27562",153838512,5
"27563",153838565,10
"27564",153838567,15
"27565",153838569,15
"27566",153838570,5
"27567",153838572,5
"27568",153838582,5
"27569",153838606,5
"27570",153838621,5
"27571",153838623,15
"27572",153838631,5
"27573",153838633,15
"27574",153838637,10
"27575",153838640,5
"27576",153838641,5
"27577",153838642,5
"27578",153838643,5
"27579",153838646,5
"27580",153838647,5
"27581",153838648,5
"27582",153838649,5
"27583",153838650,5
"27584",153838651,5
"27585",153838652,5
"27586",153838654,5
"27587",153838655,5
"27588",153838656,5
"27589",153838659,5
"27590",153838673,15
"27591",153838674,5
"27592",153838677,5
"27593",153838681,5
"27594",153838683,5
"27595",153838685,5
"27596",153838686,5
"27597",153838687,5
"27598",153838689,5
"27599",153838758,5
"27600",153838907,15
"27601",153838908,15
"27602",153838911,10
"27603",153838923,30
"27604",153838924,135
"27605",153838934,145
"27606",153838964,30
"27607",153838967,90
"27608",153838968,90
"27609",153838969,90
"27610",153838970,210
"27611",153838971,145
"27612",153838978,145
"27613",153838980,30
