OID_;edgeUID;osmId;km
15047;153755503;50323579;0,005046485605350
15048;153756477;326198323;0,006933276392700
15049;153762737;248010507;0,306758028997000
15050;153764592;871626552;0,076147260571900
15051;153764753;23804732;0,019221744431500
15052;153769171;813267462;0,100496394694000
15053;153769457;800627099;0,007760662141670
15054;153777042;30509856;0,025804232109600
15055;153779493;231326528;0,020571314436400
15056;153787177;156018082;0,048837712923900
15057;153789079;912310710;0,043343773786300
15058;153789649;881759692;0,179271190145000
15059;153793007;391156623;0,045529796945900
15060;153793345;552561218;0,027233035765200
15061;153800228;178844634;0,031229091210300
15062;153801195;191589400;0,010137228581600
15063;153802479;879378897;0,047167931337100
15064;153802957;560757983;0,020864429492800
15065;153804090;778234357;0,048783227909900
15066;153806368;230609205;0,016246544884400
15067;153809373;121390787;0,010970132898200
15068;153812969;49304390;0,017184943791400
15069;153817571;723962459;0,059464876974900
15070;153821078;305824654;0,014777092438900
15071;153822757;244540274;0,526883046262000
15072;153827298;991011322;0,027274210588200
15073;153828539;470168155;0,016888955063300
15074;153829416;1007787433;0,004582578366420
15075;153829791;547001696;0,027406705352700
15076;157486661;192932659;0,010436428146200
15077;157493462;117754601;0,014065990851200
15078;157500768;229205312;0,115933561740000
15079;157501405;403212610;0,025784432275500
15080;157520461;67803404;0,371320622059000
15081;153749614;147125585;0,045950543759500
15082;153764782;14797987;0,043030449162500
15083;153773086;23726170;0,126803382234000
15084;153773297;30508104;0,085853177187600
15085;153775149;41233146;0,371104179335000
15086;153775429;258617007;0,041794463107400
15087;153782082;190856593;0,041775211539900
15088;153785557;956564406;0,084305102275400
15089;153790360;997398463;0,075774466677700
15090;153790432;951564376;0,072914189992500
15091;153798176;217835239;0,019511011006400
15092;153809081;476294463;0,046262743388900
15093;153812959;49305205;0,035772724268600
15094;153814231;131449691;0,011839981238600
15095;153817376;731147292;0,118694777092000
15096;153819554;30524494;0,805312026937000
15097;153819575;160095164;0,138224792072000
15098;153823265;954753799;0,023995265640800
15099;153826919;511976329;0,214730149406000
15100;153827940;59409605;0,080124229603100
15101;153828308;59409618;0,004683007146050
15102;153829026;69024942;0,021243742662900
15103;153829748;544789229;0,069031773022700
15104;153832294;111323446;0,024369143045600
15105;153833092;28760480;0,246448924189000
15106;157448968;132665834;0,079765833126300
15107;157448972;107431753;0,004020709891180
15108;157450237;151694579;0,021856758142600
15109;157451111;502064509;0,017858221457900
15110;157491987;37340613;0,135588185850000
15111;157495310;801552347;0,012301142300700
15112;157495764;882301195;0,018018928701800
15113;157501918;380826471;0,028689302303400
15114;157519352;521565574;0,027609429002100
15115;157522358;545053857;0,019782591732900
15116;153749178;40886858;0,034852651874000
15117;153754073;106574694;0,024033436747100
15118;153776296;947003906;0,012086483020500
15119;153776602;156189060;0,085468320426400
15120;153777326;202323801;0,010746126865700
15121;153778270;55740848;0,018071609328900
15122;153778844;168558105;0,043648098195400
15123;153780228;783586995;0,098817099229700
15124;153789013;911163459;0,006372079316710
15125;153789243;912420986;0,044345023065700
15126;153789819;875698104;0,010243457391600
15127;153790149;886528258;0,005961535432020
15128;153790387;997398468;0,029767742855800
15129;153800718;192915297;0,030971340078000
15130;153803744;632157931;0,019950535258800
15131;153811523;156234439;0,063698865514500
15132;153811827;209206102;0,022856955540800
15133;153812112;134387142;0,013026163725500
15134;153818023;498763064;0,097945533203300
15135;153822577;80878943;0,079725097997100
15136;153824262;964500998;0,011753821532900
15137;153832315;111323510;0,005670782074060
15138;153887609;147155212;0,005216678650030
15139;157487218;886517323;0,021965299121100
15140;157493344;66064581;0,119123420420000
15141;157493906;50989734;0,034039863417900
15142;157497145;69405603;0,052392663670800
15143;157501808;380821965;0,044690679067900
15144;157502003;30524344;0,028677790128300
15145;157519533;539457956;0,054891579283600
15146;157519593;531017683;0,008184333683570
15147;157522311;69255733;0,040154391381600
15148;153778687;43946088;0,622957982244000
15149;153780952;159104570;0,097684781829600
15150;153782226;215055372;0,190895879249000
15151;153782349;989709484;0,019765588386500
15152;153783347;868824167;0,010220383193700
15153;153802126;198147846;0,023677025736800
15154;153817652;30506603;0,326095167298000
15155;153817969;268105226;0,171977790424000
15156;153822046;943597213;0,209489757393000
15157;153823057;320161116;0,116767807050000
15158;153827123;24257690;0,009394795586870
15159;153827840;30524146;0,083731379059300
15160;153832457;86019346;0,039990770950600
15161;157496631;28482048;0,104209550096000
15162;157502536;176772172;0,091899998695400
15163;157502617;555756469;0,018011980321800
15164;157522634;67917356;0,135330458373000
15165;157523381;392919915;0,026530984740700
15166;153753455;170305038;0,032682889965100
15167;153754823;30525750;0,022282565672500
15168;153756830;201141995;0,006823566281400
15169;153762499;30505694;0,548619907205000
15170;153769008;135268566;0,261873119170000
15171;153776547;312094257;0,078229657935400
15172;153778913;168559429;0,033281610983300
15173;153782044;711615181;0,006593545964340
15174;153788273;862772519;0,016454036091700
15175;153788568;161224629;0,005579845893410
15176;153793452;27510297;0,015961138261000
15177;153795626;425258560;0,010267665979500
15178;153807221;68607311;0,009161407894820
15179;153811035;134662351;0,044593127353800
15180;153820133;421267898;0,053988297738000
15181;153821221;208267399;0,057718442351200
15182;153827071;299865900;0,010170782701400
15183;153827356;791062491;0,014519243987800
15184;153827393;69025572;0,015233280974800
15185;153827442;990091275;0,017913462597100
15186;153829898;547231134;0,014493844034700
15187;157449002;24306439;0,107185716812000
15188;157449523;184932398;0,087208028512200
15189;157491791;884917327;0,023519266139700
15190;157496227;149536521;0,088958803992800
15191;157519639;394332037;0,027748485550300
15192;157521105;773119185;0,032500046510500
15193;157521301;424228573;0,171602096977000
15194;153748994;30512425;0,063370159982800
15195;153751142;126138733;0,044779023076100
15196;153751852;25827490;0,098425613523300
15197;153776685;156189056;0,057393636022400
15198;153780629;168741585;0,040980469642500
15199;153780660;168741536;0,004820806540880
15200;153785746;246773409;0,098988462592300
15201;153790845;202089519;0,058195907823100
15202;153797149;698168988;0,089983787940700
15203;153797822;884834759;0,036156014032600
15204;153807454;54747672;0,001575267581740
15205;153812712;886708667;0,041230895577500
15206;153814826;413161008;0,037235778812500
15207;153815221;148291963;0,039441409678500
15208;153817155;118930071;0,040064639822600
15209;153819372;25522392;0,273195773818000
15210;153820559;370352672;0,023889082595000
15211;153821782;941783254;0,087446301622100
15212;153824331;303862106;0,060656273678000
15213;153824520;235443083;0,022755084897000
15214;153826865;965091864;0,054102936894400
15215;153827240;991011287;0,015047772395300
15216;153827855;59409607;0,006788984489370
15217;153828558;30524824;0,068622680547000
15218;153828884;289428439;0,011833602202800
15219;153829194;1004757519;0,007257604240990
15220;153829404;77532771;0,037151055868600
15221;153832411;30524746;0,015612045072000
15222;157490953;30509932;0,029162020463600
15223;157491749;891718666;0,006553225917520
15224;157495687;881615941;0,004800320125570
15225;157496139;28049096;0,005578323583760
15226;157496746;138003037;0,337954682047000
15227;157503454;64946810;0,096344145058800
15228;157521389;835194953;0,041266295737300
15229;153748896;546010373;0,003605502171540
15230;153749595;294552508;0,001702573508420
15231;153751235;23015536;0,081143779303700
15232;153752496;30525673;0,205687465778000
15233;153752663;30526145;0,003975719987450
15234;153754308;201152993;0,033137048869300
15235;153764217;30510555;0,064239661596900
15236;153764601;225692961;0,069965209135500
15237;153764717;203559834;0,006135493046460
15238;153764795;287301012;0,036155963510800
15239;153764923;287300280;0,031439016439900
15240;153771575;221599679;0,771354522224000
15241;153773331;783435539;0,054428081468600
15242;153776784;155633053;0,043104612119400
15243;153779409;935032437;0,033283528415400
15244;153780307;30507760;0,044529325476400
15245;153783940;168750326;0,042743044512100
15246;153788544;977544911;0,005309707810660
15247;153788649;723526579;0,023922849304000
15248;153789005;911163451;0,015303645763000
15249;153790213;951548137;0,021740299142700
15250;153791438;317640542;0,038384301476900
15251;153791614;74501974;0,058189057679500
15252;153797810;147199140;0,082858789551800
15253;153800233;303023398;0,004165920441350
15254;153806946;68573858;0,005420927473670
15255;153812736;27951076;0,017154901442300
15256;153821136;207895032;0,010452146177100
15257;153822330;884481836;0,033403385086100
15258;153822443;947501871;0,058214128827700
15259;153823252;955073102;0,021609001518900
15260;153823873;960837702;0,034407277292600
15261;153825839;669957429;0,079365457637000
15262;153827952;30524143;0,036826785547000
15263;153828239;470168160;0,204379636074000
15264;153830573;233048554;0,090855567066000
15265;157485992;124352431;0,044139892266000
15266;157493456;30510108;0,168129043590000
15267;157494880;30509767;0,034704131711400
15268;157496535;28482045;0,005865175951910
15269;157500628;328753100;0,187773055738000
15270;157502717;27254437;0,095373382165100
15271;157502842;71336019;0,013260346416300
15272;157519462;54545324;0,063770938509100
15273;157521069;67302077;0,022556054299900
15274;157522706;160560639;0,056675035278100
15275;153762860;38318726;0,054410046938400
15276;153773136;936380114;0,025213402571500
15277;153777673;218037195;0,068637910168400
15278;153778912;168559373;0,004628800940210
15279;153779205;203979114;0,477708238486000
15280;153785497;135647690;0,006690774318020
15281;153786623;160526213;0,032366275250600
15282;153795387;158413787;0,025130874763400
15283;153795428;83811519;0,174048893088000
15284;153800104;156050310;0,044332672922000
15285;153801451;886334338;0,049969702381600
15286;153802390;958358748;0,013893884730600
15287;153802788;952344471;0,003823299349740
15288;153802800;952344454;0,010562897102300
15289;153804177;132212271;0,045907228747700
15290;153806140;68926662;0,007522160030570
15291;153818055;698182534;0,005165334287820
15292;153820082;529499026;0,011452745613400
15293;153824597;964688438;0,018124652729200
15294;153824712;391209573;0,403634446248000
15295;153827292;69043222;0,008321113366910
15296;153831182;532780200;0,058374418714100
15297;157449004;517011312;0,033127350146600
15298;157491485;891718579;0,003323763394500
15299;157492483;191381969;0,005841058843040
15300;157492655;1017795425;0,055275490984100
15301;157495502;155695369;0,032361024992600
15302;157501810;130287349;0,016583111734100
15303;157502824;176772173;0,277314915963000
15304;157502913;177622623;0,247950734754000
15305;157519606;68889404;0,032737324755500
15306;157521277;436921633;0,053053448155400
15307;157522022;547865486;0,039219229383800
15308;153750555;1005063273;0,013444761822800
15309;153780677;168741554;0,019742703080700
15310;153783193;210851182;0,009508578138990
15311;153784465;158940227;0,108523669223000
15312;153790318;912369103;0,008860215979570
15313;153795436;51398146;0,166619636541000
15314;153805784;49723057;0,082206160512700
15315;153815388;903733585;0,025784596784600
15316;153816170;155844655;0,031346706512600
15317;153818069;268293277;0,041218230920600
15318;153818932;894189191;0,013991614900900
15319;153819293;170266129;0,020448891620100
15320;153821327;200978507;0,139442103131000
15321;153821595;208396538;0,008431364452580
15322;153833051;268850837;0,259305633972000
15323;157492569;30509159;0,113535901598000
15324;157493749;29338249;0,076575662923100
15325;157495002;228934444;0,014787332634300
15326;157495976;33076271;0,023530242024500
15327;157497491;143479273;0,080847732429800
15328;157501027;164099159;0,084614579712000
15329;157523414;538938580;0,842505140801000
15330;153742493;989678267;0,002685770948490
15331;153745597;47221253;0,094977145659600
15332;153751458;151093245;0,009623683706630
15333;153763343;225542820;0,025014134361800
15334;153779169;218562189;0,073155267964000
15335;153779900;200408516;0,391825531017000
15336;153780683;168741542;0,010513251784600
15337;153781215;232922254;0,025558567174100
15338;153782742;941408874;0,062013589641900
15339;153790261;912369097;0,006000452195800
15340;153790624;951829086;0,007533847985450
15341;153795382;748615563;0,010608014669800
15342;153797045;160654166;0,026852198300100
15343;153797235;95806211;0,165174282155000
15344;153799253;632646415;0,003235655240660
15345;153800509;156047105;0,209478145930000
15346;153800675;156044373;0,007492682366320
15347;153801983;228867902;0,065588353387700
15348;153811923;884918740;0,017624954359300
15349;153815175;25631918;0,031842492645100
15350;153821454;30506256;0,042538992058000
15351;153827196;164267545;0,198493621173000
15352;153828408;993275253;0,009354559411480
15353;153828682;991564373;0,005102218436460
15354;153829255;1005071342;0,042709077741400
15355;153830087;967596776;0,494839101324000
15356;153830269;989753770;0,217546460786000
15357;153831795;631574897;0,093149538372200
15358;157486169;30509068;0,002914824031370
15359;157491622;132706977;0,004270797477880
15360;157492020;37340532;0,023399514948300
15361;157492076;365059256;0,086564605875700
15362;157494824;30509991;0,025147148960200
15363;157501349;43323779;0,067168646250200
15364;157520938;511433216;0,005228747628700
15365;157521836;516652087;0,048121480875900
15366;157522262;30523672;0,096829100128500
15367;157522927;175210442;0,007735222153600
15368;157523067;322885706;0,083817429276400
15369;157523426;918221995;0,332404765065000
15370;157523448;380926670;0,089739566250500
15371;153755130;201129916;0,005421266005010
15372;153755329;201139710;0,012388123640900
15373;153756889;201141994;0,004591131258520
15374;153764526;244942759;0,027428499279000
15375;153769097;30505338;0,016340389001200
15376;153769119;887614770;0,033429540613900
15377;153780175;203975363;0,066146777690800
15378;153783869;202269253;0,010768192640200
15379;153784875;169423337;0,042680600669000
15380;153785434;12992077;0,002736713618440
15381;153786140;223099862;0,067018479103900
15382;153788491;905240229;0,029451987242600
15383;153790121;886542502;0,225382655133000
15384;153791367;880660728;0,034499195201200
15385;153792881;881405691;0,044600804828000
15386;153800449;209815827;0,024460961821900
15387;153806942;24661708;0,003747140152140
15388;153807273;24661713;0,018338920929500
15389;153812024;50957357;0,018139173497600
15390;153821853;942582999;0,014783164966500
15391;153823815;957937916;0,004891417504540
15392;153823874;960837716;0,018488807359400
15393;153829375;77532771;0,091139885811100
15394;157453019;42134258;0,313249243295000
15395;157488635;162589886;0,151296777800000
15396;157492385;473485640;0,021314134328800
15397;157497758;130126649;0,009508160972330
15398;157500670;137876190;0,083030234867700
15399;157500683;143051605;0,012558958087300
15400;157500879;173342922;0,160614023634000
15401;157502409;23555294;0,012706026600100
15402;157503073;62216315;0,083077465510200
15403;157519998;399532191;0,019156629978200
15404;157521751;516101239;0,014772208237600
15405;157522643;551460040;0,782551341045000
15406;157523427;486816986;0,028135025000800
15407;153751996;30512792;0,014031747766900
15408;153755698;201142696;0,010329430764200
15409;153756944;43371385;0,211969735182000
15410;153764848;887955095;0,070476525096300
15411;153773855;921460887;0,014488660549500
15412;153775777;210851190;0,087402780404600
15413;153778852;30509076;0,104294324995000
15414;153779603;254675548;0,020542494798700
15415;153780019;30508051;0,137679429396000
15416;153780153;927092981;0,022986008785000
15417;153789382;912824056;0,004549642389300
15418;153789412;912871377;0,080150120277600
15419;153790231;781380555;0,010762550621600
15420;153791779;450676875;0,039639989919700
15421;153792249;785460765;0,004849551401210
15422;153800241;426732063;0,009392476910710
15423;153801832;131440990;0,015793221754500
15424;153804690;802599558;0,002569804996420
15425;153808952;808367195;0,026700898641800
15426;153811276;131390954;0,031411636606700
15427;153811810;228095970;0,001618783788660
15428;153817255;38487691;0,011465635189300
15429;153826395;894189222;0,014640313217400
15430;153827259;30523531;0,007004996704530
15431;153827834;380590809;0,040626274049800
15432;153829305;130177569;0,041596812479800
15433;153831452;629960390;0,252174691540000
15434;153831528;24593392;0,042686518859100
15435;153832419;30524746;0,017988603088300
15436;153832475;499864278;0,011722427913300
15437;157491314;776370475;0,010847011761200
15438;157521229;364475140;0,016948406592800
15439;157521628;25394071;0,047856234223800
15440;157521848;523746554;0,022457774093900
15441;153749072;35306173;0,040456268282400
15442;153749463;147150559;0,035627254631300
15443;153750615;181054264;0,046274895026400
15444;153751937;25629755;0,005990469484330
15445;153754096;94063106;0,014337326408600
15446;153754873;201132037;0,043489614558300
15447;153757807;362585348;0,018834153529200
15448;153771354;391088271;0,980852470806000
15449;153782034;876111514;0,022477066892100
15450;153785100;17730843;0,048457512804200
15451;153796721;162379461;0,014395182388000
15452;153796875;158384772;0,006410518694310
15453;153804092;778234357;0,003207805642500
15454;153815392;67508960;0,007502123193430
15455;153816856;886049176;0,041489275527500
15456;153818212;421267909;0,225791639473000
15457;153820154;69306523;0,065340723306800
15458;153821350;208272247;0,084861712420300
15459;153825651;966307070;0,020749913730000
15460;153826189;959899685;0,011712291466100
15461;153828787;1007158091;0,031496283173400
15462;157449424;78194425;0,012220823267500
15463;157449913;187227317;0,056484693634600
15464;157485722;83893555;0,013588042736600
15465;157487206;886268689;0,014484920592800
15466;157494835;30508582;0,032475276181900
15467;157495708;882876688;0,021064967229000
15468;157500983;30524553;0,068245122269900
15469;157524785;42024547;0,076711713568200
15470;153749159;138003341;0,048083332184300
15471;153752489;30510087;0,193451514467000
15472;153753065;25659755;0,016889158567100
15473;153753517;242445710;0,025678731467100
15474;153753792;30510141;0,007793726866210
15475;153762907;225550193;0,162281744074000
15476;153764174;23804251;0,008215605929600
15477;153769340;876497633;0,123234666648000
15478;153775414;168851580;0,003836337147210
15479;153775786;158925329;0,031480514331300
15480;153778108;30508215;0,012941410358800
15481;153778591;162200376;0,074264261649800
15482;153780225;203862840;0,549145708097000
15483;153780721;168864210;0,020469632842700
15484;153788150;978869269;0,054742100753000
15485;153788833;161633840;0,141072705521000
15486;153788997;911163456;0,050236565703900
15487;153790931;788173855;0,146801211286000
15488;153794133;853234225;0,001290386292730
15489;153794498;709578918;0,038233676177900
15490;153796242;162705132;0,013180383745600
15491;153796580;519750711;0,026560471196000
15492;153800295;865010660;0,003928671581950
15493;153809431;121390803;0,027100352042800
15494;153813005;140972711;0,014888927197700
15495;153814831;99203157;0,014163471134800
15496;153818464;896473961;0,020475839428300
15497;153822218;946091018;0,064466977585300
15498;153825333;966617215;0,079468912769400
15499;153826332;13856070;0,262274289345000
15500;153829292;879365038;0,030754655435400
15501;153830272;1011304527;0,102299571215000
15502;157451721;179353918;0,097331434476300
15503;157485777;187026060;0,015761004927300
15504;157487408;886528006;0,021369410722200
15505;157495577;156871896;0,035091417836700
15506;157497076;238818455;0,029381387948100
15507;157497260;98887328;0,037912724636200
15508;157502517;523230647;0,033477093520600
15509;157520546;156976392;0,084886386805600
15510;157521352;544774388;0,005164287534380
15511;153755229;30526013;0,004985175610330
15512;153756684;360834342;0,007841964487370
15513;153756790;15244165;0,045682437590500
15514;153764584;651125426;0,037565183367600
15515;153778165;23542606;0,047703590628500
15516;153781815;253164282;0,020537860047600
15517;153784713;163209757;0,031216295960000
15518;153786430;853521490;0,012302127736000
15519;153787865;30506341;0,004859594342010
15520;153793563;455059700;0,013978826936000
15521;153793893;136090751;0,038899801070000
15522;153797136;698168989;0,049755610835800
15523;153799695;156096671;0,051767377155500
15524;153805562;68764280;0,000851288442271
15525;153810426;110464937;0,008514340247320
15526;153819093;326097334;0,198722515425000
15527;153820566;499100192;0,015668624218100
15528;153820841;26638151;0,014133483745500
15529;153823996;34817102;0,006298619047230
15530;153825683;30522115;0,001367460050090
15531;153827976;274103908;0,005920228823880
15532;153828335;993275194;0,014819709718600
15533;153830928;1011304486;0,036031825293900
15534;153830972;1010377978;0,045897737164400
15535;157448634;526425979;0,010227745638400
15536;157450330;997449858;0,041454322182300
15537;157451888;132650086;0,044186096704100
15538;157453078;237052025;0,014637265336200
15539;157490210;957595290;0,008627134242580
15540;157490841;791456580;0,001085924405600
15541;157495181;884917341;0,001285898536370
15542;157496466;28482045;0,017974340096300
15543;157501324;30524110;0,004389087948350
15544;157519492;533446325;0,031544050299700
15545;157520612;550496581;0,092510718005300
15546;153749890;785460785;0,289694984212000
15547;153750172;728337200;0,003882567961390
15548;153752122;881536528;0,087233842073600
15549;153755754;201142007;0,021080781598400
15550;153773689;922237215;0,082167185647100
15551;153774162;210977363;0,001356925532180
15552;153782087;886630321;0,065002084872100
15553;153785749;914721595;0,007451966717630
15554;153788824;874560535;0,130645933617000
15555;153791145;28027033;0,057413914299300
15556;153793941;25801005;0,226206709258000
15557;153801982;228867902;0,003207729863710
15558;153808773;39908564;0,003287943733230
15559;153808935;809243305;0,028449865478900
15560;153816336;136753620;0,018310141694600
15561;153819450;958885997;0,129009687924000
15562;153819759;170263847;0,103685263120000
15563;153820717;155033967;0,052503551325600
15564;153821794;77350114;0,006086835840490
15565;153827997;155023542;0,147405484825000
15566;153829721;544783246;0,016456720671900
15567;153830611;233053660;0,035211309530800
15568;153831465;117572890;0,205445129655000
15569;157449440;166127196;0,006114419559320
15570;157489753;378325091;0,084631671477500
15571;157491767;884754837;0,008964841526120
15572;157495653;148060481;0,011718823719200
15573;157520035;323400759;0,057204801525700
15574;157523255;77954430;0,009546876776760
15575;153740508;30522305;0,055208355586100
15576;153749797;30512457;0,008147955416520
15577;153754417;134210540;0,289741577953000
15578;153776158;159019421;0,044521406925000
15579;153776489;659389572;0,029521210278400
15580;153777818;987098429;0,120166983598000
15581;153781428;659780753;0,078629155174800
15582;153784319;202284202;0,045567119565900
15583;153786755;155805132;0,017996683594600
15584;153791227;28026745;0,111128025629000
15585;153799744;166142718;0,009304951371560
15586;153800998;665008198;0,057898212614000
15587;153803235;165410729;0,016677635077500
15588;153807743;68615378;0,013805377082800
15589;153811500;131390966;0,028586672796800
15590;153812589;229160203;0,002311191092610
15591;153816399;155262588;0,082628563993500
15592;153822930;914630041;0,053122154914600
15593;153826351;137051383;0,176638263416000
15594;153828816;30524794;0,103893679828000
15595;153831352;117952662;0,050836026242100
15596;157452921;132074553;0,023069210752800
15597;157495082;891718683;0,001342632930220
15598;157497126;160456129;0,013573836895600
15599;157501296;719922085;0,160287553437000
15600;157501895;380826479;0,022004460351700
15601;157521113;67302077;0,013234602903700
15602;153748718;30522241;0,166189823004000
15603;153748884;77357697;0,194762215507000
15604;153752147;130141450;0,074786243575700
15605;153755251;201140430;0,001661695438540
15606;153761375;23503238;0,034254169324200
15607;153762950;171378944;0,058400901727300
15608;153764652;225891254;0,015738748671200
15609;153764788;287301853;0,045582699865400
15610;153772836;254670571;0,138823438979000
15611;153773792;919873273;0,022756729816100
15612;153774814;219244132;0,035140391239000
15613;153775412;168851580;0,003623070563150
15614;153778682;74497503;0,013151353957100
15615;153782716;255651692;0,153054188426000
15616;153783246;168852844;0,009304660185740
15617;153785169;155723420;0,004901650948420
15618;153785256;1013509598;0,025418518635700
15619;153786897;218413989;0,005891402672640
15620;153789155;911163439;0,002935125730440
15621;153789523;860474909;0,013406426008300
15622;153789564;874017951;0,002571558633690
15623;153790799;788099463;0,188785986537000
15624;153792259;785460759;0,004757815975650
15625;153792732;481747089;0,069051324390500
15626;153793668;316788960;0,034803716134600
15627;153795566;29278521;0,012522854136400
15628;153799156;884834750;0,021047167240200
15629;153804003;24411879;0,004692294545020
15630;153805391;24411896;0,017367696541900
15631;153806191;68943605;0,041782699713300
15632;153818990;52046933;0,022783105807200
15633;153821488;80914173;0,033852848908800
15634;153825446;56026233;0,007691490260340
15635;153831126;75134908;0,149938138031000
15636;153831901;160235739;0,018267022202000
15637;153832087;66944238;0,016991091257500
15638;157450058;23570009;0,055695775979300
15639;157451391;42734243;0,101729011395000
15640;157492339;64044148;0,103072757168000
15641;157503424;62285289;0,028230825681400
15642;157520073;30524425;0,041945803394500
15643;157522712;323587885;0,018984424670800
15644;157523034;30523792;0,004051008693310
15645;153752141;111749236;0,010504510790200
15646;153754043;218713869;0,057823095455500
15647;153754255;201135563;0,027079933788700
15648;153754656;201148604;0,027595589506500
15649;153754695;67901738;0,082891581437900
15650;153772770;935854969;0,021737221529600
15651;153774065;201609229;0,016857470244900
15652;153775252;731196366;0,035455495350500
15653;153775980;215093149;0,032098171996800
15654;153776254;156402862;0,029567242784100
15655;153782837;938165148;0,014328756449500
15656;153783122;210851186;0,011100686678500
15657;153783926;156031660;0,060451416311700
15658;153784007;299851719;0,019270376934200
15659;153786335;160526068;0,028633061864800
15660;153788655;861196000;0,010301976455700
15661;153789327;914143824;0,025882174228000
15662;153799129;188659781;0,031587198186600
15663;153804544;155449646;0,008744852132840
15664;153804565;155449646;0,017286404284000
15665;153807342;150506173;0,015174703590600
15666;153810038;111610980;0,024743494200200
15667;153818506;161565543;0,163521799816000
15668;153818768;891303923;0,018633633254200
15669;153818805;955136321;0,031753830507500
15670;153823129;964390326;0,007223399394680
15671;153823607;963420751;0,012989871172900
15672;153823612;952419105;0,073662148874900
15673;153824183;964616569;0,020190152893000
15674;153826055;959873758;0,052267702899500
15675;153828856;1007158048;0,008112063605050
15676;153829046;997031375;0,019376091755900
15677;153830083;965459524;0,031460587876500
15678;157448563;886291497;0,016398456317500
15679;157449100;744685711;0,016775613232000
15680;157451747;945561173;0,016345992892000
15681;157485918;883089289;0,030537332974000
15682;157486659;131220821;0,028710440094300
15683;157491543;891718620;0,006429535421200
15684;157491991;37340613;0,101849932978000
15685;157492162;476707005;0,029446278938800
15686;157492217;478284935;0,032507793654600
15687;157494934;884167630;0,055506056052500
15688;157496625;226382632;0,009703990369840
15689;153755385;665220734;0,196586041051000
15690;153764588;651125426;0,013724209694500
15691;153772752;143208400;0,176632540781000
15692;153779333;22328923;0,009521933374960
15693;153781915;235507759;0,030567250464400
15694;153783582;156197075;0,032779887360400
15695;153784053;158935055;0,029860212918800
15696;153788901;978869261;0,035930066112300
15697;153789289;914143805;0,007287636829590
15698;153789851;897977946;0,013913723593000
15699;153789924;884366791;0,011758026308800
15700;153796686;227900178;0,004667727082030
15701;153800928;165518806;0,036075050416400
15702;153814552;133542273;0,041280757356300
15703;153818033;498763064;0,049346802041100
15704;153822491;946558242;0,509315968405000
15705;153826459;988956235;0,005634600279770
15706;153833055;71978539;0,179693245985000
15707;157449214;171792121;0,011411262674400
15708;157485700;187026036;0,016050947110600
15709;157490720;891718491;0,009809950825760
15710;157492625;1017795422;0,128592005771000
15711;157495499;155695370;0,009492399259550
15712;157497242;196721819;0,018749828119700
15713;157501150;526099001;0,083090860406700
15714;157501431;948018618;0,020111226284500
15715;157519979;175573040;0,030354486833300
15716;157521579;545885276;0,013589891279200
15717;157522153;549764884;0,044385316795200
15718;157522336;545053831;0,011207467640000
15719;157522386;175210441;0,020369124972800
15720;153753045;30513882;0,007396814061170
15721;153755479;50323528;0,076041502902200
15722;153756929;201141994;0,031181971738900
15723;153757080;201137917;0,086138397423400
15724;153775790;478657068;0,013935646682800
15725;153776941;39829245;0,215251679127000
15726;153777629;26821456;0,015911467755000
15727;153779162;168559965;0,101823572005000
15728;153780706;168744988;0,039591214557000
15729;153783668;30900895;0,017587575771500
15730;153786135;160588361;0,218511114179000
15731;153790444;951564452;0,012595719503100
15732;153804731;229118873;0,013176339734400
15733;153808432;133321459;0,010612181629700
15734;153810661;112693360;0,013010778308700
15735;153812011;880696398;0,028918645019600
15736;153818051;415066259;0,172404823738000
15737;153820331;26638145;0,010289749607400
15738;153821768;941783224;0,009605353308690
15739;153821983;939532770;0,168895239758000
15740;153822321;30507191;0,124196560237000
15741;153824666;144223630;0,104262242958000
15742;153826817;965216195;0,005049520464680
15743;153827172;27261023;0,017504422393700
15744;153830085;965459522;0,049489854223500
15745;157450424;410669120;0,047782557272900
15746;157453108;392749322;0,055947224488400
15747;157487784;882453586;0,015931962307000
15748;157488792;37869467;0,015878308068700
15749;157491668;884754808;0,022969784324100
15750;157495564;156871896;0,034601910928000
15751;157497591;523808315;0,009257252851630
15752;157503721;380923477;0,221723408576000
15753;157522301;545053813;0,009176800626890
15754;153752741;228791036;0,153718818118000
15755;153776840;56010769;0,042732837066600
15756;153779986;437721596;0,004240625186420
15757;153780268;171194827;0,011822486239300
15758;153787120;13865638;0,138551979208000
15759;153788148;744395658;0,083853872568600
15760;153788348;160601047;0,021987785694700
15761;153791439;30507526;0,031609412338900
15762;153793332;530107434;0,106817235528000
15763;153793858;20812718;0,185368946176000
15764;153802393;192761537;0,057872320427100
15765;153805398;24411896;0,021841547919500
15766;153805635;68764260;0,002772538068360
15767;153811761;50952981;0,058210917339200
15768;153824675;244540284;0,344457844485000
15769;153824869;223038705;0,219304875999000
15770;153826305;961371381;0,006863643843600
15771;153828118;25395581;0,005581337767730
15772;153829657;1007127600;0,302776570308000
15773;153830663;49397843;0,339886561492000
15774;153830964;1010964867;0,018575250450100
15775;153887640;788416013;0,029789134554300
15776;153889445;169560395;0,007522518469830
15777;157451125;532825363;0,006198193865990
15778;157486905;207790239;0,057741025399300
15779;157489202;922856113;0,003010796832930
15780;157494623;883878829;0,014289700030200
15781;157496655;179587019;0,055394803028600
