"","edgeuid","month","total_trips"
"44753",157515641,"June",5
"44754",157515644,"June",5
"44755",157515653,"June",5
"44756",157515663,"June",15
"44757",157515665,"June",15
"44758",157515666,"June",15
"44759",157515670,"September",5
"44760",157515680,"June",5
"44761",157515681,"June",5
"44762",157515683,"June",5
"44763",157515684,"June",5
"44764",157515685,"June",5
"44765",157515688,"June",20
"44766",157515693,"June",20
"44767",157515695,"June",30
"44768",157515696,"June",30
"44769",157515709,"June",20
"44770",157515713,"June",15
"44771",157515725,"June",5
"44772",157515727,"June",5
"44773",157515729,"June",15
"44774",157515732,"June",10
"44775",157515738,"June",15
"44776",157515745,"June",15
"44777",157515745,"September",30
"44778",157515748,"June",15
"44779",157515778,"June",15
"44780",157515797,"June",15
"44781",157515798,"June",10
"44782",157515799,"June",15
"44783",157515800,"June",20
"44784",157515809,"June",20
"44785",157515811,"June",20
"44786",157515820,"June",20
"44787",157515821,"June",15
"44788",157515823,"June",25
"44789",157515825,"June",25
"44790",157515828,"June",15
"44791",157515830,"June",15
"44792",157515843,"June",15
"44793",157515848,"June",10
"44794",157515849,"June",15
"44795",157515850,"June",15
"44796",157515865,"June",15
"44797",157515867,"June",15
"44798",157515868,"June",15
"44799",157515869,"June",15
"44800",157515869,"September",15
"44801",157515900,"June",5
"44802",157515902,"June",5
"44803",157515904,"June",5
"44804",157515906,"June",5
"44805",157515906,"September",5
"44806",157515907,"June",5
"44807",157515907,"September",5
"44808",157515909,"June",5
"44809",157515911,"June",5
"44810",157515915,"June",5
"44811",157515916,"June",5
"44812",157515917,"June",5
"44813",157515920,"June",15
"44814",157515920,"September",15
"44815",157515923,"June",15
"44816",157515928,"June",5
"44817",157515930,"September",5
"44818",157515938,"June",20
"44819",157515940,"September",5
"44820",157515941,"September",5
"44821",157515943,"June",10
"44822",157515945,"June",5
"44823",157515945,"September",5
"44824",157515946,"June",5
"44825",157515958,"June",5
"44826",157515960,"June",5
"44827",157515967,"June",5
"44828",157515968,"June",5
"44829",157515970,"June",5
"44830",157515970,"September",5
"44831",157515985,"June",5
"44832",157515987,"June",5
"44833",157515990,"June",5
"44834",157515991,"June",5
"44835",157515997,"June",5
"44836",157515999,"June",5
"44837",157516002,"June",5
"44838",157516004,"June",5
"44839",157516004,"September",5
"44840",157516005,"June",5
"44841",157516006,"June",5
"44842",157516015,"June",25
"44843",157516016,"June",25
"44844",157516024,"June",10
"44845",157516026,"June",10
"44846",157516027,"June",10
"44847",157516028,"June",25
"44848",157516028,"September",30
"44849",157516030,"June",20
"44850",157516031,"June",25
"44851",157516040,"June",20
"44852",157516041,"June",20
"44853",157516042,"June",20
"44854",157516042,"September",25
"44855",157516046,"June",20
"44856",157516047,"June",20
"44857",157516049,"June",20
"44858",157516051,"June",5
"44859",157516054,"June",20
"44860",157516055,"June",20
"44861",157516056,"June",20
"44862",157516058,"June",5
"44863",157516059,"June",15
"44864",157516060,"June",10
"44865",157516063,"June",10
"44866",157516063,"September",20
"44867",157516068,"June",10
"44868",157516070,"June",5
"44869",157516071,"June",5
"44870",157516086,"June",10
"44871",157516089,"June",5
"44872",157516090,"June",10
"44873",157516091,"June",5
"44874",157516092,"June",5
"44875",157516094,"June",5
"44876",157516094,"September",20
"44877",157516096,"June",5
"44878",157516097,"June",5
"44879",157516098,"June",5
"44880",157516099,"June",5
"44881",157516101,"June",5
"44882",157516102,"June",5
"44883",157516104,"June",5
"44884",157516105,"June",5
"44885",157516106,"June",5
"44886",157516111,"June",5
"44887",157516114,"June",5
"44888",157516115,"June",5
"44889",157516116,"June",5
"44890",157516122,"June",10
"44891",157516130,"June",10
"44892",157516133,"June",5
"44893",157516148,"June",10
"44894",157516150,"June",5
"44895",157516153,"June",5
"44896",157516153,"September",25
"44897",157516154,"June",15
"44898",157516155,"June",15
"44899",157516180,"June",10
"44900",157516183,"June",10
"44901",157516186,"June",10
"44902",157516188,"June",10
"44903",157516188,"September",20
"44904",157516193,"June",10
"44905",157516193,"September",20
"44906",157516196,"June",10
"44907",157516196,"September",20
"44908",157516198,"June",5
"44909",157516200,"June",5
"44910",157516207,"June",10
"44911",157516214,"June",10
"44912",157516215,"June",10
"44913",157516223,"June",10
"44914",157516224,"June",10
"44915",157516224,"September",25
"44916",157516225,"June",10
"44917",157516225,"September",25
"44918",157516242,"September",5
"44919",157516247,"June",5
"44920",157516266,"June",5
"44921",157516267,"June",5
"44922",157516269,"June",10
"44923",157516270,"June",5
"44924",157516271,"June",5
"44925",157516271,"September",5
"44926",157516275,"June",5
"44927",157516276,"June",5
"44928",157516286,"June",5
"44929",157516287,"June",5
"44930",157516296,"June",5
"44931",157516296,"September",10
"44932",157516298,"June",5
"44933",157516298,"September",20
"44934",157516299,"June",5
"44935",157516303,"June",10
"44936",157516304,"June",10
"44937",157516325,"June",5
"44938",157516326,"June",5
"44939",157516328,"June",5
"44940",157516331,"June",5
"44941",157516331,"September",20
"44942",157516343,"September",5
"44943",157516379,"June",125
"44944",157516380,"June",10
"44945",157516381,"June",25
"44946",157516384,"June",145
"44947",157516386,"June",25
"44948",157516389,"June",150
"44949",157516390,"June",25
"44950",157516391,"June",150
"44951",157516392,"June",25
"44952",157516396,"June",5
"44953",157516398,"June",5
"44954",157516398,"September",5
"44955",157516403,"June",5
"44956",157516404,"June",10
"44957",157516406,"June",20
"44958",157516407,"June",15
"44959",157516408,"June",45
"44960",157516409,"June",140
"44961",157516409,"September",10
"44962",157516410,"June",140
"44963",157516411,"June",10
"44964",157516413,"June",45
"44965",157516414,"June",45
"44966",157516415,"June",15
"44967",157516416,"June",45
"44968",157516420,"June",115
"44969",157516422,"June",115
"44970",157516422,"September",10
"44971",157516423,"June",45
"44972",157516424,"June",45
"44973",157516425,"June",15
"44974",157516437,"June",15
"44975",157516439,"June",10
"44976",157516440,"June",60
"44977",157516441,"June",10
"44978",157516442,"June",40
"44979",157516442,"September",40
"44980",157516451,"June",5
"44981",157516452,"June",5
"44982",157516454,"June",5
"44983",157516458,"June",5
"44984",157516463,"June",40
"44985",157516464,"June",5
"44986",157516464,"September",15
"44987",157516465,"June",5
"44988",157516466,"June",15
"44989",157516467,"June",10
"44990",157516468,"June",70
"44991",157516469,"June",5
"44992",157516471,"June",45
"44993",157516472,"June",50
"44994",157516473,"June",45
"44995",157516476,"June",45
"44996",157516477,"June",45
"44997",157516478,"June",15
"44998",157516480,"June",55
"44999",157516481,"June",5
"45000",157516483,"June",5
"45001",157516488,"June",5
"45002",157516489,"June",5
"45003",157516496,"June",5
"45004",157516499,"June",5
"45005",157516499,"September",5
"45006",157516501,"June",5
"45007",157516503,"June",5
"45008",157516504,"June",5
"45009",157516506,"June",5
"45010",157516508,"June",5
"45011",157516515,"June",5
"45012",157516516,"June",5
"45013",157516517,"June",45
"45014",157516519,"June",45
"45015",157516520,"June",45
"45016",157516524,"June",45
"45017",157516524,"September",20
"45018",157516533,"June",55
"45019",157516533,"September",45
"45020",157516558,"June",45
"45021",157516587,"June",5
"45022",157516588,"June",5
"45023",157516589,"September",5
"45024",157516591,"June",5
"45025",157516595,"June",5
"45026",157516598,"June",5
"45027",157516600,"June",5
"45028",157516602,"June",5
"45029",157516616,"June",5
"45030",157516617,"June",5
"45031",157516620,"June",5
"45032",157516622,"June",5
"45033",157516623,"June",45
"45034",157516629,"June",5
"45035",157516632,"June",5
"45036",157516634,"June",5
"45037",157516635,"June",5
"45038",157516636,"June",5
"45039",157516637,"June",5
"45040",157516638,"June",5
"45041",157516641,"June",10
"45042",157516643,"June",10
"45043",157516646,"June",10
"45044",157516648,"June",10
"45045",157516649,"June",10
"45046",157516653,"June",30
"45047",157516654,"June",30
"45048",157516656,"June",30
"45049",157516657,"June",5
"45050",157516661,"June",5
"45051",157516662,"June",5
"45052",157516664,"June",5
"45053",157516665,"June",5
"45054",157516666,"June",5
"45055",157516667,"June",5
"45056",157516668,"June",35
"45057",157516668,"September",20
"45058",157516669,"June",35
"45059",157516669,"September",20
"45060",157516673,"June",35
"45061",157516673,"September",20
"45062",157516681,"June",30
"45063",157516684,"June",40
"45064",157516686,"June",30
"45065",157516690,"June",5
"45066",157516691,"June",5
"45067",157516695,"June",20
"45068",157516699,"June",5
"45069",157516700,"June",5
"45070",157516705,"June",5
"45071",157516705,"September",10
"45072",157516714,"September",5
"45073",157516715,"June",40
"45074",157516716,"June",40
"45075",157516722,"June",40
"45076",157516723,"June",40
"45077",157516723,"September",45
"45078",157516724,"June",10
"45079",157516738,"June",5
"45080",157516764,"June",50
"45081",157516765,"June",50
"45082",157516772,"September",5
"45083",157516777,"June",5
"45084",157516779,"June",5
"45085",157516782,"June",5
"45086",157516792,"June",5
"45087",157516797,"June",5
"45088",157516802,"June",5
"45089",157516805,"June",5
"45090",157516807,"June",5
"45091",157516808,"June",5
"45092",157516846,"June",5
"45093",157516848,"June",5
"45094",157516849,"June",5
"45095",157516852,"June",5
"45096",157516854,"June",5
"45097",157516863,"June",5
"45098",157516864,"June",5
"45099",157516868,"June",5
"45100",157516873,"June",115
"45101",157516892,"June",115
"45102",157516899,"June",5
"45103",157516906,"June",5
"45104",157516912,"June",120
"45105",157516912,"September",15
"45106",157516913,"June",5
"45107",157516916,"June",5
"45108",157516918,"June",120
"45109",157516925,"June",5
"45110",157516930,"June",5
"45111",157516932,"June",5
"45112",157516933,"June",5
"45113",157516935,"June",5
"45114",157516942,"June",10
"45115",157516945,"June",10
"45116",157516946,"June",65
"45117",157516946,"September",45
"45118",157516949,"June",65
"45119",157516950,"June",10
"45120",157516952,"June",70
"45121",157516962,"June",65
"45122",157516970,"June",65
"45123",157516971,"June",70
"45124",157516975,"June",5
"45125",157516976,"June",5
"45126",157516979,"June",75
"45127",157516980,"June",85
"45128",157516982,"June",5
"45129",157516986,"June",10
"45130",157516989,"June",95
"45131",157516990,"June",5
"45132",157516991,"June",90
"45133",157516992,"June",5
"45134",157516993,"June",5
"45135",157517016,"June",5
"45136",157517016,"September",5
"45137",157517023,"June",5
"45138",157517026,"June",5
"45139",157517031,"June",5
"45140",157517035,"June",5
"45141",157517050,"June",5
"45142",157517052,"June",5
"45143",157517053,"June",5
"45144",157517054,"June",5
"45145",157517058,"June",5
"45146",157517076,"June",5
"45147",157517078,"June",5
"45148",157517081,"June",10
"45149",157517082,"June",5
"45150",157517142,"June",5
"45151",157517143,"June",70
"45152",157517144,"June",100
"45153",157517148,"June",60
"45154",157517154,"June",75
"45155",157517159,"June",90
"45156",157517166,"June",95
"45157",157517170,"June",5
"45158",157517172,"June",95
"45159",157517174,"June",5
"45160",157517175,"June",95
"45161",157517176,"June",85
"45162",157517185,"June",5
"45163",157517186,"June",5
"45164",157517189,"June",5
"45165",157517191,"June",5
"45166",157517194,"June",5
"45167",157517195,"June",5
"45168",157517196,"June",85
"45169",157517200,"June",5
"45170",157517210,"June",5
"45171",157517211,"June",5
"45172",157517213,"June",5
"45173",157517214,"June",5
"45174",157517215,"June",5
"45175",157517231,"September",15
"45176",157517234,"September",20
"45177",157517240,"June",5
"45178",157517242,"June",70
"45179",157517243,"June",85
"45180",157517245,"June",5
"45181",157517248,"June",70
"45182",157517248,"September",80
"45183",157517255,"June",85
"45184",157517267,"June",15
"45185",157517270,"June",15
"45186",157517294,"June",15
"45187",157517295,"June",5
"45188",157517296,"June",5
"45189",157517297,"June",5
"45190",157517298,"June",5
"45191",157517301,"June",5
"45192",157517302,"June",10
"45193",157517330,"June",125
"45194",157517332,"June",125
"45195",157517382,"June",125
"45196",157517389,"June",120
"45197",157517392,"June",5
"45198",157517393,"June",115
"45199",157517395,"June",80
"45200",157517396,"June",110
"45201",157517397,"June",5
"45202",157517398,"June",5
"45203",157517399,"June",115
"45204",157517404,"June",75
"45205",157517405,"June",130
"45206",157517407,"June",140
"45207",157517407,"September",120
"45208",157517408,"June",25
"45209",157517409,"June",15
"45210",157517411,"June",15
"45211",157517412,"June",5
"45212",157517415,"June",130
"45213",157517442,"June",5
"45214",157517444,"June",5
"45215",157517445,"June",5
"45216",157517452,"June",5
"45217",157517454,"June",5
"45218",157517456,"June",5
"45219",157517458,"June",5
"45220",157517462,"June",5
"45221",157517465,"June",5
"45222",157517467,"June",5
"45223",157517468,"June",5
"45224",157517471,"June",5
"45225",157517488,"June",5
"45226",157517489,"June",160
"45227",157517490,"June",65
"45228",157517492,"June",175
"45229",157517492,"September",15
"45230",157517494,"June",175
"45231",157517494,"September",15
"45232",157517498,"June",65
"45233",157517500,"June",175
"45234",157517506,"June",50
"45235",157517507,"June",5
"45236",157517514,"June",10
"45237",157517523,"June",10
"45238",157517537,"June",5
"45239",157517538,"June",5
"45240",157517541,"June",10
"45241",157517544,"June",10
"45242",157517546,"June",10
"45243",157517547,"June",10
"45244",157517548,"June",10
"45245",157517580,"June",10
"45246",157517581,"June",10
"45247",157517584,"June",10
"45248",157517585,"June",10
"45249",157517587,"June",10
"45250",157517608,"June",10
"45251",157517613,"June",10
"45252",157517620,"June",5
"45253",157517627,"June",10
"45254",157517628,"June",45
"45255",157517630,"June",45
"45256",157517633,"June",10
"45257",157517636,"June",45
"45258",157517638,"June",10
"45259",157517652,"June",10
"45260",157517654,"June",10
"45261",157517657,"June",185
"45262",157517658,"June",45
"45263",157517659,"June",40
"45264",157517659,"September",100
"45265",157517660,"June",180
"45266",157517662,"June",180
"45267",157517663,"June",180
"45268",157517666,"June",195
"45269",157517667,"June",25
"45270",157517668,"June",160
"45271",157517669,"June",175
"45272",157517670,"June",155
"45273",157517671,"June",10
"45274",157517672,"June",15
"45275",157517673,"June",5
"45276",157517674,"June",40
"45277",157517675,"June",20
"45278",157517676,"June",5
"45279",157517677,"June",15
"45280",157517678,"June",25
"45281",157517680,"June",15
"45282",157517681,"June",15
"45283",157517681,"September",5
"45284",157517683,"June",30
"45285",157517685,"June",15
"45286",157517687,"June",15
"45287",157517689,"June",30
"45288",157517689,"September",55
"45289",157517690,"June",15
"45290",157517692,"June",30
"45291",157517694,"June",30
"45292",157517696,"June",30
"45293",157517698,"June",15
"45294",157517698,"September",5
"45295",157517706,"June",25
"45296",157517709,"June",15
"45297",157517749,"June",10
"45298",157517750,"June",5
"45299",157517754,"June",45
"45300",157517757,"June",45
"45301",157517758,"June",45
"45302",157517760,"June",40
"45303",157517761,"June",10
"45304",157517762,"June",45
"45305",157517763,"June",40
"45306",157517763,"September",20
"45307",157517772,"June",40
"45308",157517778,"June",65
"45309",157517779,"June",65
"45310",157517780,"June",65
"45311",157517785,"June",65
"45312",157517793,"June",65
"45313",157517795,"June",5
"45314",157517797,"June",60
"45315",157517798,"June",60
"45316",157517805,"June",10
"45317",157517810,"June",10
"45318",157517812,"June",10
"45319",157517819,"June",5
"45320",157517825,"June",5
"45321",157517826,"June",10
"45322",157517827,"June",10
"45323",157517828,"June",5
"45324",157517830,"June",10
"45325",157517831,"June",5
"45326",157517832,"June",15
"45327",157517833,"June",20
"45328",157517834,"June",20
"45329",157517835,"June",20
"45330",157517842,"June",50
"45331",157517842,"September",20
"45332",157517843,"June",35
"45333",157517843,"September",45
"45334",157517844,"June",50
"45335",157517846,"June",30
"45336",157517847,"June",5
"45337",157517851,"June",50
"45338",157517853,"June",50
"45339",157517881,"June",5
"45340",157517884,"June",20
"45341",157517885,"June",30
"45342",157517886,"June",30
"45343",157517886,"September",70
"45344",157517891,"June",30
"45345",157517892,"June",30
"45346",157517896,"June",30
"45347",157517896,"September",70
"45348",157517898,"June",30
"45349",157517906,"June",30
"45350",157517922,"June",30
"45351",157517925,"June",30
"45352",157517926,"June",30
"45353",157517926,"September",65
"45354",157517927,"June",30
"45355",157517934,"June",5
"45356",157517937,"June",5
"45357",157517951,"June",5
"45358",157517953,"June",5
"45359",157517955,"June",5
"45360",157517959,"June",5
"45361",157517960,"June",5
"45362",157517961,"June",5
"45363",157517962,"June",10
"45364",157517963,"June",20
"45365",157517964,"June",5
"45366",157517966,"June",10
"45367",157517967,"June",10
"45368",157517968,"June",5
"45369",157517969,"June",5
"45370",157517973,"June",5
"45371",157517974,"June",5
"45372",157517975,"June",5
"45373",157517979,"June",5
"45374",157517981,"June",5
"45375",157517988,"June",20
"45376",157517989,"June",20
"45377",157517992,"June",20
"45378",157517994,"June",20
"45379",157517994,"September",5
"45380",157518009,"June",20
"45381",157518010,"June",20
"45382",157518011,"June",20
"45383",157518013,"June",20
"45384",157518015,"June",20
"45385",157518015,"September",5
"45386",157518016,"June",20
"45387",157518016,"September",5
"45388",157518036,"June",5
"45389",157518037,"June",5
"45390",157518038,"June",5
"45391",157518039,"June",5
"45392",157518041,"June",5
"45393",157518043,"June",5
"45394",157518046,"June",20
"45395",157518047,"June",5
"45396",157518047,"September",10
"45397",157518048,"June",30
"45398",157518051,"June",30
"45399",157518051,"September",20
"45400",157518052,"June",20
"45401",157518052,"September",20
"45402",157518056,"June",30
"45403",157518060,"June",30
"45404",157518062,"June",5
"45405",157518063,"June",5
"45406",157518063,"September",5
"45407",157518068,"June",5
"45408",157518069,"June",5
"45409",157518083,"June",5
"45410",157518087,"June",5
"45411",157518088,"June",5
"45412",157518107,"June",5
"45413",157518110,"June",5
"45414",157518111,"June",5
"45415",157518111,"September",5
"45416",157518112,"June",5
"45417",157518112,"September",5
"45418",157518118,"June",5
"45419",157518121,"June",5
"45420",157518121,"September",5
"45421",157518122,"June",5
"45422",157518124,"June",5
"45423",157518124,"September",5
"45424",157518153,"June",10
"45425",157518155,"June",10
"45426",157518157,"June",15
"45427",157518158,"June",10
"45428",157518159,"June",15
"45429",157518163,"June",15
"45430",157518172,"June",30
"45431",157518173,"June",20
"45432",157518175,"June",20
"45433",157518175,"September",10
"45434",157518177,"June",20
"45435",157518179,"June",20
"45436",157518181,"June",10
"45437",157518183,"June",10
"45438",157518201,"June",5
"45439",157518201,"September",5
"45440",157518202,"June",5
"45441",157518206,"June",5
"45442",157518206,"September",5
"45443",157518207,"June",5
"45444",157518212,"June",5
"45445",157518217,"June",5
"45446",157518218,"June",5
"45447",157518219,"June",5
"45448",157518221,"June",5
"45449",157518225,"June",50
"45450",157518227,"June",50
"45451",157518229,"June",50
"45452",157518232,"June",50
"45453",157518234,"June",50
"45454",157518248,"June",15
"45455",157518249,"June",35
"45456",157518250,"June",50
"45457",157518254,"June",25
"45458",157518254,"September",10
"45459",157518255,"June",30
"45460",157518256,"June",55
"45461",157518259,"June",35
"45462",157518262,"June",45
"45463",157518262,"September",5
"45464",157518263,"June",45
"45465",157518278,"June",20
"45466",157518279,"June",45
"45467",157518281,"June",50
"45468",157518282,"June",50
"45469",157518287,"June",20
"45470",157518289,"June",20
"45471",157518289,"September",5
"45472",157518292,"June",45
"45473",157518300,"June",20
"45474",157518303,"June",30
"45475",157518308,"June",20
"45476",157518309,"June",25
"45477",157518314,"June",15
"45478",157518320,"June",15
"45479",157518325,"June",15
"45480",157518335,"June",15
"45481",157518342,"June",15
"45482",157518343,"June",15
"45483",157518354,"June",15
"45484",157518367,"June",15
"45485",157518367,"September",5
"45486",157518368,"June",10
"45487",157518377,"June",15
"45488",157518377,"September",5
"45489",157518378,"June",15
"45490",157518382,"June",15
"45491",157518383,"June",15
"45492",157518384,"June",15
"45493",157518387,"June",15
"45494",157518401,"June",15
"45495",157518401,"September",5
"45496",157518402,"June",15
"45497",157518402,"September",5
"45498",157518403,"June",15
"45499",157518405,"June",15
"45500",157518438,"June",10
"45501",157518445,"June",10
"45502",157518449,"June",10
"45503",157518451,"June",5
"45504",157518452,"June",5
"45505",157518455,"June",5
"45506",157518458,"June",5
"45507",157518458,"September",5
"45508",157518466,"June",5
"45509",157518467,"June",5
"45510",157518472,"June",15
"45511",157518473,"June",15
"45512",157518474,"June",15
"45513",157518475,"June",10
"45514",157518476,"June",10
"45515",157518477,"June",10
"45516",157518480,"June",5
"45517",157518480,"September",10
"45518",157518481,"June",5
"45519",157518518,"June",5
"45520",157518518,"September",30
"45521",157518523,"June",5
"45522",157518525,"June",5
"45523",157518530,"June",5
"45524",157518533,"June",10
"45525",157518534,"June",10
"45526",157518539,"June",10
"45527",157518541,"June",5
"45528",157518541,"September",10
"45529",157518542,"June",5
"45530",157518543,"June",5
"45531",157518544,"June",5
"45532",157518544,"September",10
"45533",157518545,"June",5
"45534",157518545,"September",5
"45535",157518546,"June",5
"45536",157518547,"June",5
"45537",157518551,"June",10
"45538",157518553,"June",15
"45539",157518555,"June",10
"45540",157518556,"June",5
"45541",157518556,"September",20
"45542",157518568,"June",5
"45543",157518569,"June",5
"45544",157518573,"June",5
"45545",157518574,"June",5
"45546",157518589,"June",5
"45547",157518591,"June",5
"45548",157518596,"June",5
"45549",157518598,"June",5
"45550",157518608,"June",5
"45551",157518630,"June",5
"45552",157518632,"June",5
"45553",157518633,"June",5
"45554",157518635,"June",5
"45555",157518640,"June",15
"45556",157518641,"June",20
"45557",157518647,"June",20
"45558",157518649,"June",20
"45559",157518685,"June",20
"45560",157518690,"June",15
"45561",157518692,"June",15
"45562",157518694,"June",15
"45563",157518709,"June",25
"45564",157518710,"June",20
"45565",157518710,"September",5
"45566",157518711,"June",20
"45567",157518713,"June",20
"45568",157518713,"September",15
"45569",157518715,"June",20
"45570",157518716,"June",20
"45571",157518716,"September",15
"45572",157518718,"June",25
"45573",157518718,"September",10
"45574",157518720,"June",25
"45575",157518726,"June",20
"45576",157518729,"June",20
"45577",157518730,"June",15
"45578",157518733,"June",25
"45579",157518736,"June",25
"45580",157518737,"June",25
"45581",157518738,"June",25
"45582",157518740,"June",25
"45583",157518757,"June",20
"45584",157518759,"June",20
"45585",157518762,"June",20
"45586",157518763,"June",20
"45587",157518765,"June",20
"45588",157518766,"June",20
"45589",157518771,"June",20
"45590",157518772,"June",20
"45591",157518772,"September",10
"45592",157518773,"June",20
"45593",157518773,"September",10
"45594",157518789,"June",20
"45595",157518810,"June",30
"45596",157518811,"June",30
"45597",157518817,"June",30
"45598",157518825,"June",30
"45599",157518827,"June",30
"45600",157518834,"June",20
"45601",157518835,"June",20
"45602",157518837,"June",20
"45603",157518838,"June",20
"45604",157518843,"June",20
"45605",157518861,"June",20
"45606",157518869,"June",20
"45607",157518870,"June",20
"45608",157518874,"June",20
"45609",157518877,"June",20
"45610",157518879,"June",20
"45611",157518904,"June",20
"45612",157518906,"June",20
"45613",157518920,"June",5
"45614",157518929,"June",30
"45615",157518932,"June",30
"45616",157518934,"June",30
"45617",157518935,"June",30
"45618",157518935,"September",60
"45619",157518943,"June",15
"45620",157518944,"June",15
"45621",157518945,"June",15
"45622",157518952,"June",15
"45623",157518954,"June",15
"45624",157518955,"June",20
"45625",157519065,"June",15
"45626",157519131,"June",20
"45627",157519139,"June",20
"45628",157519159,"June",20
"45629",157519160,"June",20
"45630",157519182,"June",20
"45631",157519185,"June",20
"45632",157519185,"September",10
"45633",157519186,"June",20
"45634",157519189,"June",20
"45635",157519196,"June",20
"45636",157519200,"June",20
"45637",157519301,"June",280
"45638",157519304,"June",260
"45639",157519305,"June",275
"45640",157519310,"June",5
"45641",157519313,"June",5
"45642",157519313,"September",20
"45643",157519325,"September",30
"45644",157519327,"June",280
"45645",157519328,"June",280
"45646",157519331,"June",280
"45647",157519332,"June",280
"45648",157519346,"September",20
"45649",157519364,"June",280
"45650",157519364,"September",250
"45651",157519367,"June",280
"45652",157519373,"June",275
"45653",157519400,"June",275
"45654",157519401,"June",275
"45655",157519423,"June",275
"45656",157519424,"June",245
"45657",157519425,"June",10
"45658",157519426,"June",160
"45659",157519478,"June",30
"45660",157519479,"June",30
"45661",157519481,"June",165
"45662",157519483,"June",30
"45663",157519498,"June",30
"45664",157519499,"June",35
"45665",157519500,"June",35
"45666",157519500,"September",15
"45667",157519502,"June",165
"45668",157519502,"September",135
"45669",157519556,"June",35
"45670",157519557,"June",25
"45671",157519558,"June",35
"45672",157519559,"June",480
"45673",157519560,"June",10
"45674",157519577,"June",5
"45675",157519579,"June",500
"45676",157519580,"June",535
"45677",157519582,"June",450
"45678",157519583,"June",25
"45679",157519584,"June",485
"45680",157519585,"June",25
"45681",157519586,"June",60
"45682",157519587,"June",500
"45683",157519588,"June",60
"45684",157519589,"June",10
"45685",157519590,"June",105
"45686",157519591,"June",485
"45687",157519592,"June",120
"45688",157519592,"September",85
"45689",157519593,"June",520
"45690",157519594,"June",40
"45691",157519595,"June",100
"45692",157519596,"June",45
"45693",157519598,"June",530
"45694",157519603,"June",500
"45695",157519604,"June",530
"45696",157519610,"June",565
"45697",157519611,"June",560
"45698",157519611,"September",20
"45699",157519619,"June",535
"45700",157519622,"June",535
"45701",157519630,"June",5
"45702",157519631,"June",540
"45703",157519631,"September",5
"45704",157519632,"June",540
"45705",157519640,"June",5
"45706",157519641,"June",535
"45707",157519642,"June",565
"45708",157519646,"June",505
"45709",157519646,"September",10
"45710",157519647,"June",565
"45711",157519650,"June",565
"45712",157519704,"September",15
"45713",157519706,"September",15
"45714",157519765,"June",25
"45715",157519765,"September",30
"45716",157519767,"June",25
"45717",157519767,"September",30
"45718",157519776,"June",25
"45719",157519777,"June",25
"45720",157519778,"June",35
"45721",157519779,"June",35
"45722",157519779,"September",55
"45723",157519821,"June",565
"45724",157519823,"June",560
"45725",157519830,"June",570
"45726",157519831,"June",570
"45727",157519841,"June",570
"45728",157519842,"June",570
"45729",157519846,"June",560
"45730",157519846,"September",10
"45731",157519882,"June",565
"45732",157519893,"September",15
"45733",157519909,"September",10
"45734",157519912,"September",10
"45735",157520001,"September",10
"45736",157520040,"June",560
"45737",157520042,"June",160
"45738",157520050,"June",550
"45739",157520053,"June",165
"45740",157520056,"June",170
"45741",157520075,"June",550
"45742",157520076,"June",550
"45743",157520076,"September",25
"45744",157520077,"June",165
"45745",157520080,"June",550
"45746",157520114,"June",550
"45747",157520116,"June",95
"45748",157520117,"June",550
"45749",157520119,"June",165
"45750",157520122,"June",475
"45751",157520123,"June",550
"45752",157520124,"June",165
"45753",157520143,"September",10
"45754",157520147,"September",10
"45755",157520149,"June",800
"45756",157520150,"June",140
"45757",157520151,"June",565
"45758",157520156,"September",5
"45759",157520157,"September",5
"45760",157520166,"June",570
"45761",157520166,"September",30
"45762",157520168,"June",165
"45763",157520171,"June",570
"45764",157520173,"September",5
"45765",157520284,"June",540
"45766",157520287,"June",245
"45767",157520288,"June",540
"45768",157520288,"September",10
"45769",157520289,"June",540
"45770",157520291,"June",540
"45771",157520304,"June",575
"45772",157520305,"June",175
"45773",157520306,"September",5
"45774",157520307,"June",190
"45775",157520309,"June",580
"45776",157520309,"September",20
"45777",157520314,"June",565
"45778",157520316,"June",195
"45779",157520318,"June",200
"45780",157520325,"June",565
"45781",157520327,"June",200
"45782",157520335,"June",545
"45783",157520336,"June",230
"45784",157520350,"June",545
"45785",157520351,"June",545
"45786",157520354,"June",235
"45787",157520359,"June",540
"45788",157520361,"June",545
"45789",157520363,"June",240
"45790",157520393,"June",40
"45791",157520394,"June",40
"45792",157520396,"June",35
"45793",157520396,"September",55
"45794",157520402,"June",35
"45795",157520422,"June",40
"45796",157520422,"September",60
"45797",157520425,"June",40
"45798",157520425,"September",60
"45799",157520426,"June",40
"45800",157520433,"June",40
"45801",157520443,"June",35
"45802",157520444,"June",30
"45803",157520445,"June",35
"45804",157520446,"June",30
"45805",157520447,"June",30
"45806",157520447,"September",55
"45807",157520464,"June",30
"45808",157520468,"June",30
"45809",157520473,"June",570
"45810",157520473,"September",15
"45811",157520475,"June",570
"45812",157520476,"June",560
"45813",157520477,"June",570
"45814",157520487,"September",10
"45815",157520495,"June",30
"45816",157520505,"June",10
"45817",157520505,"September",10
"45818",157520506,"June",10
"45819",157520508,"June",255
"45820",157520519,"June",10
"45821",157520521,"June",10
"45822",157520521,"September",5
"45823",157520522,"June",10
"45824",157520523,"June",10
"45825",157520524,"June",265
"45826",157520540,"June",30
"45827",157520545,"June",30
