"","edgeuid","total_trips"
"8898",153819486,17085
"8899",153819491,17085
"8900",153819492,17075
"8901",153819495,5
"8902",153819499,5
"8903",153819500,16910
"8904",153819501,40
"8905",153819502,40
"8906",153819530,16830
"8907",153819531,16945
"8908",153819532,20
"8909",153819539,5
"8910",153819541,10
"8911",153819542,5
"8912",153819543,5
"8913",153819545,10
"8914",153819549,5
"8915",153819550,5
"8916",153819551,5
"8917",153819552,10
"8918",153819562,5
"8919",153819563,10
"8920",153819565,5
"8921",153819566,10
"8922",153819575,10
"8923",153819603,5
"8924",153819614,5
"8925",153819666,70
"8926",153819668,75
"8927",153819670,75
"8928",153819674,75
"8929",153819682,10
"8930",153819686,10
"8931",153819702,85
"8932",153819706,20
"8933",153819707,25
"8934",153819711,30
"8935",153819715,30
"8936",153819721,15
"8937",153819725,95
"8938",153819726,80
"8939",153819727,5
"8940",153819728,30
"8941",153819730,10
"8942",153819732,100
"8943",153819735,75
"8944",153819737,80
"8945",153819742,10
"8946",153819747,5
"8947",153819750,15
"8948",153819751,5
"8949",153819752,15
"8950",153819756,15
"8951",153819757,5
"8952",153819758,20
"8953",153819759,20
"8954",153819765,5
"8955",153819766,20
"8956",153819767,10
"8957",153819774,15
"8958",153819775,45
"8959",153819776,10
"8960",153819777,25
"8961",153819785,20
"8962",153819786,20
"8963",153819789,20
"8964",153819795,15
"8965",153819796,10
"8966",153819805,25
"8967",153819809,25
"8968",153819810,30
"8969",153819813,50
"8970",153819814,15
"8971",153819816,865
"8972",153819817,10
"8973",153819818,445
"8974",153819820,10
"8975",153819824,30
"8976",153819826,25
"8977",153819827,5
"8978",153819828,5
"8979",153819829,200
"8980",153819830,25
"8981",153819832,25
"8982",153819837,70
"8983",153819838,10
"8984",153819839,2165
"8985",153819840,710
"8986",153819842,385
"8987",153819843,60
"8988",153819844,215
"8989",153819845,580
"8990",153819847,45
"8991",153819848,410
"8992",153819849,15
"8993",153819853,10
"8994",153819855,140
"8995",153819856,15
"8996",153819861,25
"8997",153819863,25
"8998",153819865,130
"8999",153819866,75
"9000",153819867,60
"9001",153819868,115
"9002",153819869,165
"9003",153819873,110
"9004",153819874,80
"9005",153819875,135
"9006",153819876,15
"9007",153819877,20
"9008",153819878,40
"9009",153819879,355
"9010",153819880,25
"9011",153819881,10
"9012",153819882,40
"9013",153819883,5
"9014",153819884,30
"9015",153819885,5
"9016",153819886,290
"9017",153819887,280
"9018",153819888,5
"9019",153819889,85
"9020",153819891,10
"9021",153819893,25
"9022",153819895,35
"9023",153819896,50
"9024",153819899,70
"9025",153819900,90
"9026",153819901,90
"9027",153819904,50
"9028",153819907,45
"9029",153819908,65
"9030",153819912,5
"9031",153819915,16755
"9032",153819916,16785
"9033",153819917,16730
"9034",153819919,16660
"9035",153819922,16690
"9036",153819927,16860
"9037",153819931,16875
"9038",153819932,230
"9039",153819933,220
"9040",153819948,85
"9041",153819952,16745
"9042",153819954,65
"9043",153819956,65
"9044",153819959,15
"9045",153819961,55
"9046",153819962,30
"9047",153819964,85
"9048",153819967,5
"9049",153819968,5
"9050",153819971,10
"9051",153819972,230
"9052",153819973,230
"9053",153819974,160
"9054",153819975,160
"9055",153819976,10
"9056",153819977,20
"9057",153819978,10
"9058",153819979,10
"9059",153819980,20
"9060",153819982,10
"9061",153819983,15
"9062",153819986,50
"9063",153819991,50
"9064",153819992,35
"9065",153819998,50
"9066",153820000,165
"9067",153820003,180
"9068",153820010,45
"9069",153820011,90
"9070",153820012,45
"9071",153820013,50
"9072",153820015,10
"9073",153820016,240
"9074",153820017,25
"9075",153820019,40
"9076",153820021,10
"9077",153820022,250
"9078",153820023,355
"9079",153820024,355
"9080",153820025,90
"9081",153820026,90
"9082",153820027,335
"9083",153820035,15
"9084",153820037,15
"9085",153820040,30
"9086",153820041,30
"9087",153820046,25
"9088",153820048,25
"9089",153820050,35
"9090",153820051,30
"9091",153820058,25
"9092",153820063,25
"9093",153820064,25
"9094",153820065,45
"9095",153820066,25
"9096",153820068,55
"9097",153820078,30
"9098",153820103,5
"9099",153820126,25
"9100",153820129,40
"9101",153820130,10
"9102",153820137,9155
"9103",153820139,10
"9104",153820140,15
"9105",153820144,9135
"9106",153820145,9140
"9107",153820156,9140
"9108",153820159,10
"9109",153820160,9095
"9110",153820162,9135
"9111",153820173,15
"9112",153820184,5
"9113",153820185,15
"9114",153820189,5
"9115",153820190,30
"9116",153820191,15
"9117",153820192,20
"9118",153820193,20
"9119",153820194,20
"9120",153820195,20
"9121",153820196,15
"9122",153820197,20
"9123",153820204,9085
"9124",153820206,9105
"9125",153820214,55
"9126",153820217,55
"9127",153820218,55
"9128",153820219,55
"9129",153820226,5990
"9130",153820228,3265
"9131",153820235,10
"9132",153820240,10
"9133",153820246,10
"9134",153820249,10
"9135",153820250,10
"9136",153820257,10
"9137",153820266,20
"9138",153820274,3365
"9139",153820279,665
"9140",153820280,3505
"9141",153820281,80
"9142",153820282,710
"9143",153820284,765
"9144",153820285,600
"9145",153820286,20
"9146",153820287,10
"9147",153820293,765
"9148",153820295,755
"9149",153820296,755
"9150",153820312,20
"9151",153820326,20
"9152",153820336,55
"9153",153820337,20
"9154",153820338,55
"9155",153820340,180
"9156",153820342,180
"9157",153820349,180
"9158",153820356,180
"9159",153820357,185
"9160",153820364,180
"9161",153820367,35
"9162",153820368,60
"9163",153820369,70
"9164",153820371,70
"9165",153820385,185
"9166",153820386,185
"9167",153820388,185
"9168",153820390,170
"9169",153820391,180
"9170",153820392,190
"9171",153820395,185
"9172",153820396,175
"9173",153820397,20
"9174",153820398,20
"9175",153820404,20
"9176",153820405,20
"9177",153820406,10
"9178",153820407,10
"9179",153820408,180
"9180",153820409,175
"9181",153820410,170
"9182",153820411,20
"9183",153820413,15
"9184",153820431,20
"9185",153820435,185
"9186",153820453,260
"9187",153820454,10
"9188",153820456,255
"9189",153820458,10
"9190",153820459,40
"9191",153820461,50
"9192",153820462,10
"9193",153820464,10
"9194",153820466,25
"9195",153820472,5
"9196",153820473,5
"9197",153820476,5
"9198",153820481,20
"9199",153820485,5
"9200",153820488,295
"9201",153820490,20
"9202",153820492,20
"9203",153820498,40
"9204",153820503,155
"9205",153820504,165
"9206",153820508,35
"9207",153820533,10
"9208",153820534,10
"9209",153820535,10
"9210",153820538,295
"9211",153820545,25
"9212",153820547,25
"9213",153820555,25
"9214",153820557,25
"9215",153820602,15
"9216",153820604,15
"9217",153820606,10
"9218",153820611,10
"9219",153820612,15
"9220",153820617,10
"9221",153820618,15
"9222",153820619,15
"9223",153820620,15
"9224",153820640,15
"9225",153820641,15
"9226",153820642,15
"9227",153820643,15
"9228",153820646,20
"9229",153820649,20
"9230",153820652,15
"9231",153820657,195
"9232",153820682,10
"9233",153820683,10
"9234",153820684,10
"9235",153820685,10
"9236",153820686,10
"9237",153820687,220
"9238",153820689,50
"9239",153820695,5
"9240",153820699,5
"9241",153820700,5
"9242",153820701,10
"9243",153820713,5
"9244",153820717,5
"9245",153820718,5
"9246",153820719,5
"9247",153820720,5
"9248",153820729,3370
"9249",153820730,3365
"9250",153820736,25
"9251",153820742,40
"9252",153820743,40
"9253",153820744,220
"9254",153820745,220
"9255",153820746,35
"9256",153820747,35
"9257",153820748,795
"9258",153820749,35
"9259",153820750,850
"9260",153820751,140
"9261",153820753,3375
"9262",153820757,50
"9263",153820758,3380
"9264",153820759,760
"9265",153820760,760
"9266",153820761,750
"9267",153820762,825
"9268",153820763,860
"9269",153820765,135
"9270",153820766,640
"9271",153820767,330
"9272",153820768,305
"9273",153820770,30
"9274",153820772,10
"9275",153820774,10
"9276",153820776,10
"9277",153820777,5
"9278",153820781,3370
"9279",153820782,45
"9280",153820783,40
"9281",153820784,45
"9282",153820785,55
"9283",153820786,15
"9284",153820787,145
"9285",153820788,25
"9286",153820789,3385
"9287",153820790,275
"9288",153820791,25
"9289",153820792,35
"9290",153820793,265
"9291",153820795,45
"9292",153820796,45
"9293",153820797,3315
"9294",153820798,35
"9295",153820799,45
"9296",153820800,35
"9297",153820801,10
"9298",153820802,20
"9299",153820803,240
"9300",153820804,25
"9301",153820805,10
"9302",153820806,95
"9303",153820807,95
"9304",153820809,140
"9305",153820810,85
"9306",153820811,130
"9307",153820812,130
"9308",153820814,315
"9309",153820815,3170
"9310",153820816,4000
"9311",153820817,350
"9312",153820818,310
"9313",153820819,5
"9314",153820820,2625
"9315",153820821,1060
"9316",153820822,1045
"9317",153820823,2615
"9318",153820824,5
"9319",153820825,5
"9320",153820827,5
"9321",153820828,270
"9322",153820829,260
"9323",153820831,260
"9324",153820834,260
"9325",153820835,260
"9326",153820836,255
"9327",153820838,20
"9328",153820840,20
"9329",153820841,20
"9330",153820843,20
"9331",153820844,20
"9332",153820845,10
"9333",153820846,2620
"9334",153820847,1050
"9335",153820851,5
"9336",153820857,5
"9337",153820858,5
"9338",153820859,5
"9339",153820860,5
"9340",153820864,5
"9341",153820865,10
"9342",153820866,5
"9343",153820868,5
"9344",153820874,2595
"9345",153820875,10
"9346",153820876,2540
"9347",153820878,1095
"9348",153820880,2460
"9349",153820882,1115
"9350",153820885,2455
"9351",153820886,1140
"9352",153820887,20
"9353",153820891,1200
"9354",153820892,5
"9355",153820894,5
"9356",153820895,5
"9357",153820897,5
"9358",153820898,5
"9359",153820899,5
"9360",153820901,10
"9361",153820902,10
"9362",153820903,10
"9363",153820907,5
"9364",153820909,5
"9365",153820911,5
"9366",153820953,310
"9367",153820964,310
"9368",153820968,310
"9369",153820970,310
"9370",153820998,310
"9371",153821004,5
"9372",153821009,5
"9373",153821010,5
"9374",153821011,325
"9375",153821014,320
"9376",153821015,320
"9377",153821022,320
"9378",153821023,325
"9379",153821026,320
"9380",153821029,20
"9381",153821030,20
"9382",153821031,5
"9383",153821033,5
"9384",153821034,5
"9385",153821036,5
"9386",153821037,270
"9387",153821039,270
"9388",153821045,270
"9389",153821046,265
"9390",153821047,270
"9391",153821052,15
"9392",153821054,20
"9393",153821059,20
"9394",153821061,20
"9395",153821064,120
"9396",153821076,115
"9397",153821082,110
"9398",153821084,110
"9399",153821105,110
"9400",153821109,145
"9401",153821111,145
"9402",153821171,10
"9403",153821173,10
"9404",153821174,10
"9405",153821176,5
"9406",153821188,10
"9407",153821198,920
"9408",153821199,15
"9409",153821201,920
"9410",153821202,950
"9411",153821204,5
"9412",153821207,950
"9413",153821225,950
"9414",153821229,955
"9415",153821231,955
"9416",153821232,120
"9417",153821233,965
"9418",153821234,645
"9419",153821236,710
"9420",153821241,650
"9421",153821244,650
"9422",153821245,650
"9423",153821251,115
"9424",153821309,730
"9425",153821311,745
"9426",153821314,740
"9427",153821315,735
"9428",153821317,735
"9429",153821320,725
"9430",153821321,730
"9431",153821323,730
"9432",153821343,650
"9433",153821410,20
"9434",153821421,20
"9435",153821426,725
"9436",153821429,715
"9437",153821432,710
"9438",153821435,15
"9439",153821437,25
"9440",153821439,15
"9441",153821447,15
"9442",153821449,15
"9443",153821451,15
"9444",153821452,15
"9445",153821454,15
"9446",153821468,15
"9447",153821469,15
"9448",153821472,15
"9449",153821478,115
"9450",153821480,10
"9451",153821484,10
"9452",153821488,10
"9453",153821490,10
"9454",153821491,10
"9455",153821495,10
"9456",153821497,15
"9457",153821522,20
"9458",153821523,10
"9459",153821524,585
"9460",153821525,600
"9461",153821534,585
"9462",153821535,585
"9463",153821536,575
"9464",153821561,575
"9465",153821565,595
"9466",153821566,590
"9467",153821573,115
"9468",153821585,630
"9469",153821586,640
"9470",153821593,665
"9471",153821613,670
"9472",153821620,635
"9473",153821623,630
"9474",153821645,635
"9475",153821653,635
"9476",153821672,5
"9477",153821674,635
"9478",153821675,595
"9479",153821677,345
"9480",153821702,595
"9481",153821706,595
"9482",153821708,595
"9483",153821712,595
"9484",153821718,595
"9485",153821720,610
"9486",153821721,15
"9487",153821723,5
"9488",153821726,5
"9489",153821727,5
"9490",153821728,20
"9491",153821729,15
"9492",153821730,10
"9493",153821731,5
"9494",153821733,5
"9495",153821735,10
"9496",153821740,10
"9497",153821741,10
"9498",153821745,730
"9499",153821794,15
"9500",153821795,15
"9501",153821810,30
"9502",153821818,30
"9503",153821820,5
"9504",153821821,5
"9505",153821825,5
"9506",153821827,5
"9507",153821833,5
"9508",153821839,5
"9509",153821841,5
"9510",153821842,5
"9511",153821844,35
"9512",153821859,35
"9513",153821867,25
"9514",153821868,20
"9515",153821948,35
"9516",153821950,40
"9517",153821952,30
"9518",153821953,20
"9519",153821954,30
"9520",153821956,20
"9521",153822009,5
"9522",153822010,5
"9523",153822021,5
"9524",153822024,15
"9525",153822025,10
"9526",153822031,5
"9527",153822032,5
"9528",153822034,5
"9529",153822036,10
"9530",153822041,5
"9531",153822048,5
"9532",153822056,5
"9533",153822058,5
"9534",153822060,10
"9535",153822061,5
"9536",153822064,10
"9537",153822065,150
"9538",153822067,160
"9539",153822068,5
"9540",153822069,35
"9541",153822073,35
"9542",153822098,35
"9543",153822102,35
"9544",153822103,35
"9545",153822111,35
"9546",153822115,35
"9547",153822116,40
"9548",153822117,40
"9549",153822130,20
"9550",153822132,25
"9551",153822147,35
"9552",153822156,10
"9553",153822158,10
"9554",153822161,10
"9555",153822163,10
"9556",153822165,10
"9557",153822166,10
"9558",153822195,10
"9559",153822197,10
"9560",153822203,10
"9561",153822218,10
"9562",153822219,5
"9563",153822221,40
"9564",153822239,5
"9565",153822240,5
"9566",153822255,20
"9567",153822256,25
"9568",153822258,35
"9569",153822259,35
"9570",153822262,35
"9571",153822263,35
"9572",153822265,35
"9573",153822266,35
"9574",153822268,35
"9575",153822269,145
"9576",153822270,30
"9577",153822272,30
"9578",153822275,35
"9579",153822278,25
"9580",153822279,25
"9581",153822280,15
"9582",153822283,15
"9583",153822286,5
"9584",153822287,5
"9585",153822294,25
"9586",153822296,20
"9587",153822298,5
"9588",153822299,5
"9589",153822302,5
"9590",153822304,5
"9591",153822314,600
"9592",153822317,610
"9593",153822320,595
"9594",153822323,610
"9595",153822328,610
"9596",153822332,5
"9597",153822333,605
"9598",153822339,600
"9599",153822349,605
"9600",153822351,615
"9601",153822353,610
"9602",153822397,345
"9603",153822414,5
"9604",153822431,10
"9605",153822433,10
"9606",153822442,5
"9607",153822444,5
"9608",153822445,5
"9609",153822446,5
"9610",153822449,10
"9611",153822450,10
"9612",153822452,10
"9613",153822453,10
"9614",153822454,10
"9615",153822457,10
"9616",153822466,10
"9617",153822470,10
"9618",153822474,10
"9619",153822475,10
"9620",153822497,5
"9621",153822500,5
"9622",153822502,5
"9623",153822503,10
"9624",153822505,5
"9625",153822506,10
"9626",153822507,5
"9627",153822509,5
"9628",153822510,5
"9629",153822513,5
"9630",153822516,5
"9631",153822526,5
"9632",153822560,10
"9633",153822561,10
"9634",153822623,10
"9635",153822635,5
"9636",153822636,5
"9637",153822647,5
"9638",153822648,5
"9639",153822649,5
"9640",153822653,5
"9641",153822654,5
"9642",153822655,10
"9643",153822656,5
"9644",153822660,10
"9645",153822661,5
"9646",153822662,5
"9647",153822663,5
"9648",153822664,5
"9649",153822666,10
"9650",153822705,5
"9651",153822707,5
"9652",153822710,5
"9653",153822721,5
"9654",153822725,5
"9655",153822727,5
"9656",153822728,5
"9657",153822730,5
"9658",153822731,5
"9659",153822737,5
"9660",153822738,5
"9661",153822739,5
"9662",153822740,5
"9663",153822743,5
"9664",153822744,5
"9665",153822775,5
"9666",153822781,5
"9667",153822788,5
"9668",153822789,5
"9669",153822790,5
"9670",153822796,5
"9671",153822797,5
"9672",153822817,15
"9673",153822820,5
"9674",153822823,5
"9675",153822824,325
"9676",153822825,310
"9677",153822832,5
"9678",153822835,5
"9679",153822836,5
"9680",153822841,290
"9681",153822849,300
"9682",153822851,265
"9683",153822853,210
"9684",153822854,5
"9685",153822858,20
"9686",153822860,20
"9687",153822862,20
"9688",153822863,20
"9689",153822866,20
"9690",153822867,20
"9691",153822869,20
"9692",153822877,25
"9693",153822878,20
"9694",153822880,20
"9695",153822881,20
"9696",153822882,20
"9697",153822884,20
"9698",153822896,5
"9699",153822898,10
"9700",153822901,30
"9701",153822902,20
"9702",153822903,10
"9703",153822908,15
"9704",153822911,5
"9705",153822912,20
"9706",153822913,15
"9707",153822915,70
"9708",153822916,70
"9709",153822918,70
"9710",153822920,15
"9711",153822921,265
"9712",153822922,25
"9713",153822923,20
"9714",153822925,5
"9715",153822927,335
"9716",153822928,330
"9717",153822930,215
"9718",153822933,195
"9719",153822948,5
"9720",153822949,5
"9721",153822958,190
"9722",153822960,200
"9723",153822961,210
"9724",153822963,185
"9725",153822997,145
"9726",153822998,5
"9727",153823000,5
"9728",153823003,5
"9729",153823005,180
"9730",153823006,175
"9731",153823025,70
"9732",153823029,85
"9733",153823032,75
"9734",153823033,90
"9735",153823037,75
"9736",153823039,90
"9737",153823048,160
"9738",153823069,60
"9739",153823070,60
"9740",153823071,60
"9741",153823072,60
"9742",153823075,60
"9743",153823081,5
"9744",153823083,5
"9745",153823084,15
"9746",153823085,5
"9747",153823086,70
"9748",153823087,70
"9749",153823088,70
"9750",153823089,65
"9751",153823090,65
"9752",153823091,5
"9753",153823093,5
"9754",153823098,90
"9755",153823106,15
"9756",153823107,15
"9757",153823109,15
"9758",153823110,15
"9759",153823117,15
"9760",153823118,15
"9761",153823120,70
"9762",153823121,70
"9763",153823122,70
"9764",153823123,70
"9765",153823124,55
"9766",153823143,90
"9767",153823145,90
"9768",153823149,90
"9769",153823152,55
"9770",153823154,55
"9771",153823155,55
"9772",153823156,50
"9773",153823193,10
"9774",153823194,10
"9775",153823204,1200
"9776",153823205,1195
"9777",153823207,1205
"9778",153823213,1230
"9779",153823227,1220
"9780",153823229,1240
"9781",153823231,1230
"9782",153823232,1235
"9783",153823242,15
"9784",153823244,15
"9785",153823251,15
"9786",153823256,15
"9787",153823258,15
"9788",153823260,15
"9789",153823264,90
"9790",153823265,95
"9791",153823266,85
"9792",153823270,95
"9793",153823274,95
"9794",153823279,85
"9795",153823298,50
"9796",153823299,80
"9797",153823302,85
"9798",153823315,80
"9799",153823316,80
"9800",153823321,80
"9801",153823331,60
"9802",153823332,50
"9803",153823333,60
"9804",153823335,60
"9805",153823336,60
"9806",153823337,60
"9807",153823338,60
"9808",153823340,60
"9809",153823344,60
"9810",153823346,90
"9811",153823347,90
"9812",153823369,90
"9813",153823372,85
"9814",153823374,1230
"9815",153823376,65
"9816",153823377,65
"9817",153823381,70
"9818",153823383,60
"9819",153823385,85
"9820",153823388,90
"9821",153823390,75
"9822",153823392,90
"9823",153823393,200
"9824",153823395,5
"9825",153823397,215
"9826",153823400,195
"9827",153823403,195
"9828",153823404,220
"9829",153823405,190
"9830",153823407,195
"9831",153823408,190
"9832",153823410,60
"9833",153823411,200
"9834",153823418,25
"9835",153823421,25
"9836",153823423,1240
"9837",153823425,870
"9838",153823426,1400
"9839",153823427,1415
"9840",153823429,15
"9841",153823430,15
"9842",153823432,1430
"9843",153823433,1375
"9844",153823434,1345
"9845",153823436,5
"9846",153823437,10
"9847",153823440,210
"9848",153823441,225
"9849",153823443,300
"9850",153823444,5
"9851",153823445,115
"9852",153823448,1320
"9853",153823449,1305
"9854",153823450,1295
"9855",153823457,210
"9856",153823458,5
"9857",153823465,5
"9858",153823467,5
"9859",153823468,5
"9860",153823477,1345
"9861",153823479,1340
"9862",153823480,1095
"9863",153823481,1300
"9864",153823495,25
"9865",153823500,25
"9866",153823502,25
"9867",153823504,10
"9868",153823505,5
"9869",153823508,10
"9870",153823509,40
"9871",153823511,5
"9872",153823512,25
"9873",153823514,25
"9874",153823515,10
"9875",153823516,10
"9876",153823518,10
"9877",153823520,10
"9878",153823527,10
"9879",153823539,10
"9880",153823542,25
"9881",153823544,15
"9882",153823546,25
"9883",153823549,25
"9884",153823550,25
"9885",153823552,25
"9886",153823554,25
"9887",153823562,20
"9888",153823563,120
"9889",153823564,90
"9890",153823575,10
"9891",153823576,10
"9892",153823579,10
"9893",153823580,10
"9894",153823582,10
"9895",153823584,10
"9896",153823598,10
"9897",153823599,10
"9898",153823610,5
"9899",153823612,10
"9900",153823616,10
"9901",153823618,5
"9902",153823619,5
"9903",153823621,5
"9904",153823622,1190
"9905",153823632,1220
"9906",153823636,1220
"9907",153823638,1230
"9908",153823645,10
"9909",153823646,10
"9910",153823647,10
"9911",153823648,5
"9912",153823652,10
"9913",153823655,1210
"9914",153823656,1215
"9915",153823659,10
"9916",153823660,15
"9917",153823661,15
"9918",153823662,15
"9919",153823663,15
"9920",153823668,15
"9921",153823669,15
"9922",153823688,5
"9923",153823692,10
"9924",153823693,10
"9925",153823698,5
"9926",153823704,10
"9927",153823705,20
"9928",153823708,20
"9929",153823709,20
"9930",153823729,125
"9931",153823748,10
"9932",153823775,10
"9933",153823782,10
"9934",153823783,10
"9935",153823785,10
"9936",153823787,10
"9937",153823788,85
"9938",153823792,95
"9939",153823793,95
"9940",153823796,80
"9941",153823798,80
"9942",153823799,25
"9943",153823800,55
"9944",153823820,25
"9945",153823822,25
"9946",153823823,25
"9947",153823827,30
"9948",153823828,30
"9949",153823830,30
"9950",153823831,25
"9951",153823844,25
"9952",153823846,5
"9953",153823847,95
"9954",153823868,35
"9955",153823869,10
"9956",153823870,40
"9957",153823871,45
"9958",153823875,95
"9959",153823877,95
"9960",153823878,65
"9961",153823879,95
"9962",153823881,95
"9963",153823882,95
"9964",153823885,90
"9965",153823889,70
"9966",153823893,80
"9967",153823894,85
"9968",153823895,65
"9969",153823900,95
"9970",153823902,90
"9971",153823903,95
"9972",153823904,90
"9973",153823912,95
"9974",153823914,90
"9975",153823915,95
"9976",153823918,95
"9977",153823920,95
"9978",153823922,85
"9979",153823984,60
"9980",153823986,55
"9981",153823987,60
"9982",153823992,85
"9983",153823994,85
"9984",153823996,85
"9985",153823997,85
"9986",153824001,15
"9987",153824002,15
"9988",153824003,85
"9989",153824004,85
"9990",153824006,90
"9991",153824034,30
"9992",153824036,10
"9993",153824037,30
"9994",153824054,10
"9995",153824056,10
"9996",153824059,10
"9997",153824061,10
"9998",153824065,10
"9999",153824067,10
"10000",153824073,10
"10001",153824074,10
"10002",153824077,10
"10003",153824078,10
"10004",153824096,90
"10005",153824098,90
"10006",153824100,90
"10007",153824103,90
"10008",153824105,90
"10009",153824111,10
"10010",153824114,15
"10011",153824116,15
"10012",153824118,10
"10013",153824120,15
"10014",153824121,5
"10015",153824127,30
"10016",153824130,30
"10017",153824131,85
"10018",153824134,35
"10019",153824137,30
"10020",153824141,30
"10021",153824143,30
"10022",153824144,15
"10023",153824145,20
"10024",153824147,30
"10025",153824150,80
"10026",153824152,25
"10027",153824153,30
"10028",153824163,30
"10029",153824164,20
"10030",153824167,15
"10031",153824170,20
"10032",153824172,20
"10033",153824175,20
"10034",153824177,20
"10035",153824182,30
"10036",153824186,30
"10037",153824188,30
"10038",153824193,30
"10039",153824194,35
"10040",153824195,20
"10041",153824197,25
"10042",153824201,5
"10043",153824203,10
"10044",153824205,10
"10045",153824222,5
"10046",153824229,5
"10047",153824230,5
"10048",153824231,10
"10049",153824233,5
"10050",153824236,5
"10051",153824238,10
"10052",153824241,5
"10053",153824243,20
"10054",153824265,20
"10055",153824267,40
"10056",153824268,40
"10057",153824269,40
"10058",153824273,40
"10059",153824276,40
"10060",153824315,35
"10061",153824329,90
"10062",153824331,100
"10063",153824333,90
"10064",153824334,90
"10065",153824335,85
"10066",153824337,80
"10067",153824338,95
"10068",153824339,85
"10069",153824340,55
"10070",153824342,45
"10071",153824343,40
"10072",153824346,85
"10073",153824349,80
"10074",153824352,45
"10075",153824356,45
"10076",153824358,35
"10077",153824359,5
"10078",153824371,15
"10079",153824373,15
"10080",153824374,15
"10081",153824375,5
"10082",153824376,55
"10083",153824387,10
"10084",153824388,10
"10085",153824394,10
"10086",153824397,5
"10087",153824398,15
"10088",153824400,10
"10089",153824406,10
"10090",153824407,10
"10091",153824409,20
"10092",153824411,20
"10093",153824413,5
"10094",153824415,5
"10095",153824416,5
"10096",153824418,40
"10097",153824422,40
"10098",153824423,35
"10099",153824424,30
"10100",153824425,35
"10101",153824430,45
"10102",153824433,10
"10103",153824435,35
"10104",153824436,10
"10105",153824439,45
"10106",153824441,5
"10107",153824443,5
"10108",153824444,5
"10109",153824445,5
"10110",153824453,5
"10111",153824456,5
"10112",153824457,5
"10113",153824458,5
"10114",153824461,25
"10115",153824462,60
"10116",153824463,30
"10117",153824464,25
"10118",153824465,50
"10119",153824466,10
"10120",153824469,50
"10121",153824471,50
"10122",153824479,5
"10123",153824481,5
"10124",153824483,5
"10125",153824486,5
"10126",153824487,5
"10127",153824489,5
"10128",153824496,300
"10129",153824498,45
"10130",153824501,10
"10131",153824504,5
"10132",153824505,10
"10133",153824508,25
"10134",153824509,45
"10135",153824510,25
"10136",153824512,25
"10137",153824513,35
"10138",153824516,35
"10139",153824522,30
"10140",153824532,10
"10141",153824533,5
"10142",153824536,10
"10143",153824537,5
"10144",153824539,10
"10145",153824540,45
"10146",153824543,30
"10147",153824544,30
"10148",153824545,20
"10149",153824546,20
"10150",153824547,30
"10151",153824551,15
"10152",153824552,25
"10153",153824554,15
"10154",153824555,25
"10155",153824571,5
"10156",153824572,50
"10157",153824573,35
"10158",153824574,50
"10159",153824575,50
"10160",153824577,25
"10161",153824582,20
"10162",153824584,20
"10163",153824585,20
"10164",153824586,20
"10165",153824587,45
"10166",153824588,45
"10167",153824589,25
"10168",153824606,5
"10169",153824613,50
"10170",153824614,50
"10171",153824615,45
"10172",153824616,50
"10173",153824619,5
"10174",153824623,5
"10175",153824628,45
"10176",153824632,40
"10177",153824633,10
"10178",153824634,40
"10179",153824635,40
"10180",153824636,40
"10181",153824637,40
"10182",153824639,40
"10183",153824646,10
"10184",153824648,55
"10185",153824652,40
"10186",153824653,45
"10187",153824657,5
"10188",153824658,5
"10189",153824659,5
"10190",153824662,45
"10191",153824663,5
"10192",153824665,35
"10193",153824666,35
"10194",153824689,25
"10195",153824692,30
"10196",153824698,35
"10197",153824699,45
"10198",153824700,15
"10199",153824705,5
"10200",153824706,15
"10201",153824707,30
"10202",153824708,25
"10203",153824709,25
"10204",153824710,5
"10205",153824711,5
"10206",153824712,5
"10207",153824713,35
"10208",153824714,15
"10209",153824715,5
"10210",153824716,5
"10211",153824717,5
"10212",153824720,30
"10213",153824721,5
"10214",153824722,35
"10215",153824725,35
"10216",153824727,40
"10217",153824730,40
"10218",153824732,35
"10219",153824735,5
"10220",153824736,5
"10221",153824738,5
"10222",153824740,5
"10223",153824741,5
"10224",153824744,5
"10225",153824745,5
"10226",153824746,5
"10227",153824751,15
"10228",153824752,5
"10229",153824773,10
"10230",153824774,10
"10231",153824779,10
"10232",153824782,10
"10233",153824783,10
"10234",153824785,10
"10235",153824787,10
"10236",153824795,35
"10237",153824799,10
"10238",153824805,10
"10239",153824806,10
"10240",153824807,15
"10241",153824809,15
"10242",153824812,10
"10243",153824814,15
"10244",153824817,15
"10245",153824818,15
"10246",153824820,10
"10247",153824821,10
"10248",153824822,15
"10249",153824823,5
"10250",153824824,15
"10251",153824827,5
"10252",153824830,5
"10253",153824831,5
"10254",153824838,15
"10255",153824842,15
"10256",153824843,5
"10257",153824851,5
"10258",153824852,5
"10259",153824854,15
"10260",153824855,10
"10261",153824860,10
"10262",153824866,5
"10263",153824867,5
"10264",153824871,5
"10265",153824890,5
"10266",153824892,5
"10267",153824896,315
"10268",153824897,315
"10269",153824899,10
"10270",153824900,230
"10271",153824902,230
"10272",153824903,315
"10273",153824914,5
"10274",153824917,5
"10275",153824932,15
"10276",153824933,10
"10277",153824934,5
"10278",153824935,5
"10279",153824937,5
"10280",153824938,10
"10281",153824939,15
"10282",153824949,20
"10283",153824963,420
"10284",153824966,415
"10285",153824968,415
"10286",153824977,420
"10287",153824978,425
