"","edgeuid","median_average_speed"
"65014",157493118,1.22
"65015",157493119,0
"65016",157493120,3.2
"65017",157493121,0
"65018",157493122,0
"65019",157493123,0
"65020",157493124,0
"65021",157493125,0
"65022",157493126,0
"65023",157493127,0.1
"65024",157493133,0
"65025",157493134,0
"65026",157493136,0
"65027",157493137,0
"65028",157493138,0
"65029",157493139,0
"65030",157493141,0
"65031",157493142,0
"65032",157493143,0
"65033",157493144,0
"65034",157493145,0
"65035",157493147,0
"65036",157493148,0
"65037",157493149,0
"65038",157493150,0
"65039",157493154,0
"65040",157493156,0
"65041",157493157,0
"65042",157493158,0
"65043",157493160,0
"65044",157493161,2.24
"65045",157493163,2.795
"65046",157493164,3.025
"65047",157493166,2.65
"65048",157493168,0
"65049",157493169,0
"65050",157493171,2.87
"65051",157493175,0
"65052",157493177,0
"65053",157493179,0
"65054",157493181,0
"65055",157493185,0
"65056",157493213,0
"65057",157493214,0
"65058",157493215,0
"65059",157493240,3.755
"65060",157493267,3.16
"65061",157493268,2.99
"65062",157493271,2.93
"65063",157493272,2.78
"65064",157493285,2.87
"65065",157493286,0
"65066",157493287,2.68
"65067",157493288,2.735
"65068",157493289,3.17
"65069",157493290,3.18
"65070",157493302,2.74
"65071",157493311,0
"65072",157493314,2.9
"65073",157493317,7.68
"65074",157493319,2.64
"65075",157493320,2.25
"65076",157493325,2.19
"65077",157493326,3.115
"65078",157493327,3
"65079",157493328,0
"65080",157493334,2.05
"65081",157493335,3.11
"65082",157493336,5.93
"65083",157493337,1.53
"65084",157493343,2.88
"65085",157493344,3.04
"65086",157493346,3.17
"65087",157493363,3.06
"65088",157493376,2.98
"65089",157493380,3.025
"65090",157493381,3.01
"65091",157493382,2.78
"65092",157493392,2.96
"65093",157493396,2.43
"65094",157493398,3.02
"65095",157493399,2.805
"65096",157493400,2.755
"65097",157493402,2.7
"65098",157493433,2.635
"65099",157493441,2.735
"65100",157493442,2.54
"65101",157493443,2.195
"65102",157493451,2.92
"65103",157493474,0
"65104",157493479,0
"65105",157493481,0
"65106",157493508,0
"65107",157493509,2.87
"65108",157493510,2.83
"65109",157493516,2.36
"65110",157493524,3.03
"65111",157493529,2.09
"65112",157493530,3.31
"65113",157493532,2.14
"65114",157493534,2.3
"65115",157493537,2.385
"65116",157493538,1.635
"65117",157493539,2.3925
"65118",157493540,0.49
"65119",157493542,13.845
"65120",157493553,5.34
"65121",157493554,2.82
"65122",157493566,2.24
"65123",157493567,1.83
"65124",157493569,2.04
"65125",157493571,1.5725
"65126",157493574,1.95
"65127",157493575,1.81
"65128",157493580,2.8175
"65129",157493586,2.715
"65130",157493589,3.03
"65131",157493590,2.7325
"65132",157493605,2.6925
"65133",157493606,2.52
"65134",157493607,2.16
"65135",157493608,2.73
"65136",157494232,2.665
"65137",157494233,2.51
"65138",157494240,12.15
"65139",157494246,0.765
"65140",157494250,0
"65141",157494251,2.88
"65142",157494252,10
"65143",157494254,1.4
"65144",157494258,6.43
"65145",157494261,4.575
"65146",157494263,2.35
"65147",157494264,2.485
"65148",157494267,2.695
"65149",157494273,11.04
"65150",157494274,1.585
"65151",157494275,1.76
"65152",157494279,2.4775
"65153",157494284,3.47
"65154",157494285,2.57
"65155",157494327,2.59
"65156",157494330,2.095
"65157",157494331,2.18
"65158",157494373,3.76
"65159",157494374,1.77
"65160",157494378,1.81
"65161",157494386,1.64
"65162",157494390,1.53
"65163",157494391,3.59
"65164",157494392,3.31
"65165",157494394,0
"65166",157494395,1.345
"65167",157494399,0
"65168",157494403,1.28
"65169",157494404,1.29
"65170",157494408,3.35
"65171",157494409,2.4075
"65172",157494411,3.47
"65173",157494416,3.44
"65174",157494417,4.64
"65175",157494420,3.62
"65176",157494421,3.58
"65177",157494422,2.475
"65178",157494423,2.63
"65179",157494424,2.1375
"65180",157494425,2.295
"65181",157494426,2.235
"65182",157494431,2.385
"65183",157494437,1.105
"65184",157494440,2.82
"65185",157494453,0
"65186",157494454,2.655
"65187",157494455,3.735
"65188",157494456,0
"65189",157494457,2.325
"65190",157494458,0
"65191",157494460,2.9475
"65192",157494462,3.185
"65193",157494465,3.11
"65194",157494473,3.01
"65195",157494474,2.98
"65196",157494476,0
"65197",157494477,1.44
"65198",157494481,0.885
"65199",157494483,0
"65200",157494484,1.035
"65201",157494485,0
"65202",157494486,0
"65203",157494487,1.69
"65204",157494488,1.06
"65205",157494489,1.09
"65206",157494492,1.72
"65207",157494493,1.86
"65208",157494494,1.77
"65209",157494495,0.865
"65210",157494508,2.295
"65211",157494509,2.335
"65212",157494510,2.385
"65213",157494514,2.5125
"65214",157494518,1.64
"65215",157494519,0
"65216",157494520,0
"65217",157494521,0
"65218",157494524,1.65
"65219",157494525,1.99
"65220",157494526,1.65
"65221",157494528,1.2
"65222",157494536,2.86
"65223",157494539,2.54
"65224",157494551,1.72
"65225",157494553,2.43
"65226",157494558,1.19
"65227",157494561,2.32
"65228",157494631,3.99
"65229",157494633,3.79
"65230",157494634,4.28
"65231",157494643,1.36
"65232",157494644,1.5
"65233",157494645,0
"65234",157494646,3.51
"65235",157494647,0
"65236",157494648,3.34
"65237",157494649,4.445
"65238",157494766,0
"65239",157494788,2.42
"65240",157494789,2.56
"65241",157494790,3.51
"65242",157494797,0
"65243",157494813,2.47
"65244",157494816,2.39
"65245",157494824,0
"65246",157494825,0
"65247",157494831,3.69
"65248",157494833,0
"65249",157494834,0
"65250",157494835,0
"65251",157494836,0
"65252",157494838,2.58
"65253",157494839,1.64
"65254",157494840,2.45
"65255",157494842,3.16
"65256",157494864,3.9
"65257",157494866,5.69
"65258",157494874,1.49
"65259",157494879,2
"65260",157494886,2.91
"65261",157494889,2.545
"65262",157494894,2.16
"65263",157494895,3.09
"65264",157494896,5.14
"65265",157494897,3.36
"65266",157494899,2.535
"65267",157494904,2.45
"65268",157494937,3.06
"65269",157494938,1.87
"65270",157494939,2.06
"65271",157494940,0.48
"65272",157494941,4.19
"65273",157494942,1.7
"65274",157494943,3.6275
"65275",157494957,3.2675
"65276",157495012,3.2725
"65277",157495035,3.21
"65278",157495036,3.175
"65279",157495037,3.3
"65280",157495041,2.7875
"65281",157495046,2.82
"65282",157495047,2.855
"65283",157495048,2.53
"65284",157495049,3.1975
"65285",157495052,3.235
"65286",157495304,0
"65287",157495309,0
"65288",157495312,0
"65289",157495369,3.325
"65290",157495370,2.3625
"65291",157495534,0.5
"65292",157495535,24.11
"65293",157495536,642.38
"65294",157495545,2.385
"65295",157495552,3.26
"65296",157495559,3.105
"65297",157495563,3.03
"65298",157495625,2.32
"65299",157495627,2.27
"65300",157495628,1.23
"65301",157495629,2.75
"65302",157495631,2.82
"65303",157495634,2.4
"65304",157495635,3.45
"65305",157495636,2.065
"65306",157495638,2.87
"65307",157495639,3.11
"65308",157495641,2.82
"65309",157495642,5.34
"65310",157495643,4.13
"65311",157495644,1.47
"65312",157495645,1.495
"65313",157495646,1.645
"65314",157495647,2.86
"65315",157495648,3.01
"65316",157495649,4.32
"65317",157495650,2.71
"65318",157495651,3.33
"65319",157495652,3.89
"65320",157495653,5.78
"65321",157495654,3.3475
"65322",157495655,3.235
"65323",157495663,1.73
"65324",157495674,1.45
"65325",157495682,1.1
"65326",157495683,1.065
"65327",157495684,2.5
"65328",157495688,2.145
"65329",157495690,2.445
"65330",157495691,2.61
"65331",157495692,2.96
"65332",157495693,2.65
"65333",157495698,0.755
"65334",157495699,2.27
"65335",157495700,2.54
"65336",157495701,1.9
"65337",157495743,0
"65338",157495747,2.82
"65339",157495749,2.815
"65340",157495757,0
"65341",157495759,1.91
"65342",157495761,1.94
"65343",157495762,0.91
"65344",157495768,0
"65345",157495769,0
"65346",157495770,0
"65347",157495771,0
"65348",157495775,0
"65349",157495776,0
"65350",157495778,0
"65351",157495781,0
"65352",157495782,0
"65353",157495784,0
"65354",157495834,2.205
"65355",157495835,2.745
"65356",157495838,3.305
"65357",157495839,3.26
"65358",157495844,0.915
"65359",157495846,0.98
"65360",157495848,0
"65361",157495849,0
"65362",157495850,1.06
"65363",157495851,0
"65364",157495853,0
"65365",157495855,0
"65366",157495856,0
"65367",157495857,0
"65368",157495858,0
"65369",157495881,0
"65370",157495883,0
"65371",157495884,0
"65372",157495904,0
"65373",157495905,0
"65374",157495907,0
"65375",157495913,0
"65376",157495919,0
"65377",157495920,0
"65378",157495921,0
"65379",157495949,2.68
"65380",157495950,0
"65381",157495951,0
"65382",157495953,0
"65383",157495956,0
"65384",157495958,2.075
"65385",157495961,2.95
"65386",157495962,2.81
"65387",157495963,0.28
"65388",157495964,11.64
"65389",157495965,2.28
"65390",157495966,1.27
"65391",157495967,0
"65392",157495968,0
"65393",157495970,1.83
"65394",157495972,3.59
"65395",157495975,1.67
"65396",157495976,0
"65397",157495977,3.3
"65398",157495979,1.64
"65399",157495982,1.52
"65400",157495983,0.745
"65401",157495986,0.955
"65402",157495987,0.92
"65403",157495988,0
"65404",157495989,4.07
"65405",157495990,3.27
"65406",157495991,3.06
"65407",157495992,3.56
"65408",157495993,0.755
"65409",157495994,0
"65410",157495995,1.39
"65411",157495997,0
"65412",157495999,1.545
"65413",157496001,1.61
"65414",157496002,2.545
"65415",157496003,1.8
"65416",157496005,1.72
"65417",157496006,2.38
"65418",157496007,2.46
"65419",157496010,1.22
"65420",157496011,1.11
"65421",157496013,2.45
"65422",157496015,2.67
"65423",157496016,2.87
"65424",157496019,3.915
"65425",157496023,1.695
"65426",157496026,1.27
"65427",157496027,1.41
"65428",157496030,1.14
"65429",157496039,1.22
"65430",157496041,2.14
"65431",157496042,1.2
"65432",157496043,1.525
"65433",157496046,2.665
"65434",157496050,3.34
"65435",157496051,2.51
"65436",157496056,3.83
"65437",157496058,3.28
"65438",157496059,2.46
"65439",157496060,4.18
"65440",157496061,2.23
"65441",157496063,2.9
"65442",157496066,2.085
"65443",157496067,2.235
"65444",157496072,2.485
"65445",157496074,1.27
"65446",157496075,2.08
"65447",157496076,1.52
"65448",157496080,1.685
"65449",157496082,2.34
"65450",157496083,2.705
"65451",157496084,1.25
"65452",157496085,1.51
"65453",157496087,1.04
"65454",157496096,2.49
"65455",157496097,2.8
"65456",157496230,0
"65457",157496231,1.64
"65458",157496232,2.07
"65459",157496233,2.66
"65460",157496235,2.32
"65461",157496239,2.93
"65462",157496240,2.26
"65463",157496243,2.1
"65464",157496244,2.43
"65465",157496246,0
"65466",157496252,4.05
"65467",157496253,3.75
"65468",157496254,4.07
"65469",157496261,0.51
"65470",157496262,3.71
"65471",157496263,3.46
"65472",157496267,1.98
"65473",157496270,15.99
"65474",157496271,3.69
"65475",157496272,3.86
"65476",157496274,14.64
"65477",157496275,15.26
"65478",157496276,3.58
"65479",157496278,16.63
"65480",157496279,1.26
"65481",157496280,0.87
"65482",157496283,1.82
"65483",157496284,1.51
"65484",157496287,2.51
"65485",157496288,2.52
"65486",157496291,2.35
"65487",157496296,17.02
"65488",157496298,17.08
"65489",157496300,3.75
"65490",157496306,16.7
"65491",157496307,1.29
"65492",157496309,16.23
"65493",157496314,16.03
"65494",157496316,16.27
"65495",157496348,1.885
"65496",157496349,3.32
"65497",157496350,1.75
"65498",157496352,1.94
"65499",157496354,3.2
"65500",157496355,2.37
"65501",157496360,1.73
"65502",157496361,1.43
"65503",157496362,2.27
"65504",157496363,2.065
"65505",157496364,1.61
"65506",157496366,3.275
"65507",157496368,3.06
"65508",157496371,3.275
"65509",157496373,2.835
"65510",157496375,3.02
"65511",157496376,2.59
"65512",157496377,3.025
"65513",157496378,0.27
"65514",157496380,1.66
"65515",157496381,2.51
"65516",157496387,3.31
"65517",157496388,2.95
"65518",157496389,3.01
"65519",157496390,2.2
"65520",157496391,0
"65521",157496392,2.26
"65522",157496393,2.735
"65523",157496394,2.7
"65524",157496403,3.17
"65525",157496410,0
"65526",157496411,3
"65527",157496412,1.12
"65528",157496413,3.34
"65529",157496414,3.38
"65530",157496417,3.365
"65531",157496418,3.075
"65532",157496428,3.085
"65533",157496429,3.23
"65534",157496433,2.84
"65535",157496434,0
"65536",157496435,0
"65537",157496436,2.665
"65538",157496441,2.735
"65539",157496442,0.815
"65540",157496443,0.68
"65541",157496444,0
"65542",157496445,1.39
"65543",157496446,0.805
"65544",157496447,0
"65545",157496456,2.365
"65546",157496458,2.525
"65547",157496459,2.7
"65548",157496460,2.36
"65549",157496461,1.69
"65550",157496462,3.24
"65551",157496463,2.89
"65552",157496464,3.08
"65553",157496465,0
"65554",157496466,0
"65555",157496467,0
"65556",157496469,2.86
"65557",157496471,3.27
"65558",157496473,3.005
"65559",157496495,0
"65560",157496496,0
"65561",157496497,0
"65562",157496507,0
"65563",157496525,2.9
"65564",157496526,2.81
"65565",157496527,3.14
"65566",157496535,3.04
"65567",157496536,3.42
"65568",157496538,3.49
"65569",157496539,3.255
"65570",157496559,3.195
"65571",157496561,3.23
"65572",157496562,3.27
"65573",157496563,3.39
"65574",157496564,3.32
"65575",157496567,3.26
"65576",157496573,3
"65577",157496574,3.11
"65578",157496575,3.32
"65579",157496577,3.17
"65580",157496578,3.33
"65581",157496580,3.19
"65582",157496594,0
"65583",157496595,0
"65584",157496596,2.64
"65585",157496610,2.875
"65586",157496611,3.03
"65587",157496612,1.82
"65588",157496613,3.015
"65589",157496614,3.165
"65590",157496615,3.11
"65591",157496617,3.1
"65592",157496618,3.17
"65593",157496621,3.11
"65594",157496622,3.475
"65595",157496623,3.185
"65596",157496624,2.81
"65597",157496625,3.135
"65598",157496626,2.875
"65599",157496627,3.39
"65600",157496628,4.26
"65601",157496631,0
"65602",157496636,3.62
"65603",157496637,1.53
"65604",157496639,1.545
"65605",157496640,0
"65606",157496642,0
"65607",157496643,0
"65608",157496646,0
"65609",157496648,0
"65610",157496669,3.28
"65611",157496682,3.05
"65612",157496687,0
"65613",157496688,0
"65614",157496689,3.275
"65615",157496690,2.99
"65616",157496691,4.02
"65617",157496692,3.155
"65618",157496693,3.655
"65619",157496694,3.55
"65620",157496695,3.41
"65621",157496698,0
"65622",157496706,4.3
"65623",157496714,1.78
"65624",157496717,1.77
"65625",157496718,1.865
"65626",157496720,3.5
"65627",157496721,3.19
"65628",157496724,1.57
"65629",157496725,3.12
"65630",157496726,8.45
"65631",157496727,1.01
"65632",157496728,0.61
"65633",157496730,0.705
"65634",157496732,2.88
"65635",157496733,1.57
"65636",157496735,2.06
"65637",157496736,3.86
"65638",157496737,2.26
"65639",157496738,2.16
"65640",157496740,2.715
"65641",157496741,3.665
"65642",157496742,2.29
"65643",157496743,1.21
"65644",157496745,2.565
"65645",157496746,1.805
"65646",157496747,0
"65647",157496807,2.885
"65648",157496810,2.965
"65649",157496813,3.145
"65650",157496814,2.595
"65651",157496816,2.585
"65652",157496817,2.51
"65653",157496821,2.86
"65654",157496822,2.48
"65655",157496823,2.97
"65656",157496825,2.29
"65657",157496830,3.13
"65658",157496833,3.38
"65659",157496834,3.37
"65660",157496845,0.5
"65661",157496860,0
"65662",157496861,2.75
"65663",157496865,0
"65664",157496867,0
"65665",157496869,0
"65666",157496870,0
"65667",157496872,0
"65668",157496875,0
"65669",157496880,1.29
"65670",157496886,0
"65671",157496887,0
"65672",157496890,0
"65673",157496891,0
"65674",157496900,1.465
"65675",157496903,1.555
"65676",157496905,1.315
"65677",157496913,0
"65678",157496917,1.5
"65679",157496918,0
"65680",157496919,2.77
"65681",157496920,0
"65682",157496921,3.28
"65683",157496922,0
"65684",157496928,1.365
"65685",157496945,2.78
"65686",157496946,2.72
"65687",157496947,3.26
"65688",157496956,0
"65689",157496962,0
"65690",157496963,0
"65691",157496972,0
"65692",157496973,0
"65693",157496974,0
"65694",157496975,0
"65695",157496976,0
"65696",157496977,0
"65697",157496978,0
"65698",157496979,0
"65699",157496984,3
"65700",157496986,3.01
"65701",157496991,7.45
"65702",157496995,3.21
"65703",157496998,2.98
"65704",157497002,0
"65705",157497004,3.25
"65706",157497006,2.44
"65707",157497007,3.15
"65708",157497024,3.01
"65709",157497026,19.34
"65710",157497028,2.98
"65711",157497037,0.7
"65712",157497073,0
"65713",157497075,0
"65714",157497076,0
"65715",157497077,0
"65716",157497090,0
"65717",157497114,0
"65718",157497117,8.74
"65719",157497118,3.655
"65720",157497179,0
"65721",157497181,0
"65722",157497182,0
"65723",157497184,0
"65724",157497186,0
"65725",157497198,0
"65726",157497199,0
"65727",157497224,2.01
"65728",157497255,2.72
"65729",157497260,2.885
"65730",157497261,2.925
"65731",157497264,2.985
"65732",157497272,2.715
"65733",157497273,2.565
"65734",157497274,2.76
"65735",157497277,2.88
"65736",157497280,2.43
"65737",157497281,2.545
"65738",157497282,2.8
"65739",157497283,3.09
"65740",157497285,2.355
"65741",157497286,3.03
"65742",157497287,3.19
"65743",157497288,3.19
"65744",157497292,3.06
"65745",157497293,3.71
"65746",157497294,3.46
"65747",157497296,2.82
"65748",157497297,3.08
"65749",157497325,3.28
"65750",157497326,3.35
"65751",157497332,2.65
"65752",157497334,3.15
"65753",157497336,3.31
"65754",157497338,2.97
"65755",157497340,2.81
"65756",157497341,2.97
"65757",157497342,3.11
"65758",157497345,3.26
"65759",157497347,2.91
"65760",157497350,1.54
"65761",157497379,1.425
"65762",157497382,2.33
"65763",157497383,2.47
"65764",157497405,3.61
"65765",157497406,3.6
"65766",157497407,3.465
"65767",157497408,3.76
"65768",157497409,22.545
"65769",157497412,2.295
"65770",157497413,0
"65771",157497414,0
"65772",157497415,2.66
"65773",157497418,2.795
"65774",157497453,2.74
"65775",157497456,2.66
"65776",157497459,0
"65777",157497463,2.8
"65778",157497473,2.705
"65779",157497474,2.64
"65780",157497497,1.94
"65781",157497501,2.68
"65782",157497502,2.855
"65783",157497503,2.175
"65784",157497504,2.6
"65785",157497547,2.76
"65786",157497548,2.55
"65787",157497549,2.75
"65788",157497550,2.57
"65789",157497551,3.105
"65790",157497553,2.72
"65791",157497555,0
"65792",157497606,2.77
"65793",157497607,2.8
"65794",157497608,3.47
"65795",157497609,2.83
"65796",157497610,2.835
"65797",157497611,2.74
"65798",157497612,3.445
"65799",157497613,3.57
"65800",157497617,2.965
"65801",157497619,3.155
"65802",157497621,2.905
"65803",157497622,2.755
"65804",157497624,2.925
"65805",157497625,2.69
"65806",157497629,2.73
"65807",157497643,2.52
"65808",157497644,2.16
"65809",157497645,2.67
"65810",157497646,2.52
"65811",157497662,2.11
"65812",157497663,5.69
"65813",157497664,2.71
"65814",157497699,2.21
"65815",157497748,2.89
"65816",157497750,0.46
"65817",157497760,2.86
"65818",157497764,0
"65819",157497766,0
"65820",157497767,0
"65821",157497768,2.68
"65822",157497773,0
"65823",157497775,0
"65824",157497776,0
"65825",157497779,0
"65826",157497780,0
"65827",157497782,0
"65828",157497783,0
"65829",157497784,0
"65830",157497785,0
"65831",157497794,1.575
"65832",157497797,0
"65833",157497801,0
"65834",157497802,0
"65835",157497804,0
"65836",157497805,0
"65837",157497808,0
"65838",157497809,2.8
"65839",157497810,0
"65840",157497811,0
"65841",157497813,0.865
"65842",157497814,0
"65843",157497816,0
"65844",157497821,0
"65845",157497822,1.26
"65846",157497828,0
"65847",157497830,0
"65848",157497835,0
"65849",157497838,0
"65850",157497840,2.4
"65851",157497842,0
"65852",157497843,0
"65853",157497844,0
"65854",157497849,0
"65855",157497850,1.165
"65856",157497853,1.2
"65857",157497854,0
"65858",157497855,0
"65859",157497856,0
"65860",157497858,0
"65861",157497876,2.65
"65862",157497877,0
"65863",157497878,0
"65864",157497883,2.66
"65865",157497884,2.58
"65866",157497885,2.69
"65867",157497886,1.8
"65868",157497887,2.89
"65869",157497888,2.77
"65870",157497890,2.3
"65871",157497891,1.795
"65872",157497923,0
"65873",157497928,0
"65874",157497930,0
"65875",157497959,2.875
"65876",157497961,3.13
"65877",157497970,2.96
"65878",157497972,0
"65879",157497974,0
"65880",157497976,0
"65881",157497977,0
"65882",157497982,2.29
"65883",157497990,3.1
"65884",157497993,2.35
"65885",157497994,2.34
"65886",157497995,2.33
"65887",157497997,2.4
"65888",157498000,2.35
"65889",157498003,2.36
"65890",157498004,2.305
"65891",157498010,2.21
"65892",157498011,2.15
"65893",157498012,1.96
"65894",157498026,2.62
"65895",157498028,1.845
"65896",157498029,2.07
"65897",157498031,3.27
"65898",157498081,2.195
"65899",157498084,2.16
"65900",157498085,2.145
"65901",157498088,2.065
"65902",157498090,2.42
"65903",157498093,2.03
"65904",157498095,2.455
"65905",157498098,2.37
"65906",157498099,2.6
"65907",157498101,2.47
"65908",157498125,1.17
"65909",157498126,2.51
"65910",157498128,2.54
"65911",157498130,2.82
"65912",157498131,2.57
"65913",157498132,1.97
"65914",157498133,2.28
"65915",157498138,2.22
"65916",157498146,2.375
"65917",157498147,2.4
"65918",157498150,2.51
"65919",157498151,2.525
"65920",157498152,2.36
"65921",157498153,2.285
"65922",157498154,1.8
"65923",157498178,2.355
"65924",157498180,2.18
"65925",157498182,2.555
"65926",157498185,2.155
"65927",157498187,2.65
"65928",157498189,2.13
"65929",157498191,2.04
"65930",157498193,2.31
"65931",157498194,1.825
"65932",157498196,3.14
"65933",157498199,2.14
"65934",157498200,2.33
"65935",157498202,2.32
"65936",157498204,2.3
"65937",157498205,2.37
"65938",157498210,2.55
"65939",157498212,2.38
"65940",157498216,1.8
"65941",157498217,1.195
"65942",157498221,2.45
"65943",157498222,2.26
"65944",157498223,1.65
"65945",157498225,1.5
"65946",157498228,1.34
"65947",157498229,2.17
"65948",157498230,2.46
"65949",157498236,1.94
"65950",157498237,3.07
"65951",157498241,2.105
"65952",157498242,2.59
"65953",157498243,2.23
"65954",157498253,0
"65955",157498260,3.58
"65956",157498262,2.65
"65957",157498263,1.53
"65958",157498270,2.43
"65959",157498271,2.4
"65960",157498277,1.67
"65961",157498278,1.25
"65962",157498281,3.8
"65963",157498283,1.13
"65964",157498284,2.51
"65965",157498285,0
"65966",157498304,0
"65967",157498305,0
"65968",157498311,2.98
"65969",157498322,2.72
"65970",157498323,3.08
"65971",157498327,2.72
"65972",157498328,2.88
"65973",157498331,2.685
"65974",157498334,2.865
"65975",157498335,2.795
"65976",157498337,2.53
"65977",157498338,2.24
"65978",157498339,2.47
"65979",157498340,2.64
"65980",157498343,2.46
"65981",157498347,3.17
"65982",157498348,4.03
"65983",157498349,1.485
"65984",157498350,1.42
"65985",157498352,2.76
"65986",157498360,2.98
"65987",157498362,2.82
"65988",157498363,2.82
"65989",157498367,2.565
"65990",157498369,1.8
"65991",157498370,2.4
"65992",157498371,2.075
"65993",157498372,0
"65994",157498373,0
"65995",157498376,2.33
"65996",157498377,2.43
"65997",157498378,2.24
"65998",157498379,2.49
"65999",157498386,2.635
"66000",157498387,2.605
"66001",157498390,2.115
"66002",157498392,1.91
"66003",157498393,0
"66004",157498395,2.72
"66005",157498400,2.88
"66006",157498403,2.42
"66007",157498407,2.305
"66008",157498408,3.195
"66009",157498409,2.22
"66010",157498414,2.62
"66011",157498419,0
"66012",157498420,2.51
"66013",157498421,2.4
"66014",157498422,1.94
"66015",157498427,0
"66016",157498454,1.05
"66017",157498457,0.78
"66018",157498458,1.45
"66019",157498459,2.45
"66020",157498460,1.49
"66021",157498461,2.11
"66022",157498463,1.97
"66023",157498464,1.84
"66024",157498468,1.965
"66025",157498469,1.845
"66026",157498470,1.975
"66027",157498472,2.525
"66028",157498477,0
"66029",157498478,0
"66030",157498479,0
"66031",157498486,3.04
"66032",157498488,2.63
"66033",157498517,2.63
"66034",157498518,2.49
"66035",157498521,2.54
"66036",157498522,2.56
"66037",157498525,3.235
"66038",157498527,2.37
"66039",157498528,1.755
"66040",157498531,0
"66041",157498533,0
"66042",157498534,0
"66043",157498537,2.85
"66044",157498538,2.49
"66045",157498539,2.525
"66046",157498542,2.305
"66047",157498544,2.425
"66048",157498545,0.815
"66049",157498546,5.23
"66050",157498547,2.445
"66051",157498548,2.31
"66052",157498549,2.46
"66053",157498551,3.4
"66054",157498555,2.49
"66055",157498561,2.93
"66056",157498562,2.52
"66057",157498567,0
"66058",157498574,1.835
"66059",157498576,0
"66060",157498577,0
"66061",157498580,0
"66062",157498581,0
"66063",157498584,0
"66064",157498608,0
"66065",157498609,0
"66066",157498611,0
"66067",157498612,0
"66068",157498613,0
"66069",157498615,0
"66070",157498624,0
"66071",157498627,0
"66072",157498628,0
"66073",157498631,0
"66074",157498636,0
"66075",157498642,2.22
"66076",157498645,7.79
"66077",157498647,2.88
"66078",157498648,3.59
"66079",157498697,147.85
"66080",157498698,0.08
"66081",157498700,7.91
"66082",157498702,2.36
"66083",157498703,1.36
"66084",157498704,0.92
"66085",157498705,1.41
"66086",157498716,0
"66087",157498717,0
"66088",157498764,3.48
"66089",157498769,2.42
"66090",157498784,2.37
"66091",157498799,2.63
"66092",157498800,2.38
"66093",157498803,2.53
"66094",157498804,2.34
"66095",157498806,2.4
"66096",157498818,2.47
"66097",157498968,2.35
"66098",157499127,0
"66099",157499352,2.97
"66100",157499358,2.8
"66101",157499362,3.02
"66102",157499363,2.77
"66103",157499374,1.08
"66104",157499382,2.57
"66105",157499384,2.68
"66106",157499386,2.66
"66107",157499404,2.85
"66108",157499427,2.96
"66109",157499428,3.42
"66110",157499431,3.15
"66111",157499433,1.89
"66112",157499436,1.54
"66113",157499449,2.82
"66114",157499451,3.07
"66115",157499492,0
"66116",157499678,4.11
"66117",157499682,4.56
"66118",157499683,4.13
"66119",157499684,2.49
"66120",157499685,3.85
"66121",157499688,2.99
"66122",157499770,0
"66123",157499775,0
"66124",157499776,0
"66125",157499778,0
"66126",157499784,0
"66127",157499788,0
"66128",157499790,0
"66129",157499792,0
"66130",157499796,0
"66131",157499803,0
"66132",157499809,0
"66133",157499816,0
"66134",157499821,0
"66135",157499832,0
"66136",157499853,0
"66137",157499855,0
"66138",157499856,0
"66139",157499862,0
"66140",157499863,0
"66141",157499865,0
"66142",157499894,0
"66143",157499895,0
"66144",157499896,0
"66145",157499897,0
"66146",157499914,0.49
"66147",157499923,1.43
"66148",157499926,1.14
"66149",157499927,0.44
"66150",157499929,1.565
"66151",157499930,1.675
"66152",157499931,1.625
"66153",157499932,0.98
"66154",157499934,0.27
"66155",157499936,1.09
"66156",157499937,1.09
"66157",157499944,0.96
"66158",157499948,0.465
"66159",157499949,0.52
"66160",157500001,0
"66161",157500003,0
"66162",157500004,0
"66163",157500005,0
"66164",157500006,0
"66165",157500007,0
"66166",157500008,0
"66167",157500010,0
"66168",157500012,0
"66169",157500018,0
"66170",157500021,0
"66171",157500025,0
"66172",157500027,0
"66173",157500028,0
"66174",157500033,0
"66175",157500057,0
"66176",157500059,0
"66177",157500060,0
"66178",157500062,0
"66179",157500065,0
"66180",157500070,0
"66181",157500071,0
"66182",157500072,0
"66183",157500073,0
"66184",157500074,0
"66185",157500077,0
"66186",157500080,0
"66187",157500081,0
"66188",157500083,0
"66189",157500084,0
"66190",157500085,0
"66191",157500087,0
"66192",157500088,0
"66193",157500089,0
"66194",157500095,0
"66195",157500096,0
"66196",157500100,0
"66197",157500101,0
"66198",157500102,0
"66199",157500103,0
"66200",157500104,0
"66201",157500110,0
"66202",157500111,0
"66203",157500112,0
"66204",157500113,0
"66205",157500115,0
"66206",157500117,0
"66207",157500118,0
"66208",157500120,0
"66209",157500121,0
"66210",157500122,0
"66211",157500123,0
"66212",157500131,0
"66213",157500210,1.39
"66214",157500213,2.85
"66215",157500215,0
"66216",157500216,0
"66217",157500217,3.59
"66218",157500218,0
"66219",157500219,0
"66220",157500221,0
"66221",157500223,0
"66222",157500250,0
"66223",157500259,1.13
"66224",157500260,0
"66225",157500269,2.78
"66226",157500272,0.04
"66227",157500279,0.08
"66228",157500282,0.89
"66229",157500286,1.18
"66230",157500290,2.1
"66231",157500299,0.05
"66232",157500300,3.24
"66233",157500303,3.17
"66234",157500321,0.585
"66235",157500324,1.1
